Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
NNL15AA15C,236220,2015-09-15,8000,Z2JZ,Southeast,LDSWTAFPFTL3,829727,2,0,Restricted,1
GS11P17YTC0063,236220,2017-05-26,4740,N062,Southeast,KAX3PVDKFMJ1,53000,0,0,Open,1
W50S7524CA013,236220,2024-09-27,2100,Y1AA,West,LFKGRDUD66S6,60500,0,0,Open,5
GS04P02CXC0052,236220,2005-02-18,4740,Z111,Southeast,VYBHWWZM87B3,0,1,2000,Open,2
GS11P07YTC0324,236220,2007-05-23,4740,Z111,Southeast,LHYHU8JCAZ53,19963,0,0,Restricted,1
GS09P10WDC0040,236220,2010-09-22,4740,Z111,West,Z6ACNHQPUKX1,64000,2,8042,Open,1
GS11P17YTC0026,236220,2017-03-06,4740,Z2AA,Southeast,LDYBTAJ3BH56,179836,0,0,Restricted,1
DTFACT09C00021,236220,2009-09-05,6920,Y152,Northeast,P8SVKJVLUYZ3,35601,0,0,Open,3
W912P408C0019,236220,2008-09-27,2100,Z199,Northeast,KR95DMJND5N5,1036096,12,404146,Open,4
V605C0534,236220,2004-09-14,3600,Z141,West,GL8BRMG7QHN6,219764,0,0,Restricted,1
W9124Q06C0242,236220,2006-09-17,2100,Y299,Southeast,LVWPXDUBLK96,28500,1,0,Restricted,1
V249C00278AWO1,236220,2005-08-09,3600,Z141,Southeast,KRBLMV8K84K1,16795,0,0,Restricted,1
VA25611C1296,236220,2011-06-17,3600,Y149,Southeast,LHQGYCQEGCV1,14369,0,0,Restricted,1
GS09P08WDC0051,236220,2008-10-21,4740,Z111,West,J69RELJ4P3N7,24650,0,0,Open,3
W912DY16C0077,236220,2016-09-30,2100,Y1JZ,Southeast,EPN8RNDZT2F7,2327751,2,187395,Restricted,1
47PD0123C0007,236220,2023-08-03,4740,Z2AA,Southeast,QP8VNJ36KNY4,2357771,5,624423,Restricted,1
36C24824C0073,236220,2024-07-11,3600,Z2DZ,Northeast,CAS5PNQBZL55,293271,0,0,Open,4
GS04P17BVC0001,236220,2016-11-03,4740,Y1AA,Southeast,MDFNAY5HUNA6,3679846,10,554597,Restricted,1
GS09P09WFC0021,236220,2009-02-12,4740,Z111,West,EM35E72WAL33,17070,1,1,Restricted,1
GS04P10EWC0073,236220,2010-02-04,4740,Z111,Southeast,SRNBLCPQ3WX8,27748,1,0,Open,1
36C25019C0295,236220,2019-09-26,3600,Z1DA,Southeast,UJMKBK5AMBS4,1687015,1,0,Open,2
W912HN04C0027,236220,2004-06-21,2100,Y199,Southwest,J2CZME7XYT68,16824000,13,218778,Open,5
36C25019C0300,236220,2019-09-27,3600,Z1DA,Southeast,LJLDFKJ2VKP5,534450,1,325000,Open,2
V691C08308A,236220,2006-03-29,3600,Z141,West,NHTKNZP5MSD1,135355,0,0,Restricted,1
INF401817C012,236220,2007-07-16,1448,Y191,Southeast,LJL6GNYM42L9,2127501,8,393988,Open,4
1331L523C13OS0032,236220,2023-09-17,1301,5999,Southeast,E5L9CFZQJAV7,635000,1,0,Open,1
VA26312C0186,236220,2012-06-29,3600,Z2DA,Midwest,JYDKPL99QCC3,305363,8,73805,Open,5
AG3C78C160028,236220,2016-09-09,12C3,Z2KZ,West,LN42KVQUMX58,69800,1,0,Open,3
HSCG8307C3WG363,236220,2007-09-26,7008,Z129,Southeast,D99PQ68JZ8N3,125000,2,12783,Restricted,1
W91QV117C0282,236220,2017-09-30,2100,Z2CZ,Southeast,J3C8JNEM8SB9,3876883,4,169085,Restricted,1
36C25622C0077,236220,2022-07-22,3600,Z1DA,Southeast,JV58YBBCV728,18473,0,0,Open,2
W912DY24C0073,236220,2024-09-29,2100,Y1JZ,Southeast,CMF6MLB57BL4,129965,0,0,Restricted,1
VA245C0507,236220,2010-07-20,3600,Y111,Southeast,KN2NKAC3AQD1,179322,1,32645,Open,9
W9126G17C0002,236220,2016-11-18,2100,Y1GZ,Northeast,VA77AJWFRWD4,867177,1,0,Restricted,1
DOCSB134115CN0031,236220,2015-08-12,1341,Z1JZ,West,PE3BPN7DKNF7,16000,0,0,Open,2
VA786A15C0028,236220,2015-09-28,3600,Y1AZ,Southeast,X24RY3N8CF25,25000,3,9308,Open,1
47PA0323C0001,236220,2022-10-31,4740,Z2DB,Southeast,HPHVSDPH1K93,10337832,5,178764,Restricted,1
47PK0520C0003,236220,2020-02-11,4740,Z2AA,West,PGGGRPN3DDC7,713417,1,0,Restricted,1
V564C90242,236220,2009-06-09,3600,Y141,Southeast,LHQGYCQEGCV1,7139,0,0,Restricted,1
W91ZRU18C5009,236220,2018-09-27,2100,Z2JZ,West,ZXD1UXJ5YMQ1,140637,1,8301,Open,3
9531CB19C0007,236220,2019-03-19,955F,J056,Southeast,F8U5GNH314L6,1087846,6,191696,Open,1
W912QR20C0004,236220,2019-11-08,2100,Y1JZ,Southwest,LR81Y47Y83N5,9260232,9,1266833,Open,6
VA69DC0790,236220,2008-12-08,3600,Z141,Midwest,KYE2CJWQNPJ9,662933,10,138312,Restricted,1
W50S6Y24C0004,236220,2024-04-19,2100,Y1DA,Southeast,HCJFAHEJWLD5,4340617,4,136036,Open,9
GS09P09WDC0026,236220,2009-04-28,4740,Z111,West,TG2JXYAX6Y75,7320,0,0,Restricted,1
VA263C1276,236220,2011-06-17,3600,Y141,Midwest,KDF5NVZFS5K5,110000,1,4770,Open,3
N6945018C2105,236220,2018-06-21,1700,Y1AZ,Southeast,V23MRSK6DM84,3370433,3,471345,Open,""
36C10F18C3391,236220,2018-09-19,3600,AD66,West,MKMGP2C1C2V7,20000,2,50000,Restricted,1
47PD1224C0003,236220,2024-03-07,4740,Z2AA,Southeast,LJDSZLBB34D3,149898,4,49635,Restricted,1
INL10PC00190,236220,2010-06-10,1422,Y111,West,ELA3HTZ25FJ3,1731352,4,59106,Open,7
ING11PC00056,236220,2011-09-06,1434,Z111,Midwest,TDFXMFE5RVK7,167150,0,0,Restricted,1
HQ003419C0071,236220,2019-05-07,97F5,Y1AA,Southeast,DV9FJK9Y3MD3,87773,3,41037,Open,""
W9124A22C0008,236220,2022-08-16,2100,Z2FB,Southwest,R3TLEM22DY32,2024756,2,159718,Open,2
VA52813C0031,236220,2012-12-17,3600,Y1DB,Northeast,R34MRBPK3E94,60550,5,93178,Restricted,1
W917BK09C0047,236220,2009-08-03,2100,Y199,Southeast,LN9PU5M2YZN5,992500,3,237219,Open,97
W91QV114C0155,236220,2014-09-22,2100,Z2AZ,Southeast,NEELJRL4FJN4,327000,6,11723,Open,1
GS08P08JBP0056,236220,2006-03-04,4740,Z111,West,T29KPANQL3H2,18636,0,0,Restricted,1
N4008016C2028,236220,2016-09-30,1700,Y1AA,Southeast,T4KABN8LU4K6,677392,0,0,Open,""
VA249C0257,236220,2007-09-20,3600,Y141,West,YVA4KSGH9KP3,52602,0,0,Restricted,1
VA523241C0076,236220,2007-01-17,3600,Y184,Northeast,FTJMEJQCG4L5,31153,0,0,Restricted,1
47PK1219C0009,236220,2019-05-29,4740,Z2AA,West,NFGMJQ662UL6,161736,1,14728,Open,1
VA24612C0003,236220,2011-10-18,3600,Y1DB,Southeast,GYH7J4GT55S5,628543,5,285939,Open,7
W913FT09C0054,236220,2009-08-07,2100,Y300,Southeast,LN9PU5M2YZN5,93543,2,77178,Open,4
W9124B19C0016,236220,2019-09-20,2100,Z1JZ,Midwest,JDC7MMBMDNQ1,739646,0,0,Restricted,1
36C24923C0096,236220,2023-07-27,3600,Z1DZ,Southeast,PKXBLCEQQMY3,358549,0,0,Open,2
GS05P06FBC3017,236220,2006-08-18,4740,Z111,Midwest,SPAJKLTSHGR8,1053474,29,298666,Open,7
N4008511C5024,236220,2011-09-06,1700,Z141,Southeast,JC2LLTBS12B1,3829816,19,2240978,Open,""
VA255C1419,236220,2009-10-16,3600,Z141,Midwest,DMZ8ZKLXAN65,1160000,5,235890,Open,11
N4008513C5213,236220,2013-07-31,1700,Z1JZ,Southeast,KFVKQ6M83NB7,650812,2,394615,Open,""
DOCSB134117CN0036,236220,2017-09-20,1341,J045,West,KEUPEUF8J3F7,37876,3,38161,Restricted,1
36C24619C0056,236220,2019-08-21,3600,Y1DA,Southeast,ENJ3S1LZF839,7707000,6,416361,Open,7
75N99022C00058,236220,2022-09-27,7529,Z2JZ,West,R9JCCCG5ETB6,310390,5,194997,Restricted,1
140P6324C0007,236220,2024-04-11,1443,Z2AZ,West,LN42KVQUMX58,417450,1,17760,Open,2
FA308906C0024,236220,2006-09-30,5700,Z111,Southwest,DVPESAENZ9G1,241919,2,19926,Open,""
W912HN17C0008,236220,2017-07-21,2100,Y1AZ,Southeast,RMVYK4WJ5DJ5,4609000,14,512158,Open,6
VA257C00958A,236220,2007-09-28,3600,Y119,Southwest,JLT5LGZ3U5A3,436158,5,57607,Restricted,1
W917BK08C0039,236220,2008-06-30,2100,Y111,Southeast,LN9PU5M2YZN5,884520,1,0,Open,11
36C24121C0032,236220,2021-03-25,3600,Z1DZ,Northeast,LNBMVMPS1JA4,94842,5,0,Open,1
W9126G09C0002,236220,2008-10-31,2100,Y199,West,L2YMLW7SK3K8,113750000,12,2284580,Restricted,1
N6945011C1756,236220,2011-06-06,1700,Y129,Southeast,H1KPDZLCMNR8,70300000,140,11468762,Open,""
GS04P11EXC0140,236220,2011-06-28,4740,Z111,West,KW9NCQ8W64S4,309978,4,117913,Open,1
W912ER12C0001,236220,2012-02-29,2100,Y1JZ,Southeast,HW9NZYJARNA3,0,22,39062793,Open,6
VA245C0197,236220,2008-08-12,3600,Z141,Southeast,M5ZMJYHBNJ61,29000,0,0,Restricted,1
