Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($)
GS07P13HHC0036,236220,2013-06-18,4740,Z2AA,Northeast,Z1ZYT75TLFL6,34628,0,0
DOLETA14H0010,236220,2014-08-07,1630,Y1CZ,West,Z3T9HM7NBZX3,6809000,25,250056
W90YVD12C0064,236220,2012-07-06,2100,Y1NE,Southeast,LN9PU5M2YZN5,40257,2,40257
DOCSB134109CN0093,236220,2009-07-29,1341,Y249,West,F3LNEEFZDPM3,318881,4,92769
140P2022C0001,236220,2022-01-04,1443,Z2QA,Northeast,U8PNYGHDU133,14694862,27,4149263
W9128A15C0008,236220,2015-09-16,2100,Z2AA,West,YJ96GYB7ULC8,257800,0,0
FA441720C0022,236220,2020-09-29,5700,Z2AZ,Southeast,SHD2A4Y9R9J3,1831861,4,16298
W50S8R23C0002,236220,2023-08-19,2100,Y1BZ,Southwest,GY81YJKF1C71,2685698,2,61458
VA24814C0128,236220,2014-04-30,3600,Y1DA,Southeast,KF62ABNCA498,22209,0,0
W912BV24C0005,236220,2024-04-10,2100,Z2ND,Southwest,S816XZESSNB9,9866689,2,0
W9123619C0024,236220,2019-07-11,2100,Z2NZ,Southeast,F7A5AA89YB36,3460000,9,464194
DABM0303C2004,236220,2003-01-20,2100,C119,Southeast,LN9PU5M2YZN5,482294,0,0
47PM0422C0003,236220,2022-02-25,4740,Z2AA,Southeast,U5DQULM6TFH5,126948,0,0
VA25012C0111,236220,2012-09-28,3600,Z1DA,Midwest,RRBRAWQD97E9,1742461,4,74606
AG95CV5095CV41200,236220,2004-09-06,12H2,Y119,West,DBQPENHA4X68,412843,5,15621
GS11P13YTC0130,236220,2013-03-27,4740,Z2AA,Southeast,N5S2UQEWU8J9,160820,3,0
VA249C0914,236220,2009-09-30,3600,Z141,Southeast,FAYAL13F2KB1,32720,1,0
36C25622C0018,236220,2022-01-12,3600,Z2QA,Southeast,W7AGEY9GZAQ1,19275,0,0
36C26222C0210,236220,2022-09-23,3600,Z2DZ,Southwest,K514LY25RBX5,9870545,9,839935
AG82A7C100080,236220,2010-06-29,12C2,Z162,West,LHK4LCJP4N55,70262,1,14165
W912ER18C0018,236220,2018-02-26,2100,5680,Southeast,ERWEX2S9QR25,616779,5,101758
VA257C00798A,236220,2007-09-11,3600,Y119,Southwest,GJ1KMHRZUU39,112998,0,0
W5KA4N12C0062,236220,2012-06-20,2100,Y1FC,Southeast,LN9PU5M2YZN5,465289,4,121994
N6247306C6661,236220,2006-08-31,1700,Z111,West,QC59GNJMHL85,252429,0,0
GS09P12WKC0042,236220,2013-02-14,4740,Z2AA,West,Q86RL6FLF5J1,31939,1,1577
VA250RA0420,236220,2009-08-11,3600,Z141,Midwest,M2N2JS3L5UW1,1728000,2,1905345
N6247314C4045,236220,2014-09-30,1700,Z1AZ,West,TKKWQHHLV4H8,196795,1,0
00623200309DV623C692,236220,2003-09-15,3600,Y141,Southwest,NWCDJMLFP3X6,201603,0,0
W91B4N11C8047,236220,2011-02-07,2100,Y111,Southeast,LN9PU5M2YZN5,482450,6,0
GS08P12VPC0023,236220,2012-08-28,4740,Z2AA,West,NKJ8LNAU4LH7,2850,0,0
36C24819C0131,236220,2019-08-07,3600,Z2DA,Southeast,JN1MS1MVSNT1,156826,2,0
FA286020C0042,236220,2020-07-31,5700,Y1JZ,Southeast,VKQBYWLARE73,808796,3,0
W91QV113C0004,236220,2012-12-11,2100,Z2AA,Southeast,CYWEA6PLVJ68,538000,2,0
HSCG3105C6SABH6,236220,2005-09-02,7008,F015,West,Y392NLMPN7E9,60000,1,16000
W912QR06C0048,236220,2006-08-31,2100,Y199,Southeast,HH96JGLKBWZ2,62439000,18,1724734
W912C610C0021,236220,2010-09-28,2100,Y112,Midwest,FN7GJ7LGZBL5,17647,0,0
VA241C1226,236220,2009-06-18,3600,Z141,Northeast,W27HWYZ1JFL1,213700,0,0
W912PP13C0004,236220,2012-12-27,2100,Y1CA,Southeast,NN2NGPDNCK23,3946123,12,1111325
15B41919CUBS40001,236220,2019-07-12,1540,Z2FF,Midwest,CHQ3Z614HPE1,551300,1,1087
GS01P04BZC0002,236220,2004-09-16,4740,Z111,Northeast,L8A7HAGL5FW8,13388000,35,3179938
W911YP08C0016,236220,2008-06-19,2100,Z199,West,MXHDGNEDEL45,194555,1,6000
W9124B09C0009,236220,2009-06-15,2100,Y119,West,HH44QQGPCHH1,443914,2,97134
N6247309C1403,236220,2009-09-29,1700,Y129,West,JWQTE62TCCG7,1763200,2,8203
GS04P14EXC0132,236220,2014-08-07,4740,Z2AA,Southeast,M3BLRXC1DQ28,740177,3,71284
N6247308C2205,236220,2008-07-10,1700,C111,West,EZKCZ49N12B5,1317193,9,420640
W912QR07C0035,236220,2007-06-15,2100,Y199,Southeast,SRD8XK49KFY3,11953700,10,262934
W9126G07C0001,236220,2006-10-30,2100,Y199,Southwest,HTXTNRJQKM71,11735664,17,1246130
VA25913C0095,236220,2013-03-04,3600,Y1DZ,West,TRKLML6DKAH8,8990,0,0
36C24920C0154,236220,2020-08-26,3600,Z1DA,Southeast,UJMKBK5AMBS4,5591563,13,2736702
47PH0420C0017,236220,2020-05-18,4740,Z2AA,Southwest,VDYHG2YMDNL5,86558,1,0
VA263C0662,236220,2009-06-04,3600,Z141,Midwest,ZGMDQGLRYU73,76496,0,0
47PM0221C0006,236220,2021-02-04,4740,Z2AA,Southeast,FJEBF8Y9JUL6,4997,0,0
W50S8T23C0003,236220,2023-08-03,2100,Z2JZ,Southwest,D56MUMNUV8S5,254026,0,0
W9128F23C0034,236220,2023-08-31,2100,Z2AZ,Southeast,NVSLLHE5WCE5,37912347,0,0
VA263RA0894,236220,2010-02-20,3600,Z149,Midwest,PNL9E7FLDHC5,43000,1,43000
36C24824C0080,236220,2024-09-28,3600,Y1DA,Southeast,WRV2FR811M24,876124,0,0
19AQMM22C0170,236220,2022-09-27,1900,Y1AA,West,J1JTZVVV2KM1,3195610,3,22500
GS03P17AZC0001,236220,2016-11-10,4740,Z2AA,Northeast,VTP9USLBWTT9,317500,43,129791256
N6247314C3417,236220,2014-09-30,1700,Z1DZ,West,SLM7RNSKD525,3825742,8,550867
W912GB13C0017,236220,2013-08-30,2100,Y1AA,Northeast,KCVFF1Z8L1B3,25950105,32,3797477
47PE0218C0038,236220,2018-08-27,4740,Z2AA,Southeast,PKEJCNNLDSL1,48218,1,0
W912GB12C0011,236220,2012-06-13,2100,Y1EZ,Northeast,H87YFNFJL8M5,17575544,20,1401013
N6247309C1214,236220,2009-09-25,1700,Y163,West,GMJPZCJDUG24,81821721,12,10880644
GS11P11YEC0194,236220,2011-09-20,4740,Z111,Southeast,VRANB15MLFX4,8283,0,0
W91B4M10C6507,236220,2010-09-06,2100,Y199,Southeast,LN9PU5M2YZN5,231474,2,52980
FA460010C0042,236220,2010-09-29,5700,Z112,Midwest,QHU1JXKM7D51,363315,5,2667
GS06P15THP0004,236220,2014-10-28,4740,Z2AA,Midwest,Q1S1GXV8CU75,27900,0,0
GS04P11EXC0063,236220,2011-02-01,4740,Z111,Southeast,ZQ2CCJ452CV9,1415800,2,51552
V648C80459,236220,2008-07-09,3600,Z141,West,K4X5SNDGLKF6,68340,1,3300
VA263C0718,236220,2009-06-29,3600,Z141,Midwest,XY9EGEMTPPP1,431806,3,89117
FA301623C0036,236220,2023-09-19,5700,Y1JZ,Southwest,LT5JGCLUWFE5,2348660,3,11241
W9124M09C0009,236220,2009-02-05,2100,Z162,Southeast,GVLVJC4BLLA9,357000,1,80000
FA480307C0034,236220,2007-09-29,5700,Z199,Southeast,H4N8CJ965YJ4,130441,1,7975
GS01P03BWC0171,236220,2004-09-20,4740,Z111,Northeast,NJ4NHW6964R1,0,1,1430
W912DR14C0034,236220,2014-09-30,2100,Z2AA,Southeast,SNJKMKKA9LA1,17110000,39,8335223
VA528C0564,236220,2009-06-23,3600,Z141,Northeast,FLJBXP8TEX77,106379,1,50107
N4008518C3043,236220,2018-09-30,1700,Z2PZ,Midwest,XJEBDRH9UKK5,1452360,1,544974
W50S6L20C0008,236220,2020-09-25,2100,Y1GD,West,ZXD1UXJ5YMQ1,119000,0,0
W912HN05C0049,236220,2005-08-02,2100,Y164,Southeast,KN7HKDVRWGC5,8244204,10,89140
W911KB24C0010,236220,2024-03-22,2100,Y1JZ,West,F24YQPXRJQM8,11095180,1,799055
140F0122C0097,236220,2022-09-08,1448,Y1PZ,West,MKREBLMW1K55,36900,1,0
GS11P10ZGC0131,236220,2010-04-06,4740,Z299,Southeast,E2TXH1QK3H55,127072,2,47188
INF101816C031,236220,2006-02-22,1448,Y142,West,H4N3NVH16N53,10201774,10,706264
47PM1023C0004,236220,2023-02-07,4740,Y1AA,Southeast,QLRNBEACBXY3,151177,0,0
W9128A24C0009,236220,2024-04-18,2100,Y1AZ,West,J1P1SQSCUYK6,52894500,0,0
AG0343C160048,236220,2016-07-26,12C2,Z2AA,West,SKQDJM153M48,2069089,7,271944
DAHA2003C4011,236220,2003-09-29,2100,Y119,Midwest,QDJABNZDJW15,7091000,14,528490
VA263C0102,236220,2007-09-11,3600,Z141,Midwest,YLQMY5SGNE55,0,0,0
GS10P16XCC7021,236220,2016-09-08,4740,Z2AA,West,Y4CBP2VLNQC7,290050,3,9626
GS11P06YTC0075,236220,2005-11-21,4740,Z111,Midwest,GY5XXN5KRB95,747200,3,592000
GS09P11WFC0043,236220,2011-09-21,4740,Z111,West,ENCNMJ17V723,12985,0,0
N4008509C2561,236220,2009-09-29,1700,Y299,Northeast,SZ26MFC38BM8,216358,2,0
N6945009C4124,236220,2009-09-23,1700,Z111,Southeast,K828G7FKAK74,180790,2,19407
F0468403C0058,236220,2003-08-15,5700,Z119,West,DMR6JBTGGH25,233003,0,0
EPC06060,236220,2006-06-05,6800,Z112,Midwest,HT7SSM2JCHM5,59654,1,16700
GS11P08ZGC0002,236220,2007-10-02,4740,Z299,Southeast,RVJMA4L7T745,224016,0,0
FA461010C0017,236220,2010-09-30,5700,Z199,West,DVQLEKBSV2P7,115388,1,0
GS04P09EWP0129,236220,2009-04-14,4740,Z111,Southeast,TZU8LEACSS63,41300,1,41300
36C24418C0259,236220,2018-09-25,3600,Z1DA,Northeast,KJ4JT1ZWMGK1,183484,0,0
N6945020C0044,236220,2020-07-17,1700,Y1AA,Southeast,QQHXNPMQ36X4,236022,4,0
GS03P10QPP0018,236220,2010-03-24,4740,Z111,Southeast,F8ZJLDD8TB14,4749,1,0
VA249C0133,236220,2007-08-28,3600,Y141,Southeast,G1M1KU7M2ME6,238530,0,0
W91GFL10C0012,236220,2010-06-22,2100,Z111,Southeast,LN9PU5M2YZN5,69400,4,24500
W9127804C0052,236220,2004-09-14,2100,Y199,Southeast,FE24DCBHDYQ1,9343700,13,261669
GS10P12XAM0024,236220,2012-08-29,4740,Z1AA,West,DNG5B13PTJL8,16881,0,0
N4008010C0510,236220,2010-02-26,1700,Z127,Southeast,NKHWEEZ2GJ48,3116810,7,2732062
47PK0919C0009,236220,2019-03-15,4740,Z2AA,West,GS5XGLHBNGM5,127594,1,2741
VA260C0442,236220,2008-07-07,3600,Y111,West,SCM2PEG3V1C9,698412,8,48670
GS04P12EXC0009,236220,2011-11-23,4740,Z1AA,Southeast,M4K8BVRU6MS3,73166,1,0
SAQMMA17F3520,236220,2017-09-27,1900,Z2AZ,Southeast,H3NTDU3TKFJ7,9361,0,0
V564C342,236220,2005-09-30,3600,Z141,Southeast,HN2NP6EAKJG8,171830,0,0
INPC8280070004,236220,2007-08-17,1443,Z119,West,DAEVLK3A7XF5,321042,1,11368
FA487718C0018,236220,2018-09-14,5700,Z2AA,West,K6JHN96UN2K4,4444679,7,234490
N6945008C2581,236220,2008-09-26,1700,Y162,Southeast,GVLVJC4BLLA9,681000,1,0
GS11P10ZGC0190,236220,2010-07-15,4740,Z299,Southeast,F3E9C82LM1K5,237996,1,0
N4008314C5019,236220,2014-09-25,1700,Z1AZ,Southwest,DW7MDKAD98F7,990965,2,32008
N6247306C6206,236220,2006-03-28,1700,Z299,West,CXEBQNKVASG7,312000,1,307292
W9128F24C0008,236220,2023-12-08,2100,Z2AZ,Southwest,XMJGHLCRWQQ1,2653355,2,0
AG8399C170028,236220,2017-05-26,12C2,Y1AZ,Southwest,RFK6WMLBNB27,19850,0,0
N6945021C0002,236220,2020-11-05,1700,Z2NZ,Southeast,V5NWWR9UUJR8,1574110,1,336123
VA523ES0421,236220,2008-06-20,3600,Z141,Northeast,W27HWYZ1JFL1,2127000,2,178896
FA304715C0097,236220,2015-09-30,5700,Y1AA,Southwest,E9FYH6EZ16M3,50505,0,0
GS09P17WFC0016,236220,2017-05-23,4740,Z2AA,West,TJ1XLNWDLXL9,45081,2,3054
W912HN19C3011,236220,2019-09-12,2100,Z1FC,Southeast,FNTYZG5JCBB7,28605776,14,3666892
47PK1721C0001,236220,2020-10-06,4740,Z2AA,West,ZW87FNNKBD97,12200,0,0
GS05P03SAC0078,236220,2003-01-28,4740,Z111,Midwest,W5GLBKRC8NG3,0,1,0
VA69DC0330,236220,2007-09-27,3600,Z142,Midwest,PSVBPJZHQYE6,927539,0,0
DTFAEN14C00275,236220,2014-06-17,6920,Z1BA,Southeast,MQ1NW63ZG6F1,235000,0,0
36C26024C0063,236220,2024-09-29,3600,Y1DA,Southeast,NWJ1Z3M5EAE5,1607992,0,0
W9124720C0063,236220,2020-09-27,2100,5450,Southeast,D5Z3JL32PXX3,3780,1,0
HHSD200200302891C,236220,2003-09-12,7523,,Southeast,GK69KUCSAK57,675456,7,140416
W912JM13C0032,236220,2013-09-25,2100,Y1AA,Southeast,J92LLJLEKK22,24240,0,0
W912PL14C0003,236220,2014-06-04,2100,Y1FC,West,N9AMFHCP43R6,30381000,11,410461
36C77623C0004,236220,2023-01-11,3600,Z1DA,West,X9KAZVW9BDL1,6495195,3,0
W917PM06C0022,236220,2006-06-30,2100,Z299,Southeast,NN2NGPDNCK23,3396729,10,351356
VA262C0137,236220,2007-09-19,3600,Z141,West,JUHDFA8S7NU8,1051812,3,140253
36C24919C0155,236220,2019-06-26,3600,Z1DA,Southeast,LPPTFNUEME13,41518,0,0
GS07P16UTC7007,236220,2016-02-22,4740,Z2AA,Southwest,WFMNRYAM8NN7,23637,0,0
FA441715C0032,236220,2015-09-22,5700,Z2AZ,Southeast,K9AGH98YB8V3,1575000,2,77187
SALMEC03C0030,236220,2003-09-29,1900,Y111,West,MFA3GM9L8X58,53136060,32,2484430
89243319CFE000030,236220,2019-05-03,8900,Z2JZ,West,JYNNUJG16PK8,339469,1,13440
GS02P10PVC0008,236220,2009-12-08,4740,Y111,Northeast,CTN7J6TW5RB5,120000,1,7635
SCH50013C2008,236220,2013-09-17,1900,Y1AA,Southeast,LN9PU5M2YZN5,27520,0,0
V69DC638,236220,2004-05-05,3600,Z149,Midwest,PSVBPJZHQYE6,168738,0,0
FA252107C0028,236220,2007-09-21,5700,Z199,Southeast,WNB9Y6B178A9,2335924,3,0
VA26313C0212,236220,2013-09-30,3600,Z1GZ,West,RZDNMLWD95E5,745852,2,37164
INP15PC00421,236220,2015-08-05,1443,Y1GZ,West,K4LFJ69AJDH9,318595,0,0
VA246C0261,236220,2008-08-08,3600,Z141,Southeast,CLJME3ENNXM6,1503562,1,47547
W5J9JE10C0065,236220,2010-09-04,2100,Y199,Southeast,LN9PU5M2YZN5,2491930,10,670471
N4008012C1006,236220,2012-05-07,1700,Y1JZ,Southeast,VRJDVLQJ3NJ8,298434,3,0
DTFAWN13C00239,236220,2013-08-19,6920,Z1FA,Southwest,CEUMNMZRM411,149946,0,0
47PE0618C0020,236220,2018-02-23,4740,Z2AA,Southeast,N4BAZDMM7DV7,55078,0,0
FA488705C0043,236220,2005-05-24,5700,Z165,Southwest,C5CBLKHNCSN7,3984,0,0
FA252105C0019,236220,2005-03-30,5700,Z199,Southeast,WNB9Y6B178A9,135149,2,176403
W912L118C7015,236220,2018-09-28,2100,Z2AA,Southwest,GMGZEQDN6AS9,300215,1,68072
GS04P12EXC0127,236220,2013-07-12,4740,Z2AA,Southeast,NG7SGBM1YSZ4,59998,4,45251
F4860803C0006,236220,2003-07-16,5700,Z111,West,T22XQCK2GNV9,1677630,3,34496
AG3K15C100007,236220,2010-01-29,12H2,Z119,Southeast,EHMDR9ELXEM9,2561692,4,101404
W9128A16C0001,236220,2015-11-23,2100,Y1JZ,West,W18PLJXCF6M6,22405001,25,3153588
VA25916C0190,236220,2016-08-30,3600,Y1AZ,Midwest,JHLYFJDMC8H1,211867,1,0
47PM0420C0006,236220,2020-09-21,4740,Z2AA,Southeast,M1RKCPJ88977,24944,1,12820
W912HN08C0018,236220,2008-04-14,2100,Y199,Southwest,ZL41ERXMPAR3,11744344,8,599710
NNG08WA02C,236220,2008-02-20,8000,Z111,Southeast,NSENBWKM6HE7,1095235,7,420717
SPK33010C5515,236220,2010-09-29,1900,Y111,Southeast,LN9PU5M2YZN5,232800,0,0
36C24224C0016,236220,2023-12-08,3600,Z1DA,Northeast,NYDFBMPJRFK7,791900,0,0
GS04P08EXC0095,236220,2008-06-27,4740,Z111,Southeast,QRLRV4CXZNE4,3540000,10,173391
VA255C1288,236220,2009-07-31,3600,Z141,Midwest,HD1QGQ43VNW3,49978,7,9280
N6945023C0078,236220,2023-09-23,1700,Y1AA,Southeast,Y4PKDG8XFQA3,3529168,0,0
W5J9JE16C0001,236220,2015-11-18,2100,Y1BZ,Southeast,NN2NGPDNCK23,495341,6,207293
AE134280320,236220,2004-08-20,1630,Y162,Midwest,NCXQLA9LTBH4,0,1,0
GS09PKTC0081,236220,2003-10-07,4740,Y111,West,F1XBHKMKNDY5,0,1,21033
FA487707CC015,236220,2007-09-29,5700,Z152,West,JNTKLKDXDJY9,2335061,4,0
INPC1953100007,236220,2010-09-09,1443,Z199,Northeast,KCDZLXJTKPX5,258979,2,47999
N6246705C3706,236220,2005-01-26,1700,Z199,Southeast,MQTRV3XU9LZ3,2460307,20,1427120
GS04P06EXC0151,236220,2006-11-13,4740,Z111,Southeast,MTXJF2HF2W83,105892,5,218911
GS03P16AZC7006,236220,2016-01-14,4740,Y1AA,Northeast,V5MSQAJAH5P5,30368,3,0
W917PM08C0021,236220,2008-01-09,2100,Y199,Southeast,LN9PU5M2YZN5,48827,0,0
W9128F17C0032,236220,2017-09-11,2100,Y1BZ,West,LZPKA4GKJ6L7,61936000,67,2473626
F0862003C0006,236220,2003-08-08,5700,Z111,Southeast,SHYTLPBHM849,550854,2,8840
N4008011C0521,236220,2011-09-30,1700,Z119,Northeast,RES1LYVP8ZK4,4000000,5,0
W90U4210C4082,236220,2010-06-03,2100,Y162,Southeast,LN9PU5M2YZN5,171142,1,85271
36C25818C0074,236220,2018-07-09,3600,Y1DA,Northeast,RDB2AM2GGHH8,750000,0,0
V603C1045,236220,2006-09-29,3600,Z141,Midwest,PF8NBFZRMRQ2,1677000,0,0
GS09P10WRC0012,236220,2010-01-14,4740,Z111,West,X9GPP4H2LFF2,30736,1,0
W9126G16C0054,236220,2016-09-23,2100,Y1JZ,Southwest,WX5SE5DG86G7,29427250,66,11660782
N4008509C0045,236220,2009-09-11,1700,Z199,Southeast,RES1LYVP8ZK4,1054249,2,16100
75F40120C00184,236220,2020-09-29,7524,C1AB,Southeast,H8ZXCH5PPEQ1,4956684,2,0
W90U4210C4149,236220,2010-08-13,2100,Y112,Southeast,LN9PU5M2YZN5,138961,0,0
AG0489C100350,236220,2010-06-24,12C2,Y119,West,GGUCM6U14Y36,6739094,11,1869321
GS11P17YTC0069,236220,2017-06-13,4740,Z2AA,Southeast,DQEWGZCLS7A7,299665,1,0
140F0918C0007,236220,2018-09-17,1448,Z2HB,Northeast,KJR5GB15SVB9,2048291,5,261662
F09CC00290,236220,2009-06-03,3300,Z191,Southeast,DW1LHQ7EA8T4,741089,3,68765
47PD1022C0022,236220,2022-09-14,4740,Z2AA,Northeast,D4D1LCJPNZJ9,6261,0,0
W912P806C0207,236220,2006-09-28,2100,Y111,Southeast,ZMY1JCZACJ26,6049000,15,365885
GS11P12YEC0079,236220,2012-03-01,4740,Z2AA,Southeast,D6FDLM8NDEB3,7785,0,0
W912QG09C0005,236220,2009-09-29,2100,Y119,Southeast,UY7FJ8XW87P4,19490000,16,4736197
W5J9LE13C0017,236220,2012-12-22,2100,Y1JZ,Southeast,NN2NGPDNCK23,518500,4,44148
VA24913C0112,236220,2013-09-19,3600,Z1DA,Southeast,TSNKCD4V5D65,305000,5,41000
W91QV116C0144,236220,2016-09-29,2100,Z2AA,Southeast,T4KABN8LU4K6,201130,1,0
VA25017C0124,236220,2017-07-19,3600,Z1DA,Midwest,H8KMD811NZE3,1048920,1,9549
47PG0719C0013,236220,2019-09-11,4740,Z2AA,Southeast,NDLCN4NC91F8,18970,1,1668
VA243C0632,236220,2009-08-06,3600,Y111,Northeast,LQ7BY5LJSCR1,35000,2,70000
FA570219C0005,236220,2018-11-14,5700,Z2DZ,Southeast,LN9PU5M2YZN5,0,7,143887
FA468622C0008,236220,2022-09-16,5700,Z2GZ,West,VANADYAJLCV5,829488,1,0
W15QKN17C1043,236220,2017-09-28,2100,Z1AA,Northeast,CKUVVWZ8N667,200196,2,5876
VA25610C0984,236220,2010-08-19,3600,Y141,Southeast,LHQGYCQEGCV1,13305,0,0
W91B4L13C0041,236220,2013-04-04,2100,Y1QA,Southeast,LN9PU5M2YZN5,5992,0,0
47PK0122C0001,236220,2022-01-04,4740,Y1AZ,West,NFGMJQ662UL6,1319783,15,154044
AG9JGPC160028,236220,2016-02-09,12C2,Y1FB,West,NPLJBZW52NF3,76777,5,16044
47PC0719C0002,236220,2019-07-12,4740,Z1AA,Northeast,GWHUQQSVVDG5,64654,1,4000
DOCSB134109CN0021,236220,2009-02-24,1341,Y119,Southeast,L5RYERMSYGR8,99861,0,0
W912QR09C0096,236220,2009-09-30,2100,Y199,Midwest,YMWKZVXN9194,309658,2,30199
VA241C2323,236220,2011-07-20,3600,Z111,Northeast,KT2GNKJWV7A4,9993,0,0
W912DQ07C0026,236220,2007-06-29,2100,Y139,Southwest,MDZQUDZPLUG3,22917000,20,924779
VA247RA1003,236220,2009-07-09,3600,Z141,Southeast,Q8JEMDA91K14,63906,1,0
V538C393,236220,2004-09-03,3600,Z149,Midwest,WNLBHTSNAKG4,375000,0,0
FA441712C0031,236220,2012-09-13,5700,Z2AZ,Southeast,U8ZSN9MATNB7,289910,5,49033
47PD1017C0007,236220,2017-09-14,4740,Z2AA,Northeast,D4D1LCJPNZJ9,5112,1,0
VA258C0120,236220,2008-06-23,3600,Z141,Southwest,J7KJHCNACJZ4,750000,3,44627
N6871104C5112,236220,2004-09-30,1700,Y129,West,TSU2GQSJCGK7,1970000,1,1970000
IBM11C0001,236220,2010-11-05,19BM,Y119,Southwest,GL5CQ7LXGZ36,1580000,6,277673
V263C1253,236220,2011-06-09,3600,Z141,Midwest,NWCNVECUC8A5,494600,2,428452
GS07P12UTC0038,236220,2013-01-24,4740,Z2AA,Southeast,LZQBKXG9JKD3,98910,1,0
W91LV209C0066,236220,2009-09-24,2100,Z119,Northeast,C4M4QJVLELN1,211345,2,0
47PM0518C0015,236220,2018-05-15,4740,Z2AA,Southeast,TQXUNQB95J99,98794,3,46055
140F0718C0003,236220,2018-07-02,1448,Y1HB,West,WDPNBBRVA7S6,2999523,7,858651
W912HY20C0016,236220,2020-05-21,2100,Z2AA,Midwest,XG48FXWL2R99,2468496,6,193349
W912PP14C0017,236220,2014-07-01,2100,Y1BZ,Southeast,FE24DCBHDYQ1,1547000,5,26308
36C24521C0054,236220,2021-01-22,3600,Y1DZ,Northeast,LSPFVMB3JGH7,120000,1,0
AG82HWC080002B,236220,2008-08-12,12H2,Z182,West,JX8HZ5S2L396,140147,0,0
GS01P16NLC7010,236220,2016-04-11,4740,Z2AA,Northeast,HZVHT9LKS969,85090,0,0
1232SA20C0007,236220,2020-08-31,12H2,Y1JZ,Southwest,NAV7T2BKQ4X3,16482796,24,566021
FA252123C0007,236220,2023-03-09,5700,Z2AZ,Southeast,ENH2ALXFPGV5,233534,6,723559
47PK0923C0021,236220,2023-08-15,4740,Z2AA,West,VR4SAPFKA6J7,48406,0,0
AG32SDC140034,236220,2014-09-09,12H2,Y1JZ,Southeast,LGNNHU4RBCE7,53425,0,0
36C24424C0005,236220,2023-11-14,3600,Z1DA,Northeast,GH24ZFQWHST9,10576855,2,3276580
W50S7U23C0005,236220,2023-08-17,2100,Y1AZ,Midwest,U8AMQYHCXQ88,126300,1,34397
N6246702C0505,236220,2003-04-25,1700,Y169,Southeast,K9KCNAA4P118,6064000,0,0
AG04N75004N740068,236220,2004-06-07,12C2,Y162,West,P1WJN51FTGN4,691252,1,6534
AG9702C100243,236220,2010-08-03,12C2,Y111,West,FUQJJAYL7861,11233327,8,3766346
N6247002C6663,236220,2002-12-11,1700,Z153,Southeast,VNMALLX58MC4,330256,6,16585
DTCG8304C3WF017,236220,2003-12-16,7008,Z199,Southwest,K5G8XMKVM9L8,0,5,32691
W912QR04C0024,236220,2004-09-09,2100,Y119,Southeast,F3PQM5C4ATN8,10109000,3,321370
VA248C0702,236220,2008-11-14,3600,Z149,Southeast,GK4HZFLM83A7,3991808,4,0
W912C610C0028,236220,2010-09-10,2100,Z224,Southeast,NLRUNBNR6G74,91553,0,0
GS11P13MAC0269,236220,2013-09-11,4740,Y1AA,Northeast,ZVQVFGKGJNB4,125720,0,0
47PG0421C0006,236220,2021-05-28,4740,Z2AA,Midwest,LZL3J61WVEY5,24810,1,0
47PM0417C0042,236220,2017-09-28,4740,Y1AA,Southeast,SDLRS9EN67N3,26998,0,0
DOLJ131A22090,236220,2013-06-28,1630,Y1JZ,West,T8NAX48XA2W3,239681,0,0
V523C1293,236220,2003-10-01,3600,Z141,Northeast,EATDZJL6JFJ5,70000,0,0
N6247308C7826,236220,2008-09-29,1700,Z299,West,CM18JU326TW8,559081,0,0
GS01P10NFC0014,236220,2010-03-15,4740,Z111,Northeast,M6CHX2LE7QB3,19320,0,0
W9124719C0059,236220,2019-08-27,2100,Y1QA,Southeast,FC5EMM6NFN85,250000,1,0
EPC11040,236220,2011-07-27,6800,Y142,Midwest,DLW5K2Q5MN93,14800,0,0
W91QV119C0133,236220,2019-09-27,2100,Z2AZ,Southeast,C7MJJ9QNGDD5,583482,1,51379
W5KA4N11C0063,236220,2011-01-31,2100,Y166,Southeast,LN9PU5M2YZN5,818404,2,8238
AG82X9C170008,236220,2017-06-13,12C2,5680,West,UFNYGJ2528F8,93833,3,0
W9128F08C0021,236220,2008-09-02,2100,Y199,Southeast,K7DEER22MX85,1375090,6,63944
W913FT06C0017,236220,2006-07-12,2100,X300,Southeast,LN9PU5M2YZN5,6500,2,2528
VA24612C0068,236220,2012-06-22,3600,Z2DA,Southeast,E4N7Z83T2SK7,56000,2,0
W911S715C0047,236220,2015-09-22,2100,Y1AZ,Midwest,V4VQDY42KC98,562090,2,33078
DENA0003302,236220,2016-08-15,8900,Z2QA,Southwest,EYUYGMBP46G6,1026943,4,1748017
VA24612C0122,236220,2012-09-24,3600,Z1DZ,Southeast,FM21M7EK8LX3,113702,2,9085
SET10008C1039,236220,2008-09-30,1900,Y111,Southeast,LN9PU5M2YZN5,6152,0,0
W50S7J20C0011,236220,2020-09-28,2100,Z1AA,Southeast,U1PTVGNSN7L1,11850,0,0
DOLJ061A20337,236220,2006-05-17,1630,Y139,Southwest,NSS4MTJHB989,5946336,9,390499
AG91S8C100034,236220,2010-09-21,12C2,Y111,West,DGEKEBY334G5,1615200,18,192977
47PM1018C0029,236220,2018-04-12,4740,Z2AA,Southeast,JP9CGDLLN529,2008997,1,0
