Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
05H7200308D5305H70318,12C2,Empty,Empty,Empty
47PF0019C0041,4740,Empty,Empty,Empty
N4008310C1003,1700,Empty,Empty,Empty
W5J9LE13C0024,2100,Empty,Empty,Empty
VA26216C0208,3600,Empty,Empty,Empty
DAHA4503C2000,2100,Empty,Empty,Empty
FA481905C0008,5700,Empty,Empty,Empty
W9128A06C0011,2100,Empty,Empty,Empty
36C25818C0019,3600,Empty,Empty,Empty
INL14PC00134,1422,Empty,Empty,Empty
N4008024C0005,1700,Empty,Empty,Empty
W22G1F06C0002,2100,Empty,Empty,Empty
W912LA19C8002,2100,Empty,Empty,Empty
W91JA411C7117,2100,Empty,Empty,Empty
47PM0718C0002,4740,Empty,Empty,Empty
GS09P10KLC0003,4740,Empty,Empty,Empty
N6945024C0023,1700,Empty,Empty,Empty
FA441609C0049,5700,Empty,Empty,Empty
FA441812C0016,5700,Empty,Empty,Empty
00541200309DV541C7348A,3600,Empty,Empty,Empty
47PD1219C0020,4740,Empty,Empty,Empty
W56HZV13CL561,2100,Empty,Empty,Empty
VA528RA0555,3600,Empty,Empty,Empty
FA667523C0001,5700,Empty,Empty,Empty
W5J9JE16C0038,2100,Empty,Empty,Empty
GS02P05PLC3024,4740,Empty,Empty,Empty
GS09P07WJC0017,4740,Empty,Empty,Empty
N6945009C4319,1700,Empty,Empty,Empty
DOLJ109631228,1605,Empty,Empty,Empty
DACA0903C0020,2100,Empty,Empty,Empty
140P5319C0008,1443,Empty,Empty,Empty
GS05P07SVC0006,4740,Empty,Empty,Empty
W912HN18C4007,2100,Empty,Empty,Empty
DACA3103C0007,2100,Empty,Empty,Empty
36C25524C0088,3600,Empty,Empty,Empty
36C26223C0130,3600,Empty,Empty,Empty
GS11P10YEC0057,4740,Empty,Empty,Empty
GS04P11EXC0042,4740,Empty,Empty,Empty
DJBP0415N4A30001,1540,Empty,Empty,Empty
VA25714C0169,3600,Empty,Empty,Empty
W912JM16C0009,2100,Empty,Empty,Empty
FA671217C0005,5700,Empty,Empty,Empty
W91GF509C8130,2100,Empty,Empty,Empty
VA248C1562,3600,Empty,Empty,Empty
W912JC18C5711,2100,Empty,Empty,Empty
W50S8723C0005,2100,Empty,Empty,Empty
SLT60008C0156,1900,Empty,Empty,Empty
VA256C1415,3600,Empty,Empty,Empty
FA810117C0049,5700,Empty,Empty,Empty
VA262C0550,3600,Empty,Empty,Empty
HHSD200200301565C,7523,Empty,Empty,Empty
HQ003409C3009,97F5,Empty,Empty,Empty
4568200309D43456830461,12C2,Empty,Empty,Empty
FA480105C0007,5700,Empty,Empty,Empty
GS03P07QFP0006,4740,Empty,Empty,Empty
W912HN08C0040,2100,Empty,Empty,Empty
AG32SDC170024,12H2,Empty,Empty,Empty
DEFE0008291,8900,Empty,Empty,Empty
140P5118C0026,1443,Empty,Empty,Empty
VA247C1619,3600,Empty,Empty,Empty
GS11P09YEC0043,4740,Empty,Empty,Empty
W912PM19C0042,2100,Empty,Empty,Empty
47PK1721C0003,4740,Empty,Empty,Empty
VA24912C0323,3600,Empty,Empty,Empty
AG32SDC140022,12H2,Empty,Empty,Empty
GS11P08ZGC0242,4740,Empty,Empty,Empty
GS00P17LYC0024,4740,Empty,Empty,Empty
FA441709C0021,5700,Empty,Empty,Empty
W9124715C0026,2100,Empty,Empty,Empty
W911KB24C0023,2100,Empty,Empty,Empty
AG0295C070017,12C2,Empty,Empty,Empty
W912EP12C0015,2100,Empty,Empty,Empty
N6945020C0047,1700,Empty,Empty,Empty
FA480310C0001,5700,Empty,Empty,Empty
1605AE24C0005,1605,Empty,Empty,Empty
N6246704C0092,1700,Empty,Empty,Empty
N6945017C5614,1700,Empty,Empty,Empty
FA460014C0024,5700,Empty,Empty,Empty
W912L118C0008,2100,Empty,Empty,Empty
FA282315C4004,5700,Empty,Empty,Empty
47PK0819C0001,4740,Empty,Empty,Empty
W9124M07C0028,2100,Empty,Empty,Empty
FA286013C0031,5700,Empty,Empty,Empty
VA25016C0116,3600,Empty,Empty,Empty
N4008517C3002,1700,Empty,Empty,Empty
W912L610C0001,2100,Empty,Empty,Empty
N6247310C3418,1700,Empty,Empty,Empty
FA460818C0012,5700,Empty,Empty,Empty
W25G1V08C0005,2100,Empty,Empty,Empty
W91B4N10C8105,2100,Empty,Empty,Empty
W9128A04C0003,2100,Empty,Empty,Empty
GS09P15WAC7006,4740,Empty,Empty,Empty
47PA0320C0020,4740,Empty,Empty,Empty
INPC1780050009,1443,Empty,Empty,Empty
HSFLGL10C00009,7015,Empty,Empty,Empty
GS09P09WDC0005,4740,Empty,Empty,Empty
VA25615C0102,3600,Empty,Empty,Empty
W9124Q05C0334,2100,Empty,Empty,Empty
W912EK08C0209,2100,Empty,Empty,Empty
1232SD18C0080,12H2,Empty,Empty,Empty
AG4568C070171,12C2,Empty,Empty,Empty
W912HN20C4008,2100,Empty,Empty,Empty
INPC2011100020,1443,Empty,Empty,Empty
W9124L10C0014,2100,Empty,Empty,Empty
70B01C24C00000135,7014,Empty,Empty,Empty
VA256C0647,3600,Empty,Empty,Empty
N4008309C1022,1700,Empty,Empty,Empty
W917BK09C0053,2100,Empty,Empty,Empty
89233120CNA000168,8900,Empty,Empty,Empty
W91B4M11C6614,2100,Empty,Empty,Empty
FA487706CC022,5700,Empty,Empty,Empty
W912QR20C0022,2100,Empty,Empty,Empty
36C24220C0144,3600,Empty,Empty,Empty
GS01P08NLC0083,4740,Empty,Empty,Empty
W912JC18C5007,2100,Empty,Empty,Empty
GS09P09KZC0018,4740,Empty,Empty,Empty
GS11P14MAC0100,4740,Empty,Empty,Empty
VA262C0529,3600,Empty,Empty,Empty
W5K9FH11C0201,2100,Empty,Empty,Empty
GS06P15TNC0014,4740,Empty,Empty,Empty
VA261C0679,3600,Empty,Empty,Empty
FA521520C0015,5700,Empty,Empty,Empty
INPC6300050044,1443,Empty,Empty,Empty
DACA2103C0039,2100,Empty,Empty,Empty
FA282305C0029,5700,Empty,Empty,Empty
N4008006C3004,1700,Empty,Empty,Empty
N6927203C0040,1700,Empty,Empty,Empty
W912PL20C0052,2100,Empty,Empty,Empty
N6945012C4112,1700,Empty,Empty,Empty
N4008010C0501,1700,Empty,Empty,Empty
GS06P16TKC7028,4740,Empty,Empty,Empty
V636A7C7168A,3600,Empty,Empty,Empty
00660200309DV660C772,3600,Empty,Empty,Empty
INR10PC10015,1425,Empty,Empty,Empty
W911QY14C0104,2100,Empty,Empty,Empty
12445223C0012,12C2,Empty,Empty,Empty
W911S711C0010,2100,Empty,Empty,Empty
N6945010C2517,1700,Empty,Empty,Empty
W9124Q06C0198,2100,Empty,Empty,Empty
W913FT09C0065,2100,Empty,Empty,Empty
VA24412C0051,3600,Empty,Empty,Empty
47PM1023C0025,4740,Empty,Empty,Empty
2032H320C00031,2001,Empty,Empty,Empty
12441922C0003,12C2,Empty,Empty,Empty
AG05G1C070014,12C2,Empty,Empty,Empty
47PK0524C0008,4740,Empty,Empty,Empty
VA26312C0225,3600,Empty,Empty,Empty
VA24112C0238,3600,Empty,Empty,Empty
N4008524C0030,1700,Empty,Empty,Empty
N4008008C1057,1700,Empty,Empty,Empty
FA308910C0022,5700,Empty,Empty,Empty
W912PP11C0038,2100,Empty,Empty,Empty
FA703708C8003,5700,Empty,Empty,Empty
N4008513C6015,1700,Empty,Empty,Empty
FA701210C0010,5700,Empty,Empty,Empty
FA663311C0004,5700,Empty,Empty,Empty
GS10P08LTC0113,4740,Empty,Empty,Empty
FA813723C0007,5700,Empty,Empty,Empty
W912DR10C0087,2100,Empty,Empty,Empty
FA670318C0006,5700,Empty,Empty,Empty
N6945018C6807,1700,Empty,Empty,Empty
W9127819C0013,2100,Empty,Empty,Empty
47PK0524C0026,4740,Empty,Empty,Empty
W9127824C0026,2100,Empty,Empty,Empty
F0536CC10083,3300,Empty,Empty,Empty
75N99022C00049,7529,Empty,Empty,Empty
1333ND23CNB190030,1341,Empty,Empty,Empty
VA69DC0548,3600,Empty,Empty,Empty
FA700010C0027,5700,Empty,Empty,Empty
GS09P11WRC0053,4740,Empty,Empty,Empty
W912DY24C0075,2100,Empty,Empty,Empty
GS00P10CYD0066,4740,Empty,Empty,Empty
W5J9LE12C0008,2100,Empty,Empty,Empty
W911SD08C0006,2100,Empty,Empty,Empty
SIZ10011C0025,1900,Empty,Empty,Empty
W917BG07C0067,2100,Empty,Empty,Empty
VA244C0066,3600,Empty,Empty,Empty
W91B4M11C6671,2100,Empty,Empty,Empty
VA25014C0066,3600,Empty,Empty,Empty
36C24922C0092,3600,Empty,Empty,Empty
W912R113C0018,2100,Empty,Empty,Empty
VA246C0346,3600,Empty,Empty,Empty
GS04P07RAP0081,4740,Empty,Empty,Empty
W5J9JE13C0016,2100,Empty,Empty,Empty
47PM0221C0008,4740,Empty,Empty,Empty
36C24223C0123,3600,Empty,Empty,Empty
VA25717C0122,3600,Empty,Empty,Empty
VA25715C0098,3600,Empty,Empty,Empty
AG82FTC170011,12C2,Empty,Empty,Empty
12405B24C0034,12H2,Empty,Empty,Empty
V520C5158A,3600,Empty,Empty,Empty
V246C00184,3600,Empty,Empty,Empty
FA940104C0013,5700,Empty,Empty,Empty
47PL0118C0027,4740,Empty,Empty,Empty
N4008508C8032,1700,Empty,Empty,Empty
W9123623C2020,2100,Empty,Empty,Empty
N6247315C1018,1700,Empty,Empty,Empty
W9128F10C0072,2100,Empty,Empty,Empty
HM157504C0005,97AB,Empty,Empty,Empty
W912PL13C0006,2100,Empty,Empty,Empty
W9128A22C0025,2100,Empty,Empty,Empty
VA262C0413,3600,Empty,Empty,Empty
VA24512C0091,3600,Empty,Empty,Empty
DOCSB134105C0021,1341,Empty,Empty,Empty
HHSD200201459982C,7523,Empty,Empty,Empty
47PM1020C0018,4740,Empty,Empty,Empty
HSFE1007C00064,7022,Empty,Empty,Empty
DTFAAC16C00039,6920,Empty,Empty,Empty
VA243C0101,3600,Empty,Empty,Empty
47PL0118C0015,4740,Empty,Empty,Empty
70B01C24C00000112,7014,Empty,Empty,Empty
W917BK08C0015,2100,Empty,Empty,Empty
W5J9JE13C0032,2100,Empty,Empty,Empty
W9136405C0003,2100,Empty,Empty,Empty
DACA2103C0040,2100,Empty,Empty,Empty
GS09P08WDC0048,4740,Empty,Empty,Empty
N6871104C6335,1700,Empty,Empty,Empty
W912DR09C0044,2100,Empty,Empty,Empty
N6247312C3413,1700,Empty,Empty,Empty
VA52813C0039,3600,Empty,Empty,Empty
GS08P16VPC7001,4740,Empty,Empty,Empty
6973GH20C00092,6920,Empty,Empty,Empty
GS04P11EXC0066,4740,Empty,Empty,Empty
N6945012C6844,1700,Empty,Empty,Empty
FA500422C0035,5700,Empty,Empty,Empty
FA810118C0027,5700,Empty,Empty,Empty
N6246705C9382,1700,Empty,Empty,Empty
FA252124C0020,5700,Empty,Empty,Empty
V255C657A10358,3600,Empty,Empty,Empty
00247200302DV247C0138,3600,Empty,Empty,Empty
N6247703C0012,1700,Empty,Empty,Empty
47PD1024C0008,4740,Empty,Empty,Empty
GS03P09QPP0035,4740,Empty,Empty,Empty
W912KC05C0015,2100,Empty,Empty,Empty
V564C346,3600,Empty,Empty,Empty
W9124719C0106,2100,Empty,Empty,Empty
W50S6Q23C0003,2100,Empty,Empty,Empty
GS03P13QPC0006,4740,Empty,Empty,Empty
FA252109C0045,5700,Empty,Empty,Empty
00262200309DV691C04588A,3600,Empty,Empty,Empty
VA246C0056,3600,Empty,Empty,Empty
VA243C0600,3600,Empty,Empty,Empty
W9124E10C0002,2100,Empty,Empty,Empty
NNG05WA10C,8000,Empty,Empty,Empty
FA446007C0005,5700,Empty,Empty,Empty
N6449820C4003,1700,Empty,Empty,Empty
W912QR16C0024,2100,Empty,Empty,Empty
GS11P11NWC0016,4740,Empty,Empty,Empty
697DCK21C00064,6920,Empty,Empty,Empty
TOS12F035,2001,Empty,Empty,Empty
36C24818C0265,3600,Empty,Empty,Empty
VA101CFMC0244,3600,Empty,Empty,Empty
N6945012C5570,1700,Empty,Empty,Empty
W912L808C0008,2100,Empty,Empty,Empty
AG0120C140007,12C2,Empty,Empty,Empty
GS03P16QAC7010,4740,Empty,Empty,Empty
VA78615C0145,3600,Empty,Empty,Empty
47PK1621C0001,4740,Empty,Empty,Empty
W9123610C0047,2100,Empty,Empty,Empty
VA24814C0132,3600,Empty,Empty,Empty
W5J9LE12C0044,2100,Empty,Empty,Empty
HHSF223201550022A,7524,Empty,Empty,Empty
NNC14CA38C,8000,Empty,Empty,Empty
FA441706C0010,5700,Empty,Empty,Empty
FA480020C0022,5700,Empty,Empty,Empty
GS07P11UKM0005,4740,Empty,Empty,Empty
W912QR11C0041,2100,Empty,Empty,Empty
W912QR10C0095,2100,Empty,Empty,Empty
FA460009C0069,5700,Empty,Empty,Empty
VA251C1144,3600,Empty,Empty,Empty
1282A720C0091,12C2,Empty,Empty,Empty
SP470219C0008,97AS,Empty,Empty,Empty
VA263C1298,3600,Empty,Empty,Empty
GS03P16DXC7015,4740,Empty,Empty,Empty
W912HP22C0009,2100,Empty,Empty,Empty
V573C579,3600,Empty,Empty,Empty
GS04P12EXC0040,4740,Empty,Empty,Empty
FA441711C0033,5700,Empty,Empty,Empty
GS05P10SPC0005,4740,Empty,Empty,Empty
FA500021C0007,5700,Empty,Empty,Empty
47PM0423C0007,4740,Empty,Empty,Empty
VA248C1107,3600,Empty,Empty,Empty
140D0420C0072,1406,Empty,Empty,Empty
W91QF611C0004,2100,Empty,Empty,Empty
W5K9FH11C0261,2100,Empty,Empty,Empty
N6247812C1496,1700,Empty,Empty,Empty
HDEC0312C0002,97AZ,Empty,Empty,Empty
AG9A28C110013,12C2,Empty,Empty,Empty
W911SA14C0007,2100,Empty,Empty,Empty
HHSF22320049930C,7524,Empty,Empty,Empty
VA24713C0417,3600,Empty,Empty,Empty
FA850105C0062,5700,Empty,Empty,Empty
FA487719C0003,5700,Empty,Empty,Empty
DJBCOB42D20024,1540,Empty,Empty,Empty
FA283522C0020,5700,Empty,Empty,Empty
GS09P12KZC0019,4740,Empty,Empty,Empty
N6945012C1787,1700,Empty,Empty,Empty
VA701C0070,3600,Empty,Empty,Empty
HHSI24120040024CC,7520,Empty,Empty,Empty
N6247312C4001,1700,Empty,Empty,Empty
GS03P17QAC0010,4740,Empty,Empty,Empty
HSFLGL17C00009,7015,Empty,Empty,Empty
VA247C0218,3600,Empty,Empty,Empty
47PK1517C0003,4740,Empty,Empty,Empty
VA791C024,3600,Empty,Empty,Empty
N4008012C3010,1700,Empty,Empty,Empty
VA69DC0725,3600,Empty,Empty,Empty
W912HN10C0069,2100,Empty,Empty,Empty
GS07P15UFC0008,4740,Empty,Empty,Empty
W912DR17C0045,2100,Empty,Empty,Empty
36C25622C0063,3600,Empty,Empty,Empty
1305M423CNAAJ0035,1330,Empty,Empty,Empty
36C78619C0141,3600,Empty,Empty,Empty
47PK0623C0003,4740,Empty,Empty,Empty
IBM16C0005,19BM,Empty,Empty,Empty
W911KB08C0020,2100,Empty,Empty,Empty
HSCG3108N6SABB8,7008,Empty,Empty,Empty
GS09P12WKC0037,4740,Empty,Empty,Empty
FA488706C0024,5700,Empty,Empty,Empty
W9124218C5009,2100,Empty,Empty,Empty
V674C479,3600,Empty,Empty,Empty
FA875115C0068,5700,Empty,Empty,Empty
W912JM16C0013,2100,Empty,Empty,Empty
47PK0820C0009,4740,Empty,Empty,Empty
STO40013C0006,1900,Empty,Empty,Empty
W91QV113C0075,2100,Empty,Empty,Empty
VA263C1047,3600,Empty,Empty,Empty
GS09P17WCC0010,4740,Empty,Empty,Empty
47PD1219C0007,4740,Empty,Empty,Empty
VA244C1388,3600,Empty,Empty,Empty
36C24519C0209,3600,Empty,Empty,Empty
VA24613C0096,3600,Empty,Empty,Empty
W912DR17C0011,2100,Empty,Empty,Empty
FA667020C0007,5700,Empty,Empty,Empty
HSCG5005C643AX7,7008,Empty,Empty,Empty
47PD0219C0013,4740,Empty,Empty,Empty
N4425519C2010,1700,Empty,Empty,Empty
N6945010C4569,1700,Empty,Empty,Empty
N6945013C3096,1700,Empty,Empty,Empty
FA282323C0035,5700,Empty,Empty,Empty
VA26214C0147,3600,Empty,Empty,Empty
47PK1719C0021,4740,Empty,Empty,Empty
W9128F24C0011,2100,Empty,Empty,Empty
VA262C0758,3600,Empty,Empty,Empty
FA485516C0039,5700,Empty,Empty,Empty
N4008011C1022,1700,Empty,Empty,Empty
FA486121C0020,5700,Empty,Empty,Empty
HQ003418C0029,97F5,Empty,Empty,Empty
N6426722C0299,1700,Empty,Empty,Empty
FA301009C0007,5700,Empty,Empty,Empty
FA304708C0035,5700,Empty,Empty,Empty
47PM0417C0035,4740,Empty,Empty,Empty
FA570612C0010,5700,Empty,Empty,Empty
DTFACN15C00211,6920,Empty,Empty,Empty
W50S8Q20C6003,2100,Empty,Empty,Empty
W912HN07C0076,2100,Empty,Empty,Empty
W912QR18C0031,2100,Empty,Empty,Empty
GS10P12XAC0011,4740,Empty,Empty,Empty
N6247001C1097,1700,Empty,Empty,Empty
W912DR17C0038,2100,Empty,Empty,Empty
W912QR08C0002,2100,Empty,Empty,Empty
FA667019CA012,5700,Empty,Empty,Empty
0136CC10537,3300,Empty,Empty,Empty
36C26219C0088,3600,Empty,Empty,Empty
GS11P17YMC0030,4740,Empty,Empty,Empty
36C24222C0065,3600,Empty,Empty,Empty
AG4146C120026,12C2,Empty,Empty,Empty
N6660424C0275,1700,Empty,Empty,Empty
36C24218C0109,3600,Empty,Empty,Empty
N6945008C3103,1700,Empty,Empty,Empty
140P4321C0004,1443,Empty,Empty,Empty
W912CL18C0003,2100,Empty,Empty,Empty
VA24413C0374,3600,Empty,Empty,Empty
GS08P07JFC0016,4740,Empty,Empty,Empty
W912CN11C0027,2100,Empty,Empty,Empty
GS04P07RAC0005,4740,Empty,Empty,Empty
FA703711C8009,5700,Empty,Empty,Empty
N4008517C3136,1700,Empty,Empty,Empty
W912QR11C0004,2100,Empty,Empty,Empty
GS11P12YTM0249,4740,Empty,Empty,Empty
AG4670C170092,12C2,Empty,Empty,Empty
W912JM05C0019,2100,Empty,Empty,Empty
GS06P05TEC0050,4740,Empty,Empty,Empty
N6945011C4142,1700,Empty,Empty,Empty
VA528C0935,3600,Empty,Empty,Empty
FA850124C0011,5700,Empty,Empty,Empty
15F06723C0002522,1549,Empty,Empty,Empty
36C77624C0095,3600,Empty,Empty,Empty
W912DQ10C4013,2100,Empty,Empty,Empty
N6247306C4314,1700,Empty,Empty,Empty
W912QR09C0027,2100,Empty,Empty,Empty
AG04T1C100033,12C2,Empty,Empty,Empty
GS01P11NFC0024,4740,Empty,Empty,Empty
W9124712C0056,2100,Empty,Empty,Empty
W9124M07C0022,2100,Empty,Empty,Empty
GS09P14KZC0010,4740,Empty,Empty,Empty
36C24623C0019,3600,Empty,Empty,Empty
W9123807C0021,2100,Empty,Empty,Empty
HQ003416C0030,97F5,Empty,Empty,Empty
F3160103C0022,5700,Empty,Empty,Empty
N4008509C0200,1700,Empty,Empty,Empty
N4008508C8468,1700,Empty,Empty,Empty
W9128F06C0005,2100,Empty,Empty,Empty
FA485513C0025,5700,Empty,Empty,Empty
GS09P16WFC7000,4740,Empty,Empty,Empty
F4065003C0058,5700,Empty,Empty,Empty
W912HN13C0011,2100,Empty,Empty,Empty
N6945010C2580,1700,Empty,Empty,Empty
W911KB11C0012,2100,Empty,Empty,Empty
V678C8008A,3600,Empty,Empty,Empty
VA69D14C0281,3600,Empty,Empty,Empty
VA26315C0167,3600,Empty,Empty,Empty
DJBP0700COBO077,1540,Empty,Empty,Empty
W50S6N23C0004,2100,Empty,Empty,Empty
N4008514C6761,1700,Empty,Empty,Empty
36C24119C0093,3600,Empty,Empty,Empty
FA810116C0008,5700,Empty,Empty,Empty
INL07PC05115,1422,Empty,Empty,Empty
FA442723C0005,5700,Empty,Empty,Empty
DABK3703C0054,2100,Empty,Empty,Empty
W50SLF22C0003,2100,Empty,Empty,Empty
VA255C0240,3600,Empty,Empty,Empty
VA25912C0181,3600,Empty,Empty,Empty
SALMEC05C0018,1900,Empty,Empty,Empty
VA248C1385,3600,Empty,Empty,Empty
VA26316C0091,3600,Empty,Empty,Empty
47PE0222C0039,4740,Empty,Empty,Empty
VA261C0490,3600,Empty,Empty,Empty
DJDEA06C0039,1524,Empty,Empty,Empty
VA246C0270,3600,Empty,Empty,Empty
GS04P09RDP0039,4740,Empty,Empty,Empty
W5J9JE12C0116,2100,Empty,Empty,Empty
GS09P14WKC0045,4740,Empty,Empty,Empty
N6945009C5084,1700,Empty,Empty,Empty
VA248C1541,3600,Empty,Empty,Empty
75F40119C10063,7524,Empty,Empty,Empty
W912DR24C0045,2100,Empty,Empty,Empty
VA256C0372,3600,Empty,Empty,Empty
W912JV14C0007,2100,Empty,Empty,Empty
47PB0622C0008,4740,Empty,Empty,Empty
47PK1223C0016,4740,Empty,Empty,Empty
V60008568A,3600,Empty,Empty,Empty
47PK1220C0018,4740,Empty,Empty,Empty
1605AE20C0004,1605,Empty,Empty,Empty
15A00024CAQA00271,1560,Empty,Empty,Empty
FA308909C0004,5700,Empty,Empty,Empty
GS11P11YEC0173,4740,Empty,Empty,Empty
VA247C1616,3600,Empty,Empty,Empty
SWHARC07C0006,1900,Empty,Empty,Empty
GS07P12HHC0046,4740,Empty,Empty,Empty
DOCSB134113CN0068,1341,Empty,Empty,Empty
36C25919C0153,3600,Empty,Empty,Empty
W9127819C0028,2100,Empty,Empty,Empty
FA486118CB032,5700,Empty,Empty,Empty
N6945011C5823,1700,Empty,Empty,Empty
36C24222C0140,3600,Empty,Empty,Empty
FA481921C0012,5700,Empty,Empty,Empty
W912QR20C0066,2100,Empty,Empty,Empty
F0865003C0065,5700,Empty,Empty,Empty
W91B4L09C0079,2100,Empty,Empty,Empty
47PB0621C0008,4740,Empty,Empty,Empty
W912ER09C0048,2100,Empty,Empty,Empty
AG9A40C100027,12C2,Empty,Empty,Empty
47PE0218C0013,4740,Empty,Empty,Empty
N3654A07C2013,1700,Empty,Empty,Empty
GS03P15AZC0019,4740,Empty,Empty,Empty
FA664823C0011,5700,Empty,Empty,Empty
N6247313C2611,1700,Empty,Empty,Empty
N0016722C0013,1700,Empty,Empty,Empty
N3654A08C8003,1700,Empty,Empty,Empty
GS10P08LTC0066,4740,Empty,Empty,Empty
47PE0122C0012,4740,Empty,Empty,Empty
GS01P10NLC0020,4740,Empty,Empty,Empty
697DCK18C00333,6920,Empty,Empty,Empty
W912P514C0021,2100,Empty,Empty,Empty
140P4318C0046,1443,Empty,Empty,Empty
W9127823C0016,2100,Empty,Empty,Empty
W912BV12C0021,2100,Empty,Empty,Empty
AG3K15503K1540600,12H2,Empty,Empty,Empty
140P4220C0014,1443,Empty,Empty,Empty
GS04P06EXC0090,4740,Empty,Empty,Empty
AG4431C110014,12H2,Empty,Empty,Empty
FA480316C0010,5700,Empty,Empty,Empty
GS04P10EXC0147,4740,Empty,Empty,Empty
V564C331,3600,Empty,Empty,Empty
47PK0522C0006,4740,Empty,Empty,Empty
GS04P15EXC0188,4740,Empty,Empty,Empty
W9128F22C0006,2100,Empty,Empty,Empty
INPC1211070905,1443,Empty,Empty,Empty
VA247C0551,3600,Empty,Empty,Empty
W911SA24C2007,2100,Empty,Empty,Empty
GS11P10NWC0079,4740,Empty,Empty,Empty
AG82FT5082FT04110,12C2,Empty,Empty,Empty
GS11P05MAC0294,4740,Empty,Empty,Empty
12305B19C0052,12H2,Empty,Empty,Empty
W912L115C0026,2100,Empty,Empty,Empty
VA261C0304,3600,Empty,Empty,Empty
HHSD200201357144C,7523,Empty,Empty,Empty
V504C50130,3600,Empty,Empty,Empty
VA247RA0829,3600,Empty,Empty,Empty
0436CW10452,3300,Empty,Empty,Empty
W9124M07C0019,2100,Empty,Empty,Empty
INPC5320090043,1443,Empty,Empty,Empty
DJBP0700COBO117,1540,Empty,Empty,Empty
GS10P14XJC0031,4740,Empty,Empty,Empty
W912EK15C0038,2100,Empty,Empty,Empty
INP16PC00725,1443,Empty,Empty,Empty
W912J311C0002,2100,Empty,Empty,Empty
W9128F10C0008,2100,Empty,Empty,Empty
INPC8227063002,1443,Empty,Empty,Empty
36C24620C0090,3600,Empty,Empty,Empty
W912BV06C2012,2100,Empty,Empty,Empty
N3319113C1218,1700,Empty,Empty,Empty
N6247317C1422,1700,Empty,Empty,Empty
V247C0404,3600,Empty,Empty,Empty
VA608C80191,3600,Empty,Empty,Empty
N4008524C0038,1700,Empty,Empty,Empty
N4425514C8003,1700,Empty,Empty,Empty
GS06P03TDC0014,4740,Empty,Empty,Empty
FA449710H0001,5700,Empty,Empty,Empty
47PK0621C0006,4740,Empty,Empty,Empty
W911S619C0005,2100,Empty,Empty,Empty
GS11P16YTC7165,4740,Empty,Empty,Empty
FA252105C0062,5700,Empty,Empty,Empty
FA281611C0010,5700,Empty,Empty,Empty
GS10P07XJP0068,4740,Empty,Empty,Empty
GS08P11JCC0015,4740,Empty,Empty,Empty
VA25616C0105,3600,Empty,Empty,Empty
FA488709C0039,5700,Empty,Empty,Empty
W5K9FH12C0158,2100,Empty,Empty,Empty
GS03P14QBP0021,4740,Empty,Empty,Empty
GS01P13NFC0050,4740,Empty,Empty,Empty
GS03P11QKC0110,4740,Empty,Empty,Empty
W91QV116C0130,2100,Empty,Empty,Empty
47PG0722C0002,4740,Empty,Empty,Empty
GS10P04XFC0036,4740,Empty,Empty,Empty
GS11P06MKC0096,4740,Empty,Empty,Empty
HSFE1010C00113,7022,Empty,Empty,Empty
FA930120C0008,5700,Empty,Empty,Empty
FA448419CA039,5700,Empty,Empty,Empty
36C26223C0084,3600,Empty,Empty,Empty
VA256C0108,3600,Empty,Empty,Empty
36C24218C0188,3600,Empty,Empty,Empty
F0436CC10254,3300,Empty,Empty,Empty
N4008507C1338,1700,Empty,Empty,Empty
F0462603C0112,5700,Empty,Empty,Empty
W912L305C0001,2100,Empty,Empty,Empty
VA259C0384,3600,Empty,Empty,Empty
DOLJ051A20101,1630,Empty,Empty,Empty
V600C0512,3600,Empty,Empty,Empty
VA262C0531,3600,Empty,Empty,Empty
75N99019C00007,7529,Empty,Empty,Empty
FA282323C0054,5700,Empty,Empty,Empty
GS05P13SPC0012,4740,Empty,Empty,Empty
VA244C1609,3600,Empty,Empty,Empty
47PD1023C0009,4740,Empty,Empty,Empty
W912HN05C0010,2100,Empty,Empty,Empty
VA244C1884,3600,Empty,Empty,Empty
GS04P07RAP0073,4740,Empty,Empty,Empty
INP10PC76112,1443,Empty,Empty,Empty
HH000200304DGS07P03HHD0114,4740,Empty,Empty,Empty
GS10P10XJP0011,4740,Empty,Empty,Empty
HSCGG115CPFA010,7008,Empty,Empty,Empty
V678C7738A,3600,Empty,Empty,Empty
W912BV16C0035,2100,Empty,Empty,Empty
DTFAWN14C00235,6920,Empty,Empty,Empty
36C24922C0018,3600,Empty,Empty,Empty
GS11P09YEC0133,4740,Empty,Empty,Empty
NNK07CB58C,8000,Empty,Empty,Empty
W9124206C0001,2100,Empty,Empty,Empty
N4008523C0056,1700,Empty,Empty,Empty
F3861003C0012,5700,Empty,Empty,Empty
N4008313C1037,1700,Empty,Empty,Empty
FA704611C0003,5700,Empty,Empty,Empty
47PE0519C0008,4740,Empty,Empty,Empty
36C26223C0276,3600,Empty,Empty,Empty
FA310316C0003,5700,Empty,Empty,Empty
VA24912C0278,3600,Empty,Empty,Empty
W91QV118C0112,2100,Empty,Empty,Empty
FA820116C0055,5700,Empty,Empty,Empty
F0865003C0030,5700,Empty,Empty,Empty
GS08P15JBP0029,4740,Empty,Empty,Empty
FA252114C0011,5700,Empty,Empty,Empty
