,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
1191,TOS13F025,2001,0,$0,0%
1192,W912J713C0001,2100,Empty,Empty,Empty
1193,1305M322CNRMJ0056,1330,,,
1194,FA486104CA015,5700,Empty,Empty,Empty
1195,V247C04838A,3600,0,$0,0%
1196,W9127813C0032,2100,3,$1.59 Million,40.6%
1197,VA26212C0123,3600,0,$0,0%
1198,GS11P12MAM0228,4740,0,$0,0%
1199,FA813722C0012,5700,Empty,Empty,Empty
1200,W917BE09C0015,2100,0,$0,0%
1201,W912L820C0004,2100,0,$0,0%
1202,47PL0122C0001,4740,,,
1203,GS11P13MAP0198,4740,0,$0,0%
1204,DACA2195C0165,2100,0,$0,0%
1205,N6246705C3712,1700,Empty,Empty,Empty
1206,FA283524C0007,5700,Empty,Empty,Empty
1207,1305M420CNAAJ0070,1330,Empty,Empty,Empty
1208,W91GFL10C0018,2100,Empty,Empty,Empty
1209,VA246C0306,3600,Empty,Empty,Empty
1210,47PE0718C0012,4740,Empty,Empty,Empty
1211,W912PX10C0002,2100,Empty,Empty,Empty
1212,AG84N8C170007,12C2,Empty,Empty,Empty
1213,GS11P13YTC0344,4740,Empty,Empty,Empty
1214,140P5219C0019,1443,Empty,Empty,Empty
1215,140P5120C0029,1443,Empty,Empty,Empty
1216,GS05P08GBC0003,4740,Empty,Empty,Empty
1217,INP08PC75290,1443,Empty,Empty,Empty
1218,N6246705C6545,1700,Empty,Empty,Empty
1219,SP470217C0018,97AS,Empty,Empty,Empty
1220,W912DR20C0077,2100,Empty,Empty,Empty
1221,FA489705C3022,5700,Empty,Empty,Empty
1222,INPC1211060903,1443,Empty,Empty,Empty
1223,W91B4K09C4056,2100,Empty,Empty,Empty
1224,47PC0222C0001,4740,Empty,Empty,Empty
1225,W9124M16C0020,2100,Empty,Empty,Empty
1226,W9126G11C0094,2100,Empty,Empty,Empty
1227,FA850117C0010,5700,Empty,Empty,Empty
1228,W9124N17C0009,2100,Empty,Empty,Empty
1229,GS11P05YEC0232,4740,Empty,Empty,Empty
1230,W9126G18C0021,2100,Empty,Empty,Empty
1231,W90YVD10C7022,2100,Empty,Empty,Empty
1232,GS09P17WDC0009,4740,,,
1233,36C24719C0100,3600,0,$0,0%
1234,47PD0520C0004,4740,,,
1235,W9123613C0011,2100,0,$0,0%
1236,W9124808C0013,2100,0,$0,0%
1237,HSCG3110CLBC059,7008,0,$0,0%
1238,20000200309DC5010030903,1443,0,$0,0%
1239,BBG50C140033,9568,0,$0,0%
1240,W912P823C0060,2100,,,
1241,VA25012C0066,3600,0,$0,0%
1242,36C25020C0155,3600,0,$0,0%
1243,36C26123C0053,3600,0,$0,0%
1244,W5J9JE13C0021,2100,0,$0,0%
1245,GS06P16TDC7008,4740,2,"$36,650",63.7%
1246,FA252120C0036,5700,Empty,Empty,Empty
1247,W912L610C0003,2100,0,$0,0%
1248,W91QV116C0066,2100,0,$0,0%
1249,36C26220C0111,3600,0,$0,0%
1250,FA462612C0007,5700,Empty,Empty,Empty
1251,HSFLGL07C00012,7015,0,$0,0%
1252,W912DR15C0025,2100,0,$0,0%
1253,30000200309DC2665030025,1443,0,$0,0%
1254,GS11P10YEC0151,4740,0,$0,0%
1255,47PD0218C0010,4740,,,
1256,VA25517C0151,3600,0,$0,0%
1257,0536CC10437,3300,0,$0,0%
1258,VA516C0023,3600,0,$0,0%
1259,47PE0118C0011,4740,0,$0,0%
1260,140P2020C0065,1443,,,
1261,47PD0223C0004,4740,,,
1262,SP049007C6102,97AS,Empty,Empty,Empty
1263,W917BG08C0011,2100,0,$0,0%
1264,HSCG8807C623221,7008,Empty,Empty,Empty
1265,HQ003424C0103,97F5,Empty,Empty,Empty
1266,697DCK24C00027,6920,,,
1267,GS09P12WCC0009,4740,0,$0,0%
1268,70B01C18C00000133,7014,,,
1269,191T7020C0020,1900,,,
1270,127EAW23C0002,12C2,,,
1271,N3319114C0640,1700,Empty,Empty,Empty
1272,N4008509C2842,1700,Empty,Empty,Empty
1273,F6550103C0042,5700,Empty,Empty,Empty
1274,56A1200307D4356A130145,12C2,0,$0,0%
1275,W9126G09C0062,2100,0,$0,0%
1276,GS11P06YTC0442,4740,0,$0,0%
1277,DTFANE10C00061,6920,0,$0,0%
1278,W912BV05C2008,2100,0,$0,0%
1279,DTFANM10C00172,6920,Empty,Empty,Empty
1280,GS09P11WJC0005,4740,0,$0,0%
1281,INF14PC00267,1448,0,$0,0%
1282,36C25019C0123,3600,0,$0,0%
1283,VA24312C0122,3600,0,$0,0%
1284,HHSN292200300108C,7529,0,$0,0%
1285,36C78622C0049,3600,0,$0,0%
1286,W50S6L22C0006,2100,,,
1287,2032H323C00030,2001,,,
1288,W91QV117C0164,2100,0,$0,0%
1289,W5K9FH12C0086,2100,Empty,Empty,Empty
1290,VA25713C0083,3600,0,$0,0%
1291,47PG0420C0008,4740,,,
1292,INF501815C038,1448,0,$0,0%
1293,N4008514C6874,1700,Empty,Empty,Empty
1294,GS08P09JFC0014,4740,Empty,Empty,Empty
1295,EA133E03CN0044,1330,Empty,Empty,Empty
1296,GS01P10NFC0024,4740,0,$0,0%
1297,47PK1221C0007,4740,,,
1298,36C25918C0088,3600,0,$0,0%
1299,47PM1022C0018,4740,,,
1300,W911S713C0019,2100,0,$0,0%
1301,W912J205C0007,2100,0,$0,0%
1302,VA26313C0126,3600,Empty,Empty,Empty
1303,FA820116C0020,5700,Empty,Empty,Empty
1304,VA553C0017,3600,Empty,Empty,Empty
1305,N0016724C0007,1700,Empty,Empty,Empty
1306,GS11P07YTC0500,4740,Empty,Empty,Empty
1307,GS07P13URC0018,4740,Empty,Empty,Empty
1308,VA263C0131,3600,Empty,Empty,Empty
1309,F0536CW10128,3300,Empty,Empty,Empty
1310,VA250C0244,3600,Empty,Empty,Empty
1311,VA255C0071,3600,Empty,Empty,Empty
1312,VA248RA1334,3600,Empty,Empty,Empty
1313,W9126G05C0035,2100,Empty,Empty,Empty
1314,FA442722C0031,5700,Empty,Empty,Empty
1315,V247C03598A,3600,Empty,Empty,Empty
1316,N6945008C2578,1700,Empty,Empty,Empty
1317,FA302012C0003,5700,Empty,Empty,Empty
1318,HSFE0109C0054,7022,Empty,Empty,Empty
1319,47PL0123C0005,4740,Empty,Empty,Empty
1320,VA263C0267,3600,Empty,Empty,Empty
1321,V541ES3480,3600,Empty,Empty,Empty
1322,12305B19C0054,12H2,Empty,Empty,Empty
1323,36C24518C0215,3600,Empty,Empty,Empty
1324,W9124Q04C0147,2100,Empty,Empty,Empty
1325,VA791C0026,3600,Empty,Empty,Empty
1326,V564C70164,3600,Empty,Empty,Empty
1327,W9123810C0023,2100,Empty,Empty,Empty
1328,W91B4M09C7341,2100,Empty,Empty,Empty
1329,W50S6N22C0002,2100,Empty,Empty,Empty
1330,36C25924C0050,3600,Empty,Empty,Empty
1331,GS06P11TNC0064,4740,Empty,Empty,Empty
1332,W912JM08C0005,2100,Empty,Empty,Empty
1333,VA260C0468,3600,Empty,Empty,Empty
1334,GS11P17NWC0040,4740,,,
1335,15F06719C0004420,1549,,,
1336,70CMSW23C00000026,7012,,,
1337,47PE0219C0032,4740,,,
1338,N4008010C2026,1700,Empty,Empty,Empty
1339,47PM0417C0038,4740,,,
1340,W91B4N11C8161,2100,0,$0,0%
1341,GS11P08YEC0137,4740,0,$0,0%
1342,36C24221C0113,3600,,,
1343,N6274209C6516,1700,Empty,Empty,Empty
1344,W9124E12C0009,2100,0,$0,0%
1345,47PM0222C0013,4740,,,
1346,INF14PC00283,1448,,,
1347,68HE0219C0006,6800,,,
1348,FA487722C0019,5700,Empty,Empty,Empty
1349,W912DQ15C4006,2100,369,$134.90 Million,954.7%
1350,GY000200212DGS06P02GYD0006,4740,0,$0,0%
1351,36C26124C0025,3600,0,$0,0%
1352,VA26312C0148,3600,0,$0,0%
1353,W91GXE10C0025,2100,0,$0,0%
1354,FA304715C0076,5700,Empty,Empty,Empty
1355,N0042124C0059,1700,Empty,Empty,Empty
1356,V649C03918A,3600,0,$0,0%
1357,VA263C1343,3600,0,$0,0%
1358,W912HN09C0054,2100,0,$0,0%
1359,W9124720C0032,2100,0,$0,0%
1360,GS01P16NFC7014,4740,Empty,Empty,Empty
1361,697DCK18C00043,6920,,,
1362,F0260103CC009,5700,Empty,Empty,Empty
1363,W91GF509C8179,2100,0,$0,0%
1364,INPC1524063465,1443,0,$0,0%
1365,GS05P11FBC0029,4740,0,$0,0%
1366,GS04P08EXC0047,4740,0,$0,0%
1367,FA488711C0003,5700,Empty,Empty,Empty
1368,75H71322C00003,7527,0,$0,0%
1369,N4008517C4100,1700,Empty,Empty,Empty
1370,33330221CF0010048,3300,0,$0,0%
1371,DTCG8603C633115,7008,Empty,Empty,Empty
1372,GS07P11URC0021,4740,Empty,Empty,Empty
1373,GS08P12JFC0110,4740,Empty,Empty,Empty
1374,GS03P16QNC7008,4740,0,$0,0%
1375,W9124722C0043,2100,0,$0,0%
1376,VA249C0798,3600,0,$0,0%
1377,VA244C0424,3600,0,$0,0%
1378,W9123619C0048,2100,0,$0,0%
1379,N6945007C3313,1700,Empty,Empty,Empty
1380,W5J9JE11C0072,2100,0,$0,0%
1381,FA468622C0007,5700,Empty,Empty,Empty
1382,GS08P14JBP0081,4740,0,$0,0%
1383,VA25517C0187,3600,0,$0,0%
1384,GS08P12JFC0130,4740,0,$0,0%
1385,W50S7Y20C6002,2100,0,$0,0%
1386,VA26316C0092,3600,0,$0,0%
1387,DOCWC133F08CN0193,1330,0,$0,0%
1388,47PJ0018C0063,4740,,,
1389,W917PM06C0041,2100,Empty,Empty,Empty
1390,W911S713C0026,2100,0,$0,0%
1391,N0042122C0030,1700,Empty,Empty,Empty
1392,N6247314C4025,1700,Empty,Empty,Empty
1393,FA468609C0045,5700,Empty,Empty,Empty
1394,SALMEC05C0046,1900,0,$0,0%
1395,DEAC0506OR23252,8900,Empty,Empty,Empty
1396,GS09P10NPC0006,4740,0,$0,0%
1397,VA528C0571,3600,0,$0,0%
1398,W9124Q05C0303,2100,0,$0,0%
1399,VA262C0701,3600,0,$0,0%
1400,EW000200305DGS04P03EWC0086,4740,0,$0,0%
1401,INF10PC76225,1448,0,$0,0%
1402,8191200301D5094TZ30065,12C2,0,$0,0%
1403,W9124719C0122,2100,,,
1404,75H70120C00011,7527,,,
1405,W912JM09C0030,2100,0,$0,0%
1406,W91B4M09C4052,2100,0,$0,0%
1407,W911SG07C0033,2100,0,$0,0%
1408,W91B4N15C8014,2100,0,$0,0%
1409,VA25013C0141,3600,0,$0,0%
1410,GS01P07NFC0035,4740,0,$0,0%
1411,SALMEC03C0038,1900,0,$0,0%
1412,N6945018C6411,1700,Empty,Empty,Empty
1413,W912PM20C0029,2100,Empty,Empty,Empty
1414,19AQMM18C0246,1900,Empty,Empty,Empty
1415,FA500007C0010,5700,Empty,Empty,Empty
1416,W15QKN19C1022,2100,Empty,Empty,Empty
1417,GS07P17UTC0003,4740,Empty,Empty,Empty
1418,697DCK18C00187,6920,Empty,Empty,Empty
1419,W91QF709C0044,2100,Empty,Empty,Empty
1420,VA249C0737,3600,Empty,Empty,Empty
1421,N6247310C3811,1700,Empty,Empty,Empty
1422,GS09P16WKC7014,4740,Empty,Empty,Empty
1423,W9128F21C0019,2100,Empty,Empty,Empty
1424,75N99021C00014,7529,Empty,Empty,Empty
1425,70CMSW23C00000020,7012,Empty,Empty,Empty
1426,FA700010C0036,5700,Empty,Empty,Empty
1427,47PM1023C0018,4740,Empty,Empty,Empty
1428,00006200209D601812C312,1448,Empty,Empty,Empty
1429,47PD0418C0002,4740,Empty,Empty,Empty
1430,W911SA05C0009,2100,Empty,Empty,Empty
1431,V623C738,3600,Empty,Empty,Empty
1432,W9127809C0086,2100,Empty,Empty,Empty
1433,SALMEC05C0002,1900,Empty,Empty,Empty
1434,HSCG8309N3YD118,7008,Empty,Empty,Empty
1435,12305B19C0026,12H2,Empty,Empty,Empty
1436,W9124723C0017,2100,Empty,Empty,Empty
1437,36C24819C0062,3600,Empty,Empty,Empty
1438,47PD1219C0024,4740,Empty,Empty,Empty
1439,VA260C0628,3600,Empty,Empty,Empty
1440,N6274209C1309,1700,Empty,Empty,Empty
1441,W912DR17C0061,2100,0,$0,0%
1442,GS05P04GBC0044,4740,0,$0,0%
1443,GS11P06YTC0422,4740,0,$0,0%
1444,EPC11021,6800,0,$0,0%
1445,N6247318C1020,1700,Empty,Empty,Empty
1446,GS07P09UTC0021,4740,0,$0,0%
1447,N6247311C1009,1700,Empty,Empty,Empty
1448,140P5323C0071,1443,,,
1449,GS04P06EXC0170,4740,0,$0,0%
1450,W911SG06C0006,2100,0,$0,0%
1451,W9127806C0057,2100,0,$0,0%
1452,FA301018C0006,5700,Empty,Empty,Empty
1453,00262200309DV600C4868A,3600,0,$0,0%
1454,VA249C0648,3600,0,$0,0%
1455,DTFAAC12C00036,6920,0,$0,0%
1456,47PD0821C0003,4740,,,
1457,W911S705C0022,2100,0,$0,0%
1458,W91B4N11C8064,2100,0,$0,0%
1459,W911S712C0013,2100,Empty,Empty,Empty
1460,N4008014C2014,1700,Empty,Empty,Empty
1461,W917BG07C0135,2100,0,$0,0%
1462,W912BU14C0045,2100,0,$0,0%
1463,W9127807C0067,2100,0,$0,0%
1464,W912PM14C0015,2100,0,$0,0%
1465,M6785411C8081,1700,Empty,Empty,Empty
1466,W5J9JE12C0131,2100,0,$0,0%
1467,INF15PC00162,1448,,,
1468,DTFASA17C00264,6920,,,
1469,140L5720C0006,1422,,,
1470,36C24822C0014,3600,0,$0,0%
1471,N4008523C0001,1700,Empty,Empty,Empty
1472,GS09P08WJC0002,4740,0,$0,0%
1473,V573C553,3600,0,$0,0%
1474,W91GF509C8031,2100,0,$0,0%
1475,GS05P10SLC0067,4740,0,$0,0%
1476,70Z08324CCLEV0002,7008,0,$0,0%
1477,N6246706C5760,1700,Empty,Empty,Empty
1478,VA546C90267,3600,Empty,Empty,Empty
1479,VA256C0695,3600,Empty,Empty,Empty
1480,F0865003C0036,5700,Empty,Empty,Empty
1481,V69DC8468A,3600,0,$0,0%
1482,DENA0001446,8900,0,$0,0%
1483,INP15PC00819,1443,0,$0,0%
1484,GS06P07THC0050,4740,0,$0,0%
1485,SP071002C0026,97AS,Empty,Empty,Empty
1486,VA246C0157,3600,0,$0,0%
1487,HSBP1109C02356,7014,0,$0,0%
1488,VA260C0844,3600,0,$0,0%
1489,47PK1518C0012,4740,,,
1490,VA247C0065,3600,0,$0,0%
1491,W9133L12C0053,2100,0,$0,0%
1492,AG52B1C070005,12C2,0,$0,0%
1493,W9123616C0028,2100,0,$0,0%
1494,W91QV117C0204,2100,0,$0,0%
1495,36C78618C0122,3600,0,$0,0%
1496,FA813722C0038,5700,Empty,Empty,Empty
1497,W912HN05C0060,2100,0,$0,0%
1498,36C25921C0091,3600,0,$0,0%
1499,VA263C0082,3600,0,$0,0%
1500,FA461013C0025,5700,Empty,Empty,Empty
1501,36C24923C0074,3600,0,$0,0%
1502,W912DW12C0036,2100,0,$0,0%
1503,N6247310C0053,1700,Empty,Empty,Empty
1504,W91GY309C0025,2100,0,$0,0%
1505,47PM0419C0001,4740,,,
1506,140F0419C0005,1448,,,
1507,HSCG8213CPMV229,7008,0,$0,0%
1508,W912DR12C0030,2100,0,$0,0%
1509,6973GH24C00010,6920,,,
1510,VA25612C0212,3600,0,$0,0%
1511,W912DS23C0034,2100,,,
1512,INL14PC00099,1422,0,$0,0%
1513,AG6395C170183,12K3,,,
1514,M6785406C8129,1700,Empty,Empty,Empty
1515,VA25611C1460,3600,Empty,Empty,Empty
1516,GS09P08KZC0022,4740,Empty,Empty,Empty
1517,DOLOPS16C0075,1605,Empty,Empty,Empty
1518,AG3K15503K1540300,12H2,Empty,Empty,Empty
1519,GS10P14XFC0011,4740,Empty,Empty,Empty
1520,47PK0918C0029,4740,Empty,Empty,Empty
1521,47PK0621C0003,4740,Empty,Empty,Empty
1522,FA481921C0006,5700,Empty,Empty,Empty
1523,W912SR18C0005,2100,Empty,Empty,Empty
1524,VA259C0045,3600,Empty,Empty,Empty
1525,GS09P09WRC0025,4740,Empty,Empty,Empty
1526,GS03P11QKC0037,4740,Empty,Empty,Empty
1527,DTFANM08C00107,6920,Empty,Empty,Empty
1528,47PD1219C0018,4740,Empty,Empty,Empty
1529,V901C07128A,3600,Empty,Empty,Empty
1530,DTFASO10C00393,6920,Empty,Empty,Empty
1531,N6247309C2810,1700,Empty,Empty,Empty
1532,GS11P14YEC0122,4740,Empty,Empty,Empty
1533,N4008516C6154,1700,Empty,Empty,Empty
1534,36C24619C0058,3600,Empty,Empty,Empty
1535,47PK1519C0024,4740,Empty,Empty,Empty
1536,N6945010C7328,1700,Empty,Empty,Empty
1537,FA282316C4028,5700,Empty,Empty,Empty
1538,12314218C0020,1205,Empty,Empty,Empty
1539,F4168903C0001,5700,Empty,Empty,Empty
1540,W912L709C0007,2100,Empty,Empty,Empty
1541,N6945022C0033,1700,Empty,Empty,Empty
1542,FA282319CA069,5700,Empty,Empty,Empty
1543,DACW3103C0017,2100,0,$0,0%
1544,VA263C0813,3600,0,$0,0%
1545,W919QC11C0049,2100,0,$0,0%
1546,GS04P17CXC0008,4740,,,
1547,75P00119C00028,7570,,,
1548,V528A8C5329,3600,,,
1549,V244C00220,3600,0,$0,0%
1550,V671Z85022,3600,0,$0,0%
1551,W911XK09C0038,2100,0,$0,0%
1552,GS09P11WDC0004,4740,0,$0,0%
1553,FA461012C0015,5700,Empty,Empty,Empty
1554,N6871104C6322,1700,Empty,Empty,Empty
1555,W912L618C1003,2100,,,
1556,GS11P09YEC0129,4740,0,$0,0%
1557,GS09P12WFC0016,4740,0,$0,0%
1558,GS08P09VPC0012,4740,0,$0,0%
1559,00546200305DV546C449,3600,0,$0,0%
1560,36C24818C0035,3600,0,$0,0%
1561,W912JM13C0029,2100,,,
1562,GS04P06EXC0087,4740,0,$0,0%
1563,N4008521C0016,1700,Empty,Empty,Empty
1564,N4008518C8701,1700,Empty,Empty,Empty
1565,47PD1219C0002,4740,,,
1566,N6247314C0411,1700,Empty,Empty,Empty
1567,VA24415C0489,3600,0,$0,0%
1568,47PD0819C0008,4740,,,
1569,INLHAC042010,1422,0,$0,0%
1570,FA570712C0040,5700,Empty,Empty,Empty
1571,47PA0319C0035,4740,,,
1572,36C25819C0085,3600,0,$0,0%
1573,GS02P04DTC0030,4740,0,$0,0%
1574,VA701C0076,3600,0,$0,0%
1575,VA25114C0120,3600,0,$0,0%
1576,W912L814C0003,2100,0,$0,0%
1577,GS00P17LYC0016,4740,,,
1578,DOCSB134109CN0008,1341,0,$0,0%
1579,GS04P14BVC0060,4740,Empty,Empty,Empty
1580,W912C608C0004,2100,Empty,Empty,Empty
1581,00523200309DV523C1271,3600,,,
1582,GS11P08YTC0161,4740,0,$0,0%
1583,N6247312C2810,1700,Empty,Empty,Empty
1584,47PF0020C0029,4740,,,
1585,FA283524C0042,5700,Empty,Empty,Empty
1586,VA24914C0196,3600,0,$0,0%
1587,6973GH23C00110,6920,,,
1588,VA255C1561,3600,0,$0,0%
1589,DJFA0C1025600,1549,,,
1590,36C24124C0063,3600,0,$0,0%
1591,GS03P17QMC0007,4740,,,
1592,V69D695C40864,3600,0,$0,0%
1593,VA244C0570,3600,0,$0,0%
1594,VA797T13C0003,3600,0,$0,0%
1595,47PJ0017C0033,4740,,,
1596,DTFAWN14C00112,6920,,,
1597,VA256C1030,3600,0,$0,0%
1598,FA468609C0062,5700,Empty,Empty,Empty
1599,VA26113C0112,3600,0,$0,0%
1600,V636C1066,3600,0,$0,0%
1601,W917BE08C0068,2100,0,$0,0%
1602,GS04P15EXC0041,4740,0,$0,0%
1603,W9127S05C6002,2100,0,$0,0%
1604,47PM1017C0023,4740,,,
1605,FA860109C0060,5700,Empty,Empty,Empty
1606,V69D282J40142,3600,0,$0,0%
1607,W912QR24C0035,2100,0,$0,0%
1608,N4008517C4112,1700,Empty,Empty,Empty
1609,VA244RA1061,3600,0,$0,0%
1610,N6945009C2761,1700,Empty,Empty,Empty
1611,INPC1117070022,1443,0,$0,0%
1612,GS11P08YTC0304,4740,0,$0,0%
1613,HSCG3311CPQQ181,7008,Empty,Empty,Empty
1614,VA259C0377,3600,0,$0,0%
1615,W9123619C0014,2100,,,
1616,W917PM08C0082,2100,Empty,Empty,Empty
1617,W912UM13C0033,2100,Empty,Empty,Empty
1618,W911SF06C0016,2100,Empty,Empty,Empty
1619,VA26217C0245,3600,Empty,Empty,Empty
1620,N6274203C1401,1700,Empty,Empty,Empty
1621,W5J9JE12C0089,2100,Empty,Empty,Empty
1622,GS09P09WFC0010,4740,Empty,Empty,Empty
1623,W91B4N10C8275,2100,Empty,Empty,Empty
1624,GS00P17LYC0001,4740,Empty,Empty,Empty
1625,W9124M11C0040,2100,Empty,Empty,Empty
1626,HQ003406C1018,97F5,Empty,Empty,Empty
1627,W91GET09C0011,2100,Empty,Empty,Empty
1628,SAQMMA17C0287,1900,Empty,Empty,Empty
1629,1240LU21C0009,12C2,Empty,Empty,Empty
1630,FA468607C0021,5700,Empty,Empty,Empty
1631,36C26319C0228,3600,Empty,Empty,Empty
1632,47PH0420C0028,4740,Empty,Empty,Empty
1633,36C26222C0091,3600,Empty,Empty,Empty
1634,W9127S10C6021,2100,Empty,Empty,Empty
1635,VA24614C0187,3600,Empty,Empty,Empty
1636,VA249C0908,3600,Empty,Empty,Empty
1637,W912KC15C0040,2100,Empty,Empty,Empty
1638,75N99024C00060,7529,Empty,Empty,Empty
1639,NNG11AZ04C,8000,Empty,Empty,Empty
1640,GS06P04TEC0007,4740,Empty,Empty,Empty
1641,36C24625C0008,3600,Empty,Empty,Empty
1642,GS09P06KLC0009,4740,Empty,Empty,Empty
1643,FA302010C0018,5700,Empty,Empty,Empty
1644,697DCK23C00082,6920,,,
1645,GS07P10UKM0089,4740,0,$0,0%
1646,VA262C1123,3600,0,$0,0%
1647,W912BU15C0065,2100,0,$0,0%
1648,GS05P08GBC0009,4740,0,$0,0%
1649,GS06P15GZC7003,4740,0,$0,0%
1650,W9124719C0116,2100,,,
1651,47PB0025C0002,4740,,,
1652,N4008009C0524,1700,Empty,Empty,Empty
1653,VA241C1878,3600,0,$0,0%
1654,VA24315C0115,3600,Empty,Empty,Empty
1655,DTFAWP09C00091,6920,,,
1656,47PK0917C0015,4740,,,
1657,N6247820C4016,1700,Empty,Empty,Empty
1658,VA24713C0311,3600,0,$0,0%
1659,36C24518C0163,3600,0,$0,0%
1660,RA000200303DGS04P03RAC0066,4740,0,$0,0%
1661,FA671211C0009,5700,Empty,Empty,Empty
1662,W15QKN24C5040,2100,0,$0,0%
1663,FA850109C0017,5700,Empty,Empty,Empty
1664,GS07P13URC0014,4740,0,$0,0%
1665,W91B4N11C8048,2100,,,
1666,V260C00020,3600,0,$0,0%
1667,INA11PC00468,1450,0,$0,0%
1668,VA69DC1113,3600,0,$0,0%
1669,36C24419C0139,3600,0,$0,0%
1670,12405B20C0022,12H2,,,
1671,INPC2011090539,1443,0,$0,0%
1672,F3860103C9012,5700,Empty,Empty,Empty
1673,GS03P12DXC0019,4740,,,
1674,N4008512C4572,1700,Empty,Empty,Empty
1675,FA480304C9009,5700,Empty,Empty,Empty
1676,FA252105C0007,5700,Empty,Empty,Empty
1677,GS10P10LTC0080,4740,Empty,Empty,Empty
1678,W912DS19C0033,2100,,,
1679,140P8319C0001,1443,,,
1680,N4008012C0504,1700,Empty,Empty,Empty
1681,W9127809C0081,2100,0,$0,0%
1682,DOCSB134110CN0111,1341,Empty,Empty,Empty
1683,NNG13WA40C,8000,Empty,Empty,Empty
1684,GS11P14NWD0012,4740,0,$0,0%
1685,VA243RA0943,3600,0,$0,0%
1686,W912PM18C0027,2100,0,$0,0%
1687,47PE0120C0019,4740,,,
1688,140D0422C0062,1406,,,
1689,47PB0020C0002,4740,,,
1690,47PK1122C0002,4740,,,
1691,36C24823C0109,3600,0,$0,0%
1692,36C24620C0048,3600,0,$0,0%
1693,47PE0724C0003,4740,,,
1694,W912L511C0004,2100,0,$0,0%
1695,GS04P17EXC0037,4740,,,
1696,VA69D12C0168,3600,0,$0,0%
1697,W9128A15C0012,2100,11,$1.18 Million,32.7%
1698,VA248C1585,3600,0,$0,0%
1699,VA26316C0073,3600,0,$0,0%
1700,FA488709C0037,5700,Empty,Empty,Empty
1701,GS05P08SAC0050,4740,0,$0,0%
1702,140F0322C0007,1448,,,
1703,GS09P01KTC0019,4740,,,
1704,GS03P12QPC0010,4740,0,$0,0%
1705,W5J9LE11C0054,2100,,,
1706,N3654A07C8000,1700,Empty,Empty,Empty
1707,36C25622C0024,3600,0,$0,0%
1708,36C77623C0092,3600,0,$0,0%
1709,V564C354,3600,0,$0,0%
1710,GS09P11WRC0039,4740,0,$0,0%
1711,INF40181RC015,1448,0,$0,0%
1712,W9128F06C0008,2100,0,$0,0%
1713,2032H323C00016,2001,,,
1714,AG7MN1C100005,12H2,0,$0,0%
1715,W912HP20C1005,2100,,,
1716,W50S8224C0004,2100,Empty,Empty,Empty
1717,47PF0019C0060,4740,Empty,Empty,Empty
1718,GS04P08EXC0082,4740,Empty,Empty,Empty
1719,INF14PC00177,1448,Empty,Empty,Empty
1720,FA664820C0005,5700,Empty,Empty,Empty
1721,VA263C0434,3600,Empty,Empty,Empty
1722,INPC8430090616,1443,Empty,Empty,Empty
1723,W912DS08C0001,2100,Empty,Empty,Empty
1724,VA246C0315,3600,Empty,Empty,Empty
1725,W912WJ11C0007,2100,Empty,Empty,Empty
1726,VA69DC0351,3600,Empty,Empty,Empty
1727,EPC10065,6800,Empty,Empty,Empty
1728,47PF0024C0023,4740,Empty,Empty,Empty
1729,N4008014C3012,1700,Empty,Empty,Empty
1730,36C26223C0024,3600,Empty,Empty,Empty
1731,V631C80143,3600,Empty,Empty,Empty
1732,W912GB09C0045,2100,Empty,Empty,Empty
1733,N6247312C3216,1700,Empty,Empty,Empty
1734,N6247317C3405,1700,Empty,Empty,Empty
1735,47PE0119C0013,4740,Empty,Empty,Empty
1736,W50S7W21C0001,2100,Empty,Empty,Empty
1737,DOCSB134113CN0051,1341,Empty,Empty,Empty
1738,N6945018C7222,1700,Empty,Empty,Empty
1739,W9127S10C6020,2100,Empty,Empty,Empty
1740,GS02P09PVC0018,4740,Empty,Empty,Empty
1741,GS08P11JAC0023,4740,Empty,Empty,Empty
1742,GS06P14TBC0003,4740,Empty,Empty,Empty
1743,VA256C0162,3600,Empty,Empty,Empty
1744,W911SA10C0021,2100,Empty,Empty,Empty
1745,N6945014C2559,1700,Empty,Empty,Empty
1746,VA26313C0173,3600,0,$0,0%
1747,W912QR16C0007,2100,0,$0,0%
1748,W912L717C0005,2100,0,$0,0%
1749,VA248C0435,3600,0,$0,0%
1750,FA465415C0001,5700,Empty,Empty,Empty
1751,N6945023C0023,1700,Empty,Empty,Empty
1752,VA246C0320,3600,Empty,Empty,Empty
1753,W911YP05C0003,2100,0,$0,0%
1754,AG9A23C120015,12C2,0,$0,0%
1755,FA671206C0004,5700,Empty,Empty,Empty
1756,W91B4M09C4165,2100,0,$0,0%
1757,W91GF510C8045,2100,0,$0,0%
1758,W912HY07C0029,2100,0,$0,0%
1759,HHSI161201200005C,7527,0,$0,0%
1760,N4008506C2844,1700,Empty,Empty,Empty
1761,W912DR10C0090,2100,23,$22.53 Million,61.1%
1762,VA249C0232,3600,0,$0,0%
1763,N6945015C4149,1700,Empty,Empty,Empty
1764,FA480316C0011,5700,Empty,Empty,Empty
1765,70Z08218CPMV04700,7008,,,
1766,36C26222C0235,3600,0,$0,0%
1767,N6945024C0043,1700,Empty,Empty,Empty
1768,GS09P11WJC0012,4740,0,$0,0%
