,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
2395,W917BE07C0034,2100,Empty,Empty,Empty
2396,36C25620C0114,3600,Empty,Empty,Empty
2397,VA247C0574,3600,Empty,Empty,Empty
2398,36C25722C0052,3600,Empty,Empty,Empty
2399,19AQMM19C0088,1900,Empty,Empty,Empty
2400,W90U4210C4168,2100,Empty,Empty,Empty
2401,FA701207C0016,5700,Empty,Empty,Empty
2402,EPC09034,6800,Empty,Empty,Empty
2403,VA69D13C0046,3600,Empty,Empty,Empty
2404,DTFAWN15C00283,6920,Empty,Empty,Empty
2405,W911SG04C0017,2100,Empty,Empty,Empty
2406,47PD1020C0005,4740,Empty,Empty,Empty
2407,DTRT5706C10031,6901,0,$0,0%
2408,GS09P12WFC0012,4740,,,
2409,W912P620C0003,2100,0,$0,0%
2410,DTRT5713C10022,6901,0,$0,0%
2411,FA448807C0005,5700,Empty,Empty,Empty
2412,VA248C1031,3600,0,$0,0%
2413,FA282309C0035,5700,Empty,Empty,Empty
2414,FA461011C0014,5700,Empty,Empty,Empty
2415,FA940123C0016,5700,Empty,Empty,Empty
2416,N6945023C0087,1700,Empty,Empty,Empty
2417,GS08P07VPC0002,4740,Empty,Empty,Empty
2418,AG4670C120038,12C2,0,$0,0%
2419,W5J9LE12C0032,2100,0,$0,0%
2420,36C24221C0067,3600,,,
2421,DABK0303C0021,2100,0,$0,0%
2422,00273200309D273030044,7529,,,
2423,47PC0319C0005,4740,,,
2424,INP15PC00780,1443,,,
2425,AG32SDC170074,12H2,,,
2426,V756C01218A,3600,0,$0,0%
2427,GS04P08RDC0043,4740,0,$0,0%
2428,INPC2011080250,1443,,,
2429,GS11P05ZGC0110,4740,,,
2430,FA667505C0001,5700,Empty,Empty,Empty
2431,NNM04AA95C,8000,0,$0,0%
2432,GS11P08MAM0142,4740,,,
2433,W5K9FH11C0127,2100,Empty,Empty,Empty
2434,VA24412C0187,3600,0,$0,0%
2435,47PA0319C0037,4740,,,
2436,SR000200305DGS05P03SRC0728,4740,0,$0,0%
2437,GS05P12SIC0017,4740,0,$0,0%
2438,W912J716C0004,2100,0,$0,0%
2439,W912CL09C0019,2100,0,$0,0%
2440,W9126G20C0056,2100,0,$0,0%
2441,1282A721C0057,12C2,,,
2442,GS11P16NWC7074,4740,,,
2443,VA25611C1204,3600,,,
2444,W90U4210C4133,2100,0,$0,0%
2445,47PK1218C0010,4740,,,
2446,N4008514C6876,1700,Empty,Empty,Empty
2447,FA448411C0043,5700,Empty,Empty,Empty
2448,GS05P02GAC0090,4740,0,$0,0%
2449,W912LD08C0036,2100,,,
2450,HSCG2810C7AA263,7008,0,$0,0%
2451,W912JB17C2005,2100,0,$0,0%
2452,VA26115C0137,3600,0,$0,0%
2453,NGA07344DK09,3355,0,$0,0%
2454,N6945007C6357,1700,Empty,Empty,Empty
2455,VA248C1337,3600,0,$0,0%
2456,00520200304D520CF2194,3600,Empty,Empty,Empty
2457,W912R106C0008,2100,0,$0,0%
2458,W91B4N10C8154,2100,,,
2459,VA25613C0197,3600,0,$0,0%
2460,GS09P09KZC0028,4740,,,
2461,36C24118C0042,3600,0,$0,0%
2462,FA500420C0007,5700,Empty,Empty,Empty
2463,NND09AD29C,8000,,,
2464,VA25014C0045,3600,,,
2465,36C10F22C0001,3600,0,$0,0%
2466,VA259C0546,3600,Empty,Empty,Empty
2467,GS11P08YTC0137,4740,0,$0,0%
2468,INR09CC101712,1425,,,
2469,VA247C1409,3600,,,
2470,W912DR18C0014,2100,,,
2471,W917PM08C0023,2100,Empty,Empty,Empty
2472,FA283523C0014,5700,Empty,Empty,Empty
2473,N6871103C1563,1700,Empty,Empty,Empty
2474,HHSN292200400311C,7529,0,$0,0%
2475,VA243C0866,3600,0,$0,0%
2476,N6274215C1316,1700,Empty,Empty,Empty
2477,N4008508C1415,1700,Empty,Empty,Empty
2478,N0042124C0084,1700,Empty,Empty,Empty
2479,DOLJ041A00002,1630,Empty,Empty,Empty
2480,AE129820000345,1630,Empty,Empty,Empty
2481,W91B4M09C4095,2100,0,$0,0%
2482,HSCGG113CNLP001,7008,0,$0,0%
2483,VA69D13C0199,3600,0,$0,0%
2484,W912GB10C0047,2100,,,
2485,GS07P04UAC1024,4740,0,$0,0%
2486,CS001200208DTC02054,7014,Empty,Empty,Empty
2487,36C26119C0141,3600,,,
2488,W9123611C0064,2100,Empty,Empty,Empty
2489,36C25223C0083,3600,Empty,Empty,Empty
2490,VA243C0238,3600,Empty,Empty,Empty
2491,W912HP15C0012,2100,Empty,Empty,Empty
2492,VA25012C0096,3600,Empty,Empty,Empty
2493,GS09P14WKC0016,4740,Empty,Empty,Empty
2494,N6945016C1603,1700,Empty,Empty,Empty
2495,VA246C0076,3600,Empty,Empty,Empty
2496,36C26221C0100,3600,Empty,Empty,Empty
2497,W911SF19C0027,2100,Empty,Empty,Empty
2498,47PM0418C0005,4740,Empty,Empty,Empty
2499,INF17PC00155,1448,Empty,Empty,Empty
2500,W91B4N10C8203,2100,Empty,Empty,Empty
2501,FA301617C0051,5700,Empty,Empty,Empty
2502,47PA0320C0023,4740,Empty,Empty,Empty
2503,W911KB07C0004,2100,Empty,Empty,Empty
2504,W912DW13C0035,2100,Empty,Empty,Empty
2505,W912QR18C0008,2100,Empty,Empty,Empty
2506,140P5118C0034,1443,Empty,Empty,Empty
2507,HSCG3107N6SA623,7008,Empty,Empty,Empty
2508,697DCK21C00115,6920,Empty,Empty,Empty
2509,VA241C1906,3600,Empty,Empty,Empty
2510,47PG0721C0004,4740,Empty,Empty,Empty
2511,36C24522C0145,3600,Empty,Empty,Empty
2512,N6247312C3409,1700,Empty,Empty,Empty
2513,FA252123C0011,5700,Empty,Empty,Empty
2514,AE136110420,1630,Empty,Empty,Empty
2515,HQ009504C0002,97F5,Empty,Empty,Empty
2516,DOCYB132312CN0031,1323,Empty,Empty,Empty
2517,N3319113C1225,1700,Empty,Empty,Empty
2518,W912QR24C0038,2100,Empty,Empty,Empty
2519,VA69D14C0244,3600,Empty,Empty,Empty
2520,VA250C0030,3600,Empty,Empty,Empty
2521,W91B4M11C6510,2100,Empty,Empty,Empty
2522,W91SMC11C0008,2100,Empty,Empty,Empty
2523,75P00118C00014,7570,Empty,Empty,Empty
2524,W917PM07C0054,2100,Empty,Empty,Empty
2525,FA489709C3014,5700,Empty,Empty,Empty
2526,36C25524C0086,3600,Empty,Empty,Empty
2527,36C24218C0052,3600,Empty,Empty,Empty
2528,GS01P14NFC0059,4740,Empty,Empty,Empty
2529,47PM0417C0002,4740,Empty,Empty,Empty
2530,GS05P05GAC0187,4740,Empty,Empty,Empty
2531,VA506C0007,3600,Empty,Empty,Empty
2532,DOLJ11MR20794,1645,Empty,Empty,Empty
2533,VA249P1012,3600,0,$0,0%
2534,F2560003C0020,5700,Empty,Empty,Empty
2535,N6945023C0041,1700,Empty,Empty,Empty
2536,AG9AC7C150073,12C2,Empty,Empty,Empty
2537,DOLJ109630227,1605,0,$0,0%
2538,N6945009C3125,1700,Empty,Empty,Empty
2539,N6871103C1341,1700,Empty,Empty,Empty
2540,FA440709C0008,5700,Empty,Empty,Empty
2541,INP12PC02053,1443,0,$0,0%
2542,VA258C0056,3600,0,$0,0%
2543,GS11P07MAM0089,4740,,,
2544,GS09P02KTC0106,4740,0,$0,0%
2545,VA24613C0062,3600,0,$0,0%
2546,N4008010C3014,1700,Empty,Empty,Empty
2547,36C25919C0251,3600,Empty,Empty,Empty
2548,VA605C0015,3600,0,$0,0%
2549,36C25621C0063,3600,0,$0,0%
2550,140P4322C0009,1443,,,
2551,W912QR05C0042,2100,0,$0,0%
2552,DTFAEN11C00206,6920,0,$0,0%
2553,SAQMMA13C0172,1900,0,$0,0%
2554,VA255C2118,3600,0,$0,0%
2555,W9124719C0041,2100,,,
2556,GS04P05EXC3036,4740,,,
2557,GS11P07YTC0374,4740,,,
2558,FA281618C0003,5700,Empty,Empty,Empty
2559,W91ZRU19C5004,2100,,,
2560,36C25722C0086,3600,,,
2561,W912DW07C0019,2100,,,
2562,FA500415CC012,5700,Empty,Empty,Empty
2563,W912DQ09C4019,2100,0,$0,0%
2564,AG24H8C080018,12C2,0,$0,0%
2565,FA860107C0010,5700,Empty,Empty,Empty
2566,36C24118C0015,3600,0,$0,0%
2567,GS04P09EXC0087,4740,0,$0,0%
2568,GS09P11WDC0011,4740,,,
2569,VA261C1122,3600,,,
2570,12445224C0033,12C2,,,
2571,V504C040108A,3600,0,$0,0%
2572,W5J9JE12C0145,2100,0,$0,0%
2573,W52P1J15C3021,2100,0,$0,0%
2574,GS03P08CDC0029,4740,0,$0,0%
2575,N6945012C5828,1700,Empty,Empty,Empty
2576,47PF0023C0037,4740,,,
2577,N6945018C8010,1700,Empty,Empty,Empty
2578,N3319109C0165,1700,Empty,Empty,Empty
2579,VA262C0443,3600,0,$0,0%
2580,FA460820C0014,5700,Empty,Empty,Empty
2581,GS04P11BVC0027,4740,15,$78.29 Million,49.0%
2582,TOS12F041,2001,Empty,Empty,Empty
2583,N4008524C0039,1700,Empty,Empty,Empty
2584,GS01P17NLC0011,4740,,,
2585,75D30118C03141,7523,,,
2586,GS06P16TKC7012,4740,,,
2587,W911S108C0002,2100,,,
2588,V691C4108A,3600,0,$0,0%
2589,36C24220C0032,3600,,,
2590,W50S8F20C0004,2100,,,
2591,SW000200309DGS05P03SWM0063,4740,0,$0,0%
2592,VA25915C0187,3600,Empty,Empty,Empty
2593,FA254309C0015,5700,Empty,Empty,Empty
2594,FA485524C0011,5700,Empty,Empty,Empty
2595,W912QR09C0067,2100,0,$0,0%
2596,W5J9JE11C0175,2100,0,$0,0%
2597,W912BU11C0013,2100,0,$0,0%
2598,47PK0517C0004,4740,,,
2599,N6247307C0409,1700,Empty,Empty,Empty
2600,W912DR17C0063,2100,,,
2601,VA69DC0528,3600,0,$0,0%
2602,W912DR23C0070,2100,0,$0,0%
2603,W9123807C0012,2100,0,$0,0%
2604,INPC6520040003,1443,0,$0,0%
2605,V247C03548A,3600,0,$0,0%
2606,GS05P09SLC0041,4740,0,$0,0%
2607,36C24923C0048,3600,0,$0,0%
2608,GS11P10MKC0030,4740,0,$0,0%
2609,47PK1117C0012,4740,,,
2610,DTFANM04C00035,6920,0,$0,0%
2611,HSCGG115CPFA033,7008,0,$0,0%
2612,GS09P17WBC0010,4740,,,
2613,N4008013C2533,1700,Empty,Empty,Empty
2614,GS11P12YEC0075,4740,Empty,Empty,Empty
2615,47PK1218C0009,4740,Empty,Empty,Empty
2616,33301121CFC0010,3355,Empty,Empty,Empty
2617,VA263C1077,3600,Empty,Empty,Empty
2618,GS06P12TBC0005,4740,Empty,Empty,Empty
2619,VA78615C0162,3600,Empty,Empty,Empty
2620,AG32SDC170033,12H2,Empty,Empty,Empty
2621,W9124Q08C0539,2100,Empty,Empty,Empty
2622,VA246C0349,3600,Empty,Empty,Empty
2623,VA246C0298,3600,Empty,Empty,Empty
2624,W912QR14C0046,2100,Empty,Empty,Empty
2625,1630DC17C0028,1630,Empty,Empty,Empty
2626,V504C04004,3600,Empty,Empty,Empty
2627,GS10P10XJP0035,4740,Empty,Empty,Empty
2628,47PH0618C0004,4740,Empty,Empty,Empty
2629,FA850105C0057,5700,Empty,Empty,Empty
2630,V691C76898A,3600,Empty,Empty,Empty
2631,W5K9FH11C0105,2100,Empty,Empty,Empty
2632,W91GEU09C6003,2100,Empty,Empty,Empty
2633,INL16PC00061,1422,Empty,Empty,Empty
2634,VA246C0085,3600,Empty,Empty,Empty
2635,INPC1211040901,1443,Empty,Empty,Empty
2636,FA460805C0018,5700,Empty,Empty,Empty
2637,GS07P17UKC0002,4740,Empty,Empty,Empty
2638,FA485507C0035,5700,Empty,Empty,Empty
2639,N4008012C1630,1700,Empty,Empty,Empty
2640,ZG000200309DGS11P03ZGC0345,4740,Empty,Empty,Empty
2641,70B01C22C00000034,7014,Empty,Empty,Empty
2642,INP13PC00570,1443,Empty,Empty,Empty
2643,GS04P15EXC0239,4740,Empty,Empty,Empty
2644,GS11P12YEC0034,4740,Empty,Empty,Empty
2645,GS11P07YTP0229,4740,Empty,Empty,Empty
2646,GS09P09KZC0005,4740,Empty,Empty,Empty
2647,GS06P10GYC0006,4740,Empty,Empty,Empty
2648,W5K9FH11C0064,2100,Empty,Empty,Empty
2649,VA786A16C0017,3600,Empty,Empty,Empty
2650,W9128A12C0022,2100,Empty,Empty,Empty
2651,W912PL11C0011,2100,Empty,Empty,Empty
2652,FA671215C0005,5700,Empty,Empty,Empty
