,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
1197,W50S8Q20C0005,2100,,,
1198,N6945008C4078,1700,Empty,Empty,Empty
1199,W5J9LE11C0043,2100,Empty,Empty,Empty
1200,V564C333,3600,0,$0,0%
1201,V255C657A10290,3600,0,$0,0%
1202,GS04P10RDC0050,4740,0,$0,0%
1203,HSBP1015C00071,7014,0,$0,0%
1204,W912PL09C0025,2100,0,$0,0%
1205,FA448419CA007,5700,Empty,Empty,Empty
1206,FA485509C0024,5700,Empty,Empty,Empty
1207,FA281608C0029,5700,Empty,Empty,Empty
1208,FA441714C0028,5700,Empty,Empty,Empty
1209,N4008311C0010,1700,Empty,Empty,Empty
1210,N6247203C5717,1700,Empty,Empty,Empty
1211,FA441610C0043,5700,Empty,Empty,Empty
1212,TOS09025,2001,Empty,Empty,Empty
1213,HM157505C0005,97AB,Empty,Empty,Empty
1214,FA286020C0006,5700,Empty,Empty,Empty
1215,FA441607C0031,5700,Empty,Empty,Empty
1216,N6945013C2549,1700,Empty,Empty,Empty
1217,FA813721C0018,5700,Empty,Empty,Empty
1218,N4008011C3011,1700,Empty,Empty,Empty
1219,W912ER10C0026,2100,Empty,Empty,Empty
1220,GS11P12YEC0058,4740,Empty,Empty,Empty
1221,140R4019C0013,1425,Empty,Empty,Empty
1222,N6945019C6413,1700,Empty,Empty,Empty
1223,19KE5024C0129,1900,Empty,Empty,Empty
1224,VA261C0513,3600,Empty,Empty,Empty
1225,FA671206C0002,5700,Empty,Empty,Empty
1226,N6945017C7213,1700,Empty,Empty,Empty
1227,W9124Q08C0651,2100,Empty,Empty,Empty
1228,FA813720C0017,5700,Empty,Empty,Empty
1229,F3860103C9004,5700,Empty,Empty,Empty
1230,FA813719CA012,5700,Empty,Empty,Empty
1231,N6945015C5327,1700,Empty,Empty,Empty
1232,FA813721C0005,5700,Empty,Empty,Empty
1233,FA480323C0038,5700,Empty,Empty,Empty
1234,N6247202C6508,1700,Empty,Empty,Empty
1235,N4008009C3006,1700,Empty,Empty,Empty
1236,V691C7706,3600,Empty,Empty,Empty
1237,W9136412C0032,2100,Empty,Empty,Empty
1238,INP16PC00180,1443,Empty,Empty,Empty
1239,GS08P03JAC0090,4740,Empty,Empty,Empty
1240,47PE0520C0011,4740,Empty,Empty,Empty
1241,W91B4M09C7236,2100,0,$0,0%
1242,W912JM09C0008,2100,0,$0,0%
1243,GS11P12YTC0112,4740,,,
1244,W912DR16C0060,2100,,,
1245,SGE50010C0012,1900,Empty,Empty,Empty
1246,47PD0818C0010,4740,,,
1247,36C25819C0072,3600,0,$0,0%
1248,00621200309DV621C549,3600,0,$0,0%
1249,W9126G17C0142,2100,0,$0,0%
1250,N6247001C5574,1700,Empty,Empty,Empty
1251,140P5320C0029,1443,,,
1252,GS09P07KZC0040,4740,0,$0,0%
1253,F2960103C0201,5700,Empty,Empty,Empty
1254,SAU90010C0504,1900,0,$0,0%
1255,HSFE0413C9801,7022,0,$0,0%
1256,W9124Q06C0152,2100,0,$0,0%
1257,GS09P09WKC0021,4740,0,$0,0%
1258,W912ER10C0043,2100,0,$0,0%
1259,W9124Q06C0204,2100,0,$0,0%
1260,VA69DC1190,3600,Empty,Empty,Empty
1261,VA244C1802,3600,0,$0,0%
1262,GS06P15GZC7007,4740,0,$0,0%
1263,VA101F16C2782,3600,,,
1264,VA26315C0143,3600,0,$0,0%
1265,W912QR12C0036,2100,24,$17.80 Million,34.4%
1266,GS11P15YTM0060,4740,0,$0,0%
1267,36C25618C0116,3600,0,$0,0%
1268,W912JC18C5719,2100,0,$0,0%
1269,47PC0424C0002,4740,,,
1270,W912PL15C0020,2100,0,$0,0%
1271,75N99019C00061,7529,,,
1272,2032H320C00009,2001,,,
1273,VA259C0957,3600,0,$0,0%
1274,5091S84EE67,12C2,0,$0,0%
1275,GS09P10WRC0007,4740,0,$0,0%
1276,140P6024C0005,1443,,,
1277,N6247314C0618,1700,Empty,Empty,Empty
1278,FA441808C0004,5700,Empty,Empty,Empty
1279,N6945012C5827,1700,Empty,Empty,Empty
1280,VA528C0347,3600,0,$0,0%
1281,FA252111C0062,5700,Empty,Empty,Empty
1282,N6274209C1304,1700,Empty,Empty,Empty
1283,N6247314C3423,1700,Empty,Empty,Empty
1284,36C24921C0059,3600,0,$0,0%
1285,V244C00080,3600,0,$0,0%
1286,GS11P08YTC0038,4740,0,$0,0%
1287,VA69D16C0265,3600,0,$0,0%
1288,W9127820C0039,2100,,,
1289,HQ003422C0080,97F5,Empty,Empty,Empty
1290,FA301615C0010,5700,Empty,Empty,Empty
1291,47PL0118C0012,4740,,,
1292,47PF0017C0032,4740,,,
1293,FA449719CA021,5700,Empty,Empty,Empty
1294,FA462607C0012,5700,Empty,Empty,Empty
1295,FA446010C0015,5700,Empty,Empty,Empty
1296,W9127804C0055,2100,0,$0,0%
1297,6973GH24C00111,6920,,,
1298,W9123615C0032,2100,0,$0,0%
1299,PSA15002019,959P,,,
1300,GS11P07MKC0032,4740,,,
1301,GS09P15WNC7010,4740,Empty,Empty,Empty
1302,15B11421CV6X10002,1540,,,
1303,V244C00131,3600,0,$0,0%
1304,W9124715C0011,2100,0,$0,0%
1305,GS09P10KZC0021,4740,0,$0,0%
1306,697DCK22C00227,6920,,,
1307,AG4419C100387,12C2,0,$0,0%
1308,W912DS08C0008,2100,,,
1309,GS09P09WRC0027,4740,0,$0,0%
1310,VA786A13C0019,3600,0,$0,0%
1311,HSCG8309C3YD101,7008,0,$0,0%
1312,VA25115C0077,3600,0,$0,0%
1313,W9124Q04C0137,2100,Empty,Empty,Empty
1314,VA263C0386,3600,,,
1315,36C25918C0186,3600,,,
1316,47PL0118C0019,4740,,,
1317,36C24220C0100,3600,0,$0,0%
1318,DOLETA16C0019,1630,Empty,Empty,Empty
1319,W912PP22C0024,2100,,,
1320,AG9702C100224,12C2,,,
1321,GS11P09MAM0231,4740,Empty,Empty,Empty
1322,N6247307C1530,1700,Empty,Empty,Empty
1323,W917BE07C0083,2100,Empty,Empty,Empty
1324,W912DW09C0029,2100,Empty,Empty,Empty
1325,DTFACN11C00118,6920,Empty,Empty,Empty
1326,SAQMMA14C0163,1900,Empty,Empty,Empty
1327,47PE0719C0012,4740,Empty,Empty,Empty
1328,GS04P09EWP0128,4740,Empty,Empty,Empty
1329,W9123610C0036,2100,Empty,Empty,Empty
1330,1240LT24C0046,12C2,Empty,Empty,Empty
1331,N4008011C1030,1700,Empty,Empty,Empty
1332,VA255C1533,3600,Empty,Empty,Empty
1333,89243120CSC000053,8900,Empty,Empty,Empty
1334,FA860110C0070,5700,Empty,Empty,Empty
1335,FA465413C0008,5700,Empty,Empty,Empty
1336,VA542C10385,3600,Empty,Empty,Empty
1337,36C25022C0031,3600,Empty,Empty,Empty
1338,N6274219C1301,1700,Empty,Empty,Empty
1339,GS11P06YTC0248,4740,Empty,Empty,Empty
1340,FA480304C9028,5700,Empty,Empty,Empty
1341,HSFEMW08C0455,7022,Empty,Empty,Empty
1342,FA446016C0028,5700,Empty,Empty,Empty
1343,HSCG4206C3WN073,7008,0,$0,0%
1344,FA282308C0030,5700,Empty,Empty,Empty
1345,W5KA4N10C0133,2100,0,$0,0%
1346,GS04P13EXC0028,4740,,,
1347,V564C330,3600,0,$0,0%
1348,W912KN12C0006,2100,0,$0,0%
1349,N4008008C0503,1700,Empty,Empty,Empty
1350,N6945011C4109,1700,Empty,Empty,Empty
1351,FA700005C0034,5700,Empty,Empty,Empty
1352,FA252124C0027,5700,Empty,Empty,Empty
1353,DOLJ041A10019,1630,Empty,Empty,Empty
1354,GS03P10DXC0019,4740,0,$0,0%
1355,GS11P12YEC0180,4740,0,$0,0%
1356,75N99018C00001,7529,,,
1357,140P2023C0104,1443,,,
1358,W912PM19C0046,2100,,,
1359,FA282324C0045,5700,Empty,Empty,Empty
1360,W912DS18C0007,2100,0,$0,0%
1361,N6247309C1218,1700,Empty,Empty,Empty
1362,V244C00079,3600,0,$0,0%
1363,VA786A12C0002,3600,0,$0,0%
1364,W912KC15C0014,2100,0,$0,0%
1365,GS09P07KYC0005,4740,0,$0,0%
1366,W912ER17C0010,2100,0,$0,0%
1367,47PA0320C0026,4740,,,
1368,VA247C0251,3600,,,
1369,VA25716C0117,3600,0,$0,0%
1370,W912EK22C0037,2100,,,
1371,W912DW15C0008,2100,0,$0,0%
1372,W912JM10C0020,2100,0,$0,0%
1373,FA910105C0082,5700,Empty,Empty,Empty
1374,GS11P12ZGC0045,4740,,,
1375,47PK1122C0013,4740,,,
1376,FA281624C0026,5700,Empty,Empty,Empty
1377,140P6318C0003,1443,,,
1378,GS09P09WQC0004,4740,0,$0,0%
1379,00517200304DV246C00026,3600,0,$0,0%
1380,V756C01178A,3600,0,$0,0%
1381,HSCG3410NPHB402,7008,Empty,Empty,Empty
1382,VA249C0009,3600,Empty,Empty,Empty
1383,W9127805C0042,2100,Empty,Empty,Empty
1384,VA263C0015,3600,Empty,Empty,Empty
1385,VA25613C0264,3600,,,
1386,VA24814C0131,3600,0,$0,0%
1387,70Z0G119CBF221500,7008,,,
1388,36C25622C0080,3600,0,$0,0%
1389,VA24612C0097,3600,0,$0,0%
1390,W91B4N17C8002,2100,0,$0,0%
1391,W9124723C0066,2100,0,$0,0%
1392,FA302012C0017,5700,Empty,Empty,Empty
1393,V573C439,3600,0,$0,0%
1394,19AQMM21C0097,1900,Empty,Empty,Empty
1395,FA302004C0004,5700,Empty,Empty,Empty
1396,DACA5103C0024,2100,0,$0,0%
1397,12438919C0004,12H2,,,
1398,N6927203C0017,1700,Empty,Empty,Empty
1399,W911S110C0031,2100,0,$0,0%
1400,W9124Q06C0232,2100,Empty,Empty,Empty
1401,W9124717C0037,2100,0,$0,0%
1402,W9124724C0073,2100,0,$0,0%
1403,VA263C1037,3600,0,$0,0%
1404,F12CC10286,3300,0,$0,0%
1405,W9124909C0002,2100,,,
1406,47PG0817C0006,4740,,,
1407,47PK1518C0010,4740,0,$0,0%
1408,N6247308C7526,1700,Empty,Empty,Empty
1409,N4008516C3627,1700,Empty,Empty,Empty
1410,W912QR21C0003,2100,,,
1411,GS09P11WRC0030,4740,0,$0,0%
1412,FA446007C0010,5700,Empty,Empty,Empty
1413,N4008016C0504,1700,Empty,Empty,Empty
1414,36C24823C0017,3600,,,
1415,VA24512C0072,3600,Empty,Empty,Empty
1416,W91QF709C0043,2100,0,$0,0%
1417,VA262C0334,3600,0,$0,0%
1418,GS04P07REC0006,4740,0,$0,0%
1419,W912P609C0027,2100,0,$0,0%
1420,GS07P15URC0017,4740,0,$0,0%
1421,75F40120C00165,7524,,,
1422,GS04P12EXC0118,4740,0,$0,0%
1423,W91QEY08C0006,2100,,,
1424,W9128A23C0012,2100,,,
1425,FA330018C0017,5700,Empty,Empty,Empty
1426,HSCG8212CPMV328,7008,,,
1427,NNG15WA65C,8000,Empty,Empty,Empty
1428,W91LV208C0024,2100,Empty,Empty,Empty
1429,W912QR10C0102,2100,Empty,Empty,Empty
1430,GS07P09HHC0035,4740,Empty,Empty,Empty
1431,AG3434C130003,12C2,Empty,Empty,Empty
1432,W9124Q05C0271,2100,Empty,Empty,Empty
1433,GS10P09LTC0052,4740,Empty,Empty,Empty
1434,N6945012C0754,1700,Empty,Empty,Empty
1435,19EC7521C0004,1900,Empty,Empty,Empty
1436,VA25013C0049,3600,Empty,Empty,Empty
1437,AG82FTC130015,12C2,Empty,Empty,Empty
1438,VA26115C0017,3600,Empty,Empty,Empty
1439,INF501818C078,1448,Empty,Empty,Empty
1440,N6945012C2260,1700,Empty,Empty,Empty
1441,VA248C1831,3600,Empty,Empty,Empty
1442,140P4321C0002,1443,Empty,Empty,Empty
1443,36C25622C0055,3600,Empty,Empty,Empty
1444,GS10P10XJP0043,4740,Empty,Empty,Empty
1445,FA487715CA005,5700,Empty,Empty,Empty
1446,GS06P08GZC0004,4740,0,$0,0%
1447,GS04P17EWC0023,4740,,,
1448,N4008006C0511,1700,Empty,Empty,Empty
1449,GS03P17AZC0010,4740,,,
1450,FA940106C0003,5700,Empty,Empty,Empty
1451,FA480318C0008,5700,Empty,Empty,Empty
1452,FA441718C0012,5700,Empty,Empty,Empty
1453,N6247319C1239,1700,Empty,Empty,Empty
1454,VA24217C0141,3600,Empty,Empty,Empty
1455,DTFAWN11C00251,6920,Empty,Empty,Empty
1456,TOS11F019,2001,0,$0,0%
1457,SAQMMA13C0123,1900,0,$0,0%
1458,GS11P07YTC0394,4740,0,$0,0%
1459,W5J9LE13C0020,2100,0,$0,0%
1460,W9115111C0093,2100,,,
1461,N6945009C6080,1700,Empty,Empty,Empty
1462,N6246703C2040,1700,Empty,Empty,Empty
1463,GS11P11YTC00243,4740,0,$0,0%
1464,N6945014C5577,1700,Empty,Empty,Empty
1465,N4008516C6119,1700,Empty,Empty,Empty
1466,FA481920C0040,5700,Empty,Empty,Empty
1467,GS01P10BZC0031,4740,0,$0,0%
1468,N4008011C2001,1700,Empty,Empty,Empty
1469,N6945022C0009,1700,Empty,Empty,Empty
1470,W912GB15C0009,2100,0,$0,0%
1471,1333ND22CNB190039,1341,,,
1472,GS11P13YTP0068,4740,0,$0,0%
1473,V260C00042,3600,,,
1474,GS11P17YTC0076,4740,,,
1475,VA259C0129,3600,0,$0,0%
1476,VA69DC0741,3600,0,$0,0%
1477,47PE0719C0006,4740,,,
1478,47PK1221C0002,4740,,,
1479,W9123808C0027,2100,0,$0,0%
1480,VA25913C0137,3600,0,$0,0%
1481,W917BG06C0134,2100,0,$0,0%
1482,VA24715C0147,3600,0,$0,0%
1483,GS07P14HHC0052,4740,,,
1484,V671C6968A,3600,0,$0,0%
1485,W91B4L10C0089,2100,0,$0,0%
1486,N4425516C0010,1700,Empty,Empty,Empty
1487,V603C1020,3600,0,$0,0%
1488,GS11P07YEC0184,4740,0,$0,0%
1489,VA25913C0351,3600,0,$0,0%
1490,FA441811C0013,5700,Empty,Empty,Empty
1491,GS11P14MAC0371,4740,Empty,Empty,Empty
1492,00246200303DV246C00019A,3600,Empty,Empty,Empty
1493,FA940112C0040,5700,Empty,Empty,Empty
1494,W9127S16C0007,2100,0,$0,0%
1495,W912PL19C0004,2100,0,$0,0%
1496,N6247308C2204,1700,Empty,Empty,Empty
1497,FA441917C0002,5700,Empty,Empty,Empty
1498,W9127N18C0022,2100,0,$0,0%
1499,HHSD200200720613C,7523,0,$0,0%
1500,W912BV11C0025,2100,134,$214.32 Million,679.2%
1501,W50S7624C0001,2100,1,"$387,582",38.8%
1502,GS09P07WDC0020,4740,,,
1503,36C25023C0200,3600,,,
1504,N4425524C6001,1700,Empty,Empty,Empty
1505,DOCWC133F06CN0264,1330,0,$0,0%
1506,N6945011C4591,1700,Empty,Empty,Empty
1507,36C25519C0064,3600,0,$0,0%
1508,VA25913C0073,3600,0,$0,0%
1509,140P4224C0010,1443,,,
1510,36C24818C0044,3600,0,$0,0%
1511,N4008524C0024,1700,Empty,Empty,Empty
1512,INF16PC00093,1448,,,
1513,70B01C23C00000162,7014,,,
1514,VA24913C0094,3600,0,$0,0%
1515,00255200309DV255C589A50230,3600,0,$0,0%
1516,N4008507C4387,1700,Empty,Empty,Empty
1517,DOLJ111A21689,1630,Empty,Empty,Empty
1518,FA488704C0062,5700,Empty,Empty,Empty
1519,W9126G07C0030,2100,0,$0,0%
1520,W912DW07C0025,2100,0,$0,0%
1521,W9126G08C0032,2100,0,$0,0%
1522,VA24916C0146,3600,,,
1523,W9126G17C0116,2100,0,$0,0%
1524,47PE0718C0022,4740,,,
1525,GS06P07GYC0008,4740,0,$0,0%
1526,FA468608C0035,5700,Empty,Empty,Empty
1527,VA528C0549,3600,0,$0,0%
1528,47PE0718C0015,4740,,,
1529,FA286014C0038,5700,Empty,Empty,Empty
1530,W912HN07C0047,2100,0,$0,0%
1531,W912QR10C0003,2100,0,$0,0%
1532,W917BE09C0016,2100,0,$0,0%
1533,W912ER14C0010,2100,0,$0,0%
1534,HQ003414C0081,97F5,Empty,Empty,Empty
1535,HSBP1011C00079,7014,0,$0,0%
1536,W911KB08C0014,2100,Empty,Empty,Empty
1537,GS08P14JBP0086,4740,Empty,Empty,Empty
1538,W9124Q11C0015,2100,Empty,Empty,Empty
1539,FA485516C0012,5700,Empty,Empty,Empty
1540,FA281618C0008,5700,Empty,Empty,Empty
1541,47PG0818C0005,4740,Empty,Empty,Empty
1542,W912DR18C0026,2100,Empty,Empty,Empty
1543,47PA0319C0017,4740,Empty,Empty,Empty
1544,FA281620C0020,5700,Empty,Empty,Empty
1545,W912DR22C0068,2100,Empty,Empty,Empty
1546,VA26214C0024,3600,Empty,Empty,Empty
1547,V666C340,3600,Empty,Empty,Empty
1548,W9126G14C0118,2100,Empty,Empty,Empty
1549,W9126G07C0063,2100,Empty,Empty,Empty
1550,140P8218C0002,1443,Empty,Empty,Empty
1551,W9124N10C0080,2100,Empty,Empty,Empty
1552,TOS10F020,2001,Empty,Empty,Empty
1553,W9124Q09C0552,2100,Empty,Empty,Empty
1554,FA441714C0022,5700,Empty,Empty,Empty
1555,FA667509C0004,5700,Empty,Empty,Empty
1556,N4008012C3034,1700,Empty,Empty,Empty
1557,FA442719CA028,5700,Empty,Empty,Empty
1558,VA255C0688,3600,0,$0,0%
1559,W9124J08C0050,2100,Empty,Empty,Empty
1560,DJBP0700COBOJ2D20002,1540,0,$0,0%
1561,VA260RA0780,3600,0,$0,0%
1562,SAQMMA14C0193,1900,,,
1563,W91GF510C8011,2100,0,$0,0%
1564,W911RX18C0002,2100,0,$0,0%
1565,W9127823C0028,2100,,,
1566,6973GH24C00013,6920,,,
1567,W91QV110C0002,2100,0,$0,0%
1568,INP15PC00883,1443,0,$0,0%
1569,VA25916C0143,3600,0,$0,0%
1570,VA249C0832,3600,0,$0,0%
1571,W917PM08C0086,2100,0,$0,0%
1572,89243319CFE000008,8900,,,
1573,DAHA0403C0002,2100,0,$0,0%
1574,FA875110C0014,5700,Empty,Empty,Empty
1575,FA820116C0036,5700,Empty,Empty,Empty
1576,FA468607C0015,5700,Empty,Empty,Empty
1577,F0462603C0116,5700,Empty,Empty,Empty
1578,N4008522C0005,1700,Empty,Empty,Empty
1579,W912R118C0008,2100,,,
1580,FA330007C0020,5700,Empty,Empty,Empty
1581,VA69DC0919,3600,0,$0,0%
1582,36C24220C0128,3600,0,$0,0%
1583,N4008514C0205,1700,Empty,Empty,Empty
1584,DTFAWP10C00099,6920,0,$0,0%
1585,INPC8000040901,1443,0,$0,0%
1586,GS04P05RAC0011,4740,0,$0,0%
1587,VA243C0593,3600,0,$0,0%
1588,GS11P10MKC0089,4740,0,$0,0%
1589,520CF4109,3600,0,$0,0%
1590,VA26312C0180,3600,,,
1591,FA252105C0051,5700,Empty,Empty,Empty
1592,N4008508C1018,1700,Empty,Empty,Empty
1593,DJF151200P0005803,1549,0,$0,0%
1594,INP15PC00558,1443,0,$0,0%
1595,INPC2011080248,1443,0,$0,0%
1596,VA250C0662A,3600,0,$0,0%
1597,VA255C0238,3600,,,
1598,DTFASO08C00007,6920,Empty,Empty,Empty
1599,W912QR16C0033,2100,Empty,Empty,Empty
1600,FA465418C0006,5700,Empty,Empty,Empty
1601,697DCK23C00164,6920,Empty,Empty,Empty
1602,AG82A7C160039,12C2,,,
1603,W91JA411C7107,2100,,,
1604,N0042124C0035,1700,Empty,Empty,Empty
1605,FA890318C0021,5700,Empty,Empty,Empty
1606,V528C55100,3600,0,$0,0%
1607,INPC1590070011,1443,0,$0,0%
1608,N6247204C0045,1700,Empty,Empty,Empty
1609,W9126G17C0132,2100,,,
1610,FA440707CC008,5700,Empty,Empty,Empty
1611,FA481910C0032,5700,Empty,Empty,Empty
1612,N4008515C5015,1700,Empty,Empty,Empty
1613,FA282309C0024,5700,Empty,Empty,Empty
1614,FA281617C0029,5700,Empty,Empty,Empty
1615,697DCK20C00026,6920,,,
1616,VA25017C0047,3600,0,$0,0%
1617,FA890324C0023,5700,Empty,Empty,Empty
1618,N4008012C3037,1700,Empty,Empty,Empty
1619,FA481920C0038,5700,Empty,Empty,Empty
1620,GS04P04RXC0033,4740,,,
1621,GS05P06SAC3042,4740,Empty,Empty,Empty
1622,W5K9FH12C0104,2100,,,
1623,VA24912C0305,3600,,,
1624,W9123806C0100,2100,0,$0,0%
1625,NGAF07NGA02230DG,3355,Empty,Empty,Empty
1626,N6274215C1301,1700,Empty,Empty,Empty
1627,MDA94603C0016,97F5,Empty,Empty,Empty
1628,N6945012C0030,1700,Empty,Empty,Empty
1629,N0042123C0037,1700,Empty,Empty,Empty
1630,GS03P06QHM0056,4740,0,$0,0%
1631,N6945009C3614,1700,Empty,Empty,Empty
1632,VA243RA0804,3600,0,$0,0%
1633,GS11P14ZGC0055,4740,0,$0,0%
1634,ST000200305DGS05P03STM0041,4740,0,$0,0%
1635,VA69DC0510,3600,0,$0,0%
1636,W911QY16C0101,2100,,,
1637,36C25019C0265,3600,0,$0,0%
1638,12970222C0008,12C2,,,
1639,W5J9LE12C0068,2100,0,$0,0%
1640,INPC1505050021,1443,0,$0,0%
1641,W912PP12C0042,2100,0,$0,0%
1642,56A1200308D4356A130172,12C2,,,
1643,VA261C0287,3600,0,$0,0%
1644,GS11P06YTC0469,4740,0,$0,0%
1645,NNK07CB50C,8000,0,$0,0%
1646,DOLJ131A22108,1630,Empty,Empty,Empty
1647,W912QR17C0037,2100,,,
1648,70B01C20C00000170,7014,,,
1649,W911RZ21C0002,2100,,,
1650,VA52812C0097,3600,Empty,Empty,Empty
1651,VA26113C0074,3600,Empty,Empty,Empty
1652,70Z02824CMIAM0073,7008,Empty,Empty,Empty
1653,VA255C1904,3600,Empty,Empty,Empty
1654,VA24713C0397,3600,Empty,Empty,Empty
1655,VA25015C0089,3600,Empty,Empty,Empty
1656,VA25013C0047,3600,Empty,Empty,Empty
1657,FA462615C0010,5700,Empty,Empty,Empty
1658,W911S017C0023,2100,Empty,Empty,Empty
1659,W9128A05C0010,2100,Empty,Empty,Empty
1660,W9124Q05C0338,2100,0,$0,0%
1661,VA246C0051,3600,0,$0,0%
1662,VA25612C0086,3600,18,$5.54 Million,35.2%
1663,47PG0419C0010,4740,,,
1664,VA261C0387,3600,0,$0,0%
1665,DOCSB134111CN0133,1341,Empty,Empty,Empty
1666,INA13PC00099,1450,0,$0,0%
1667,36C26121C0011,3600,0,$0,0%
1668,36C25524C0042,3600,0,$0,0%
1669,DEWA0003163,8900,,,
1670,VA245C0181,3600,0,$0,0%
1671,W9124J10C0040,2100,0,$0,0%
1672,W9127S17C6002,2100,0,$0,0%
1673,129AC718C0016,12C2,,,
1674,DJB50302122,1540,0,$0,0%
1675,FA282315C4002,5700,Empty,Empty,Empty
1676,FA462617C0013,5700,Empty,Empty,Empty
1677,W9126G16C0102,2100,0,$0,0%
1678,W911KB14C0011,2100,5,$8.79 Million,64.0%
1679,V10N3C2918A,3600,0,$0,0%
1680,36E77619C0030,3600,0,$0,0%
1681,140R3020C0002,1425,,,
1682,V437C441,3600,0,$0,0%
1683,VA528C0369,3600,0,$0,0%
1684,VA248C0916,3600,0,$0,0%
1685,FA281609C0056,5700,Empty,Empty,Empty
1686,47PG0919C0003,4740,,,
1687,N0017423C0020,1700,Empty,Empty,Empty
1688,140F0318C0002,1448,,,
1689,VA24412C0201,3600,0,$0,0%
1690,GS09P12WLC0016,4740,0,$0,0%
1691,36C24118C0085,3600,0,$0,0%
1692,GS08P17JCC0011,4740,,,
1693,W912PL20C0035,2100,Empty,Empty,Empty
1694,VA26312C0261,3600,Empty,Empty,Empty
1695,GS09P13WAC0006,4740,Empty,Empty,Empty
1696,SP310008C0025,97AS,Empty,Empty,Empty
1697,VA25017C0099,3600,Empty,Empty,Empty
1698,47PE0517C0015,4740,Empty,Empty,Empty
1699,70B01C23C00000098,7014,Empty,Empty,Empty
1700,W91QEY09C0026,2100,Empty,Empty,Empty
1701,F4265003C0134,5700,Empty,Empty,Empty
1702,N4008507C1917,1700,Empty,Empty,Empty
1703,47PM0318C0004,4740,Empty,Empty,Empty
1704,75H70123C00007,7527,Empty,Empty,Empty
1705,AG7442C130040,12C3,Empty,Empty,Empty
1706,W911SG07C0006,2100,Empty,Empty,Empty
1707,W912PQ13C0027,2100,Empty,Empty,Empty
1708,W917PM08C0081,2100,Empty,Empty,Empty
1709,GS08P10JAC0056,4740,Empty,Empty,Empty
1710,75N99023C00081,7529,Empty,Empty,Empty
1711,N6247311C4209,1700,Empty,Empty,Empty
1712,GS11P09YEC0265,4740,Empty,Empty,Empty
1713,140P8124C0010,1443,Empty,Empty,Empty
1714,GS11P10YTC0201,4740,0,$0,0%
1715,VA250C0711,3600,0,$0,0%
1716,W9127810C0032,2100,0,$0,0%
1717,GS11P06MKC0009,4740,,,
1718,N6247308C3544,1700,Empty,Empty,Empty
1719,GS11P11YEC0142,4740,0,$0,0%
1720,W91QV113C0126,2100,0,$0,0%
1721,N6246704C3794,1700,Empty,Empty,Empty
1722,N6247816C1506,1700,Empty,Empty,Empty
1723,N6945024C0070,1700,Empty,Empty,Empty
1724,W912L808C0014,2100,0,$0,0%
1725,FA489708C3008,5700,Empty,Empty,Empty
1726,140F0420C0029,1448,,,
1727,VA24316C0093,3600,0,$0,0%
1728,GS10P13XJC0043,4740,0,$0,0%
1729,GS09P10KTC0064,4740,0,$0,0%
1730,FA671215C0004,5700,Empty,Empty,Empty
1731,W911KB10C0015,2100,0,$0,0%
1732,FA283512C0023,5700,Empty,Empty,Empty
1733,GS10P12XJC0026,4740,0,$0,0%
1734,W919QA10C0065,2100,0,$0,0%
1735,N6945013C2276,1700,Empty,Empty,Empty
1736,FA570215C0016,5700,Empty,Empty,Empty
1737,V636A8C7238A,3600,0,$0,0%
1738,N4425516C4000,1700,Empty,Empty,Empty
1739,W90U4210C4136,2100,Empty,Empty,Empty
1740,W9128F15C0031,2100,0,$0,0%
1741,W912L619C6000,2100,,,
1742,FA487723C0026,5700,Empty,Empty,Empty
1743,AG82FTC150016,12C2,0,$0,0%
1744,47PM0120C0004,4740,,,
1745,INPC6020050901,1443,0,$0,0%
1746,GS04P07EXC0119,4740,0,$0,0%
1747,W9128F10C0063,2100,0,$0,0%
1748,GS04P05RAC3011,4740,0,$0,0%
1749,W9124Q06C0287,2100,0,$0,0%
1750,W91QV118C0053,2100,0,$0,0%
1751,W917BE09C0024,2100,0,$0,0%
1752,36C77622C0079,3600,0,$0,0%
1753,W90U4210C4119,2100,,,
1754,N4008507C1339,1700,Empty,Empty,Empty
1755,GS11P14YTP0363,4740,0,$0,0%
1756,GS11P15ZGP0211,4740,,,
1757,W912QR09C0019,2100,0,$0,0%
1758,W9115109C0064,2100,,,
1759,70Z08323CCLEV0006,7008,0,$0,0%
1760,GS11P12NWC0005,4740,0,$0,0%
1761,697DCK19C00202,6920,,,
1762,SAQMMA08C0245,1900,Empty,Empty,Empty
1763,FA481911C0024,5700,Empty,Empty,Empty
1764,W912DS19C0016,2100,,,
1765,W912PL16C0025,2100,0,$0,0%
1766,82HW200309D5082HW31100,12H2,0,$0,0%
1767,VA249C0214SURETY,3600,0,$0,0%
1768,HHSN292200700009C,7529,Empty,Empty,Empty
1769,36C26222C0043,3600,0,$0,0%
1770,VA25713C0061,3600,0,$0,0%
1771,VA25816C0113,3600,0,$0,0%
1772,47PC0222C0003,4740,,,
1773,NNK13CA47C,8000,0,$0,0%
1774,VA24816C0138,3600,0,$0,0%
1775,N4008515C9620,1700,Empty,Empty,Empty
1776,GS09P15WKC7010,4740,0,$0,0%
1777,W912QR06C0032,2100,0,$0,0%
1778,N6247308C3705,1700,Empty,Empty,Empty
1779,FA810118C0033,5700,Empty,Empty,Empty
1780,N4008517C8327,1700,Empty,Empty,Empty
