,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
603,GS04P15EXC0216,4740,0,$0,0%
604,GS03P16PSC7020,4740,0,$0,0%
605,W91B4M12C6530,2100,0,$0,0%
606,36C24419C0143,3600,0,$0,0%
607,FA860112C0285,5700,Empty,Empty,Empty
608,W50S8Q20C6002,2100,0,$0,0%
609,VA259C0339,3600,0,$0,0%
610,NGA14FC1354,3355,0,$0,0%
611,N6247313C4226,1700,Empty,Empty,Empty
612,V247C03488A,3600,0,$0,0%
613,DACA5103C0037,2100,0,$0,0%
614,N4008516C9335,1700,Empty,Empty,Empty
615,N4008311C1024,1700,Empty,Empty,Empty
616,GS09P13NPC0005,4740,0,$0,0%
617,W9124M04C0051,2100,0,$0,0%
618,W9124N08C0026,2100,0,$0,0%
619,W91QV118C0115,2100,0,$0,0%
620,W5K9UR11C7031,2100,0,$0,0%
621,47PE0218C0020,4740,,,
622,33330222CF0010057,3300,Empty,Empty,Empty
623,F0360203C0053,5700,Empty,Empty,Empty
624,W911RZ04C0008,2100,0,$0,0%
625,GS04P09EWC0091,4740,Empty,Empty,Empty
626,33330219CF0010170,3300,0,$0,0%
627,DTFAGL07C00319,6920,0,$0,0%
628,47PK1422C0005,4740,,,
629,VA248C1316,3600,0,$0,0%
630,36C26223C0262,3600,0,$0,0%
631,47PE0619C0022,4740,,,
632,F2660003CA028,5700,Empty,Empty,Empty
633,N4008018C4428,1700,Empty,Empty,Empty
634,FA302215C0009,5700,Empty,Empty,Empty
635,VA24716C0150,3600,0,$0,0%
636,36C26224C0169,3600,0,$0,0%
637,N6247320C0055,1700,Empty,Empty,Empty
638,36C24222C0179,3600,0,$0,0%
639,19AQMM18C0092,1900,,,
640,W912L114C0012,2100,0,$0,0%
641,SJA80006C3006,1900,0,$0,0%
642,47PK1719C0018,4740,,,
643,W91B4M10C6510,2100,0,$0,0%
644,VA26313C0035,3600,Empty,Empty,Empty
645,FA446004C0010,5700,Empty,Empty,Empty
646,GS10P08XJC0038,4740,0,$0,0%
647,VA69D16C0191,3600,0,$0,0%
648,36C24124C0029,3600,0,$0,0%
649,W912DR08C0028,2100,0,$0,0%
650,N4008010C1042,1700,Empty,Empty,Empty
651,GS09P15KZC7002,4740,0,$0,0%
652,V249C00678AWO1,3600,0,$0,0%
653,FA860106C0014,5700,Empty,Empty,Empty
654,W911S712C0007,2100,0,$0,0%
655,VA256C0176,3600,0,$0,0%
656,140P5424C0022,1443,,,
657,GS10P06LTC3068,4740,0,$0,0%
658,VA26312C0170,3600,0,$0,0%
659,36C24220C0074,3600,0,$0,0%
660,F2660003CA014,5700,Empty,Empty,Empty
661,DTFACT15C00023,6920,0,$0,0%
662,DOLJ041A00011,1630,Empty,Empty,Empty
663,VA263C0024,3600,,,
664,VA255C0570,3600,Empty,Empty,Empty
665,HC102809C2014,97AK,Empty,Empty,Empty
666,W912MM11C0002,2100,Empty,Empty,Empty
667,GS11P08YEC0073,4740,Empty,Empty,Empty
668,TOS09043,2001,Empty,Empty,Empty
669,W912BV19C0022,2100,Empty,Empty,Empty
670,DOCSB134110CN0137,1341,Empty,Empty,Empty
671,GS07P08HHC0098,4740,Empty,Empty,Empty
672,GS11P08YTC0162,4740,Empty,Empty,Empty
673,W912HN08C0060,2100,Empty,Empty,Empty
674,GS01P09NLC0014,4740,Empty,Empty,Empty
675,W9124M04C0017,2100,Empty,Empty,Empty
676,N6945010C6360,1700,Empty,Empty,Empty
677,36E77620C0012,3600,Empty,Empty,Empty
678,W912CL12C0002,2100,Empty,Empty,Empty
679,FA820106C0018,5700,Empty,Empty,Empty
680,DOLETA15C0086,1630,Empty,Empty,Empty
681,GS01P06BZC0024,4740,Empty,Empty,Empty
682,VA243C0572,3600,Empty,Empty,Empty
683,N4008510C0212,1700,Empty,Empty,Empty
684,GS09P11WFC0041,4740,Empty,Empty,Empty
685,W912HP12C0004,2100,Empty,Empty,Empty
686,N6945015C5917,1700,Empty,Empty,Empty
687,DOCAB133F05CN1010,1330,Empty,Empty,Empty
688,W9115108C0040,2100,Empty,Empty,Empty
689,GS02P11PWC0022,4740,Empty,Empty,Empty
690,VA246C0084,3600,Empty,Empty,Empty
691,FA446008C0008,5700,Empty,Empty,Empty
692,VA249C0548,3600,0,$0,0%
693,HHSD200200928584C,7523,0,$0,0%
694,GS10P08XCC0027,4740,,,
695,W91GFL10C0010,2100,0,$0,0%
696,W912CL11C0007,2100,Empty,Empty,Empty
697,FA255012C1016,5700,Empty,Empty,Empty
698,47PL0118C0008,4740,,,
699,VA25516C0218,3600,0,$0,0%
700,GS04P14EXC0017,4740,0,$0,0%
701,36C24923C0043,3600,0,$0,0%
702,W91B4L10C0122,2100,,,
703,AE121710000220,1630,0,$0,0%
704,6923G223C000009,6938,,,
705,VA26313C0188,3600,12,$7.69 Million,73.5%
706,W912HN10C0024,2100,0,$0,0%
707,47PM1123C0001,4740,,,
708,GS11P17YTC0006,4740,0,$0,0%
709,36C25622C0053,3600,0,$0,0%
710,FA671218C0002,5700,Empty,Empty,Empty
711,W81XWH14C0157,2100,0,$0,0%
712,140A2324C0010,1450,0,$0,0%
713,N4008010C1036,1700,Empty,Empty,Empty
714,W90YVD10C2016,2100,,,
715,N6945011C3109,1700,Empty,Empty,Empty
716,N6274210C1301,1700,Empty,Empty,Empty
717,N4008013C3519,1700,Empty,Empty,Empty
718,HSCG8304CDTCG8304C3WF016,7008,,,
719,INPC6020040906,1443,0,$0,0%
720,N6247310C3613,1700,Empty,Empty,Empty
721,W912JM08C0015,2100,0,$0,0%
722,N6945014C3609,1700,Empty,Empty,Empty
723,VA262C0126,3600,0,$0,0%
724,VA69DC0477,3600,0,$0,0%
725,36C25918C0198,3600,0,$0,0%
726,47PK1218C0026,4740,,,
727,47PM0424C0001,4740,,,
728,W912HN09C0046,2100,0,$0,0%
729,GS09P08KZC0024,4740,0,$0,0%
730,697DCK19C00209,6920,,,
731,F1060303C3011,5700,Empty,Empty,Empty
732,697DCK22C00131,6920,,,
733,HHSD200200514885C,7523,0,$0,0%
734,VA258RA0289,3600,0,$0,0%
735,VA262C1104,3600,0,$0,0%
736,GS08P08VPC0003,4740,0,$0,0%
737,N6247308C7515,1700,Empty,Empty,Empty
738,FA671210C0005,5700,Empty,Empty,Empty
739,36C25819C0138,3600,,,
740,HQ003414C0090,97F5,Empty,Empty,Empty
741,SAF20016C0043,1900,0,$0,0%
742,W911SD06C0031,2100,0,$0,0%
743,W9126G09C0016,2100,0,$0,0%
744,FA500422C0029,5700,Empty,Empty,Empty
745,GS04P11RAC0057,4740,0,$0,0%
746,W912J205C0006,2100,0,$0,0%
747,47PD0223C0002,4740,,,
748,N4008010C0010,1700,Empty,Empty,Empty
749,36C25818C0157,3600,0,$0,0%
750,W912DQ10C4007,2100,0,$0,0%
751,FA488709C0055,5700,Empty,Empty,Empty
752,VA258C0440,3600,3,"$223,317",90.2%
753,V598C1142,3600,0,$0,0%
754,HQ009504C0040,97F5,Empty,Empty,Empty
755,FA500006C0019,5700,Empty,Empty,Empty
756,FA820115C0031,5700,Empty,Empty,Empty
757,75N99020C00068,7529,,,
758,19AQMM22C0119,1900,0,$0,0%
759,N6246703C0268,1700,Empty,Empty,Empty
760,INPC6520040004,1443,,,
761,47PE0518C0013,4740,,,
762,GS10P15LTC7016,4740,,,
763,N6945009C6825,1700,Empty,Empty,Empty
764,N6945008C0773,1700,Empty,Empty,Empty
765,DTFACN16C00209,6920,,,
766,47PD1022C0024,4740,,,
767,DOCSB134107CN0028,1341,0,$0,0%
768,GS09P11WRC0025,4740,0,$0,0%
769,SAQMMA08C0183,1900,Empty,Empty,Empty
770,INP13PC00231,1443,0,$0,0%
771,75N99019C00034,7529,,,
772,VA688C0015,3600,0,$0,0%
773,W9124Q08C0684,2100,0,$0,0%
774,W912L112C0035,2100,Empty,Empty,Empty
775,36C24419C0180,3600,Empty,Empty,Empty
776,36C24819C0119,3600,Empty,Empty,Empty
777,N3319113C1228,1700,Empty,Empty,Empty
778,GS02P09PGP0005,4740,Empty,Empty,Empty
779,GS06P13TBC0018,4740,Empty,Empty,Empty
780,GS04P04RQC0025,4740,Empty,Empty,Empty
781,DEFE0014292,8900,Empty,Empty,Empty
782,FA703709C8013,5700,Empty,Empty,Empty
783,V605C67071,3600,Empty,Empty,Empty
784,W912ER10C0013,2100,Empty,Empty,Empty
785,VA24817C0169,3600,Empty,Empty,Empty
786,VA263C1347,3600,Empty,Empty,Empty
787,VA26216C0180,3600,Empty,Empty,Empty
788,GS04P06EXC0175,4740,Empty,Empty,Empty
789,VA261C0074,3600,Empty,Empty,Empty
790,W917BK08C0021,2100,Empty,Empty,Empty
791,FA570217C0032,5700,Empty,Empty,Empty
792,HSCG8805C623001,7008,Empty,Empty,Empty
793,FA441609C0044,5700,Empty,Empty,Empty
794,W15QKN20C5036,2100,Empty,Empty,Empty
795,N6274214C1315,1700,Empty,Empty,Empty
796,VA257C0076,3600,Empty,Empty,Empty
797,W912WJ20C0007,2100,Empty,Empty,Empty
798,W912L510C0001,2100,Empty,Empty,Empty
799,36C24622C0085,3600,Empty,Empty,Empty
800,36C25618C0181,3600,Empty,Empty,Empty
801,36C24418C0174,3600,Empty,Empty,Empty
802,W91LV209C0084,2100,Empty,Empty,Empty
803,FA667522C0004,5700,Empty,Empty,Empty
804,V575C181,3600,Empty,Empty,Empty
805,W9124L08C0010,2100,Empty,Empty,Empty
806,VA249C0007,3600,Empty,Empty,Empty
807,W9127804C0054,2100,Empty,Empty,Empty
808,W912QR06C0014,2100,0,$0,0%
809,36C25020C0253,3600,0,$0,0%
810,N4008515C8720,1700,Empty,Empty,Empty
811,00636200304DV636C1019,3600,0,$0,0%
812,HQ003414C0038,97F5,Empty,Empty,Empty
813,W911KB20C0006,2100,Empty,Empty,Empty
814,N6247319C1611,1700,Empty,Empty,Empty
815,W5J9JE11C0177,2100,0,$0,0%
816,DABJ2303C0012,2100,,,
817,V636A8C7168A,3600,0,$0,0%
818,W81XWH09C0165,2100,0,$0,0%
819,N6247308C7524,1700,Empty,Empty,Empty
820,N0016724C0010,1700,Empty,Empty,Empty
821,W912GB24C0035,2100,0,$0,0%
822,GS09P11WAC0013,4740,Empty,Empty,Empty
823,N6247307C1008,1700,Empty,Empty,Empty
824,W912PM12C0016,2100,0,$0,0%
825,VA263C1243,3600,0,$0,0%
826,W91QV112C0001,2100,,,
827,N4008015C0167,1700,Empty,Empty,Empty
828,36C25521C0032,3600,0,$0,0%
829,GS11P12YTP0010,4740,0,$0,0%
830,N4425514C8012,1700,Empty,Empty,Empty
831,FA480305C9033,5700,Empty,Empty,Empty
832,W912BU08C0024,2100,0,$0,0%
833,FA301620C0096,5700,Empty,Empty,Empty
834,DOCSB134109CN0018,1341,0,$0,0%
835,GS09P12WNC0023,4740,0,$0,0%
836,SJM37006R0017,1900,0,$0,0%
837,INF60181AC657,1448,0,$0,0%
838,AG05G2C060020,12C2,0,$0,0%
839,VA247C0014,3600,0,$0,0%
840,VA101CFMC0067,3600,0,$0,0%
841,DTFAGL07C00377,6920,0,$0,0%
842,19AQMM20C0235,1900,,,
843,1305M323CNFFM0080,1330,,,
844,V652Z80002,3600,0,$0,0%
845,W912DR24C0027,2100,0,$0,0%
846,FA860107C0046,5700,Empty,Empty,Empty
847,W91B4M10C4084,2100,0,$0,0%
848,INR10PC40045,1425,0,$0,0%
849,AG9JGPC160096,12C2,Empty,Empty,Empty
850,VA250C0295,3600,,,
851,W912DR19C0060,2100,0,$0,0%
852,W5K9FH10C0063,2100,0,$0,0%
853,W912HN20C3008,2100,,,
854,W91QV117C0275,2100,0,$0,0%
855,GS09P10WJC0011,4740,0,$0,0%
856,VA26315C0161,3600,0,$0,0%
857,FA441707C0007,5700,Empty,Empty,Empty
858,36C24519C0097,3600,,,
859,W912JM16C0012,2100,Empty,Empty,Empty
860,VA26313C0043,3600,Empty,Empty,Empty
861,FA448422C0012,5700,Empty,Empty,Empty
862,FA671220C0003,5700,Empty,Empty,Empty
863,VA246C0052,3600,,,
864,FA488708C0034,5700,Empty,Empty,Empty
865,W912DR08C0019,2100,,,
866,W912QM10C0004,2100,0,$0,0%
867,W5KA4N12C0085,2100,0,$0,0%
868,W90YVD11C0010,2100,0,$0,0%
869,FA875119CA006,5700,Empty,Empty,Empty
870,GS01P10NFC0030,4740,0,$0,0%
871,AG4568C110047,12C2,0,$0,0%
872,FA255020C0018,5700,Empty,Empty,Empty
873,FA254324C0008,5700,Empty,Empty,Empty
874,V691C07728A,3600,0,$0,0%
875,W913FT09C0037,2100,0,$0,0%
876,GS11P17YMC0041,4740,Empty,Empty,Empty
877,140L4323C0003,1422,,,
878,V664C05528A,3600,0,$0,0%
879,N6927204C1026,1700,Empty,Empty,Empty
880,36C24221C0089,3600,0,$0,0%
881,W91GXE09C0005,2100,0,$0,0%
882,VA24912C0272,3600,0,$0,0%
883,697DCK22C00085,6920,,,
884,AG32SCC130072,12H2,0,$0,0%
885,VA69D15C0051,3600,0,$0,0%
886,47PK0923C0015,4740,,,
887,VA256C1355,3600,Empty,Empty,Empty
888,12639524C0037,12K3,Empty,Empty,Empty
889,VA24415C0468,3600,Empty,Empty,Empty
890,VA259RA0685,3600,Empty,Empty,Empty
891,36C25518C0158,3600,Empty,Empty,Empty
892,GS11P07ZGM0286,4740,Empty,Empty,Empty
893,N4008012C0002,1700,Empty,Empty,Empty
894,VA241C0767,3600,Empty,Empty,Empty
895,W912DS04C0013,2100,Empty,Empty,Empty
896,GS09P16WNC7006,4740,Empty,Empty,Empty
897,GS11P17YTC0025,4740,Empty,Empty,Empty
898,GS11P16YTC7152,4740,Empty,Empty,Empty
899,N3654A08C4002,1700,Empty,Empty,Empty
900,N4008011C2004,1700,Empty,Empty,Empty
901,W15QKN17C1036,2100,Empty,Empty,Empty
902,W917BK07C0004,2100,Empty,Empty,Empty
903,GS08P13JAC0007,4740,Empty,Empty,Empty
904,N0042124C0045,1700,Empty,Empty,Empty
905,W912LA11C6002,2100,Empty,Empty,Empty
906,GS02P10PVC0061,4740,Empty,Empty,Empty
907,W912LA19C8005,2100,Empty,Empty,Empty
908,W5J9JE11C0160,2100,Empty,Empty,Empty
909,W5J9JE11C0124,2100,Empty,Empty,Empty
910,VA25717C0127,3600,Empty,Empty,Empty
911,36C25921C0053,3600,Empty,Empty,Empty
912,W912DY23C0050,2100,Empty,Empty,Empty
913,FA665620C0002,5700,Empty,Empty,Empty
914,N6945011C3619,1700,Empty,Empty,Empty
915,DOLETA16C0090,1630,Empty,Empty,Empty
916,GS05P07FBC0057,4740,0,$0,0%
917,GS05P04SKC0011,4740,Empty,Empty,Empty
918,FA302222C0012,5700,Empty,Empty,Empty
919,36E77618C0033,3600,0,$0,0%
920,FA281607C0010,5700,Empty,Empty,Empty
921,W9126G10C0070,2100,0,$0,0%
922,VA24312C0121,3600,0,$0,0%
923,47PK0918C0015,4740,,,
924,VA256P1358,3600,Empty,Empty,Empty
925,W912DR20C0064,2100,,,
926,W912JM10C0005,2100,0,$0,0%
927,GS11P17MAC0013,4740,,,
928,SAQMMA11C0147,1900,0,$0,0%
929,47PJ0019C0088,4740,,,
930,INF301817C034,1448,0,$0,0%
931,GS11P09YTC0477,4740,0,$0,0%
932,W912PL18C0019,2100,0,$0,0%
933,FA301616C0063,5700,Empty,Empty,Empty
934,W917BK06C0037,2100,0,$0,0%
935,GS09P05KTC0045,4740,0,$0,0%
936,HSCGG108C3WK005,7008,,,
937,47PF0018C0008,4740,,,
938,36C26023C0012,3600,,,
939,N4008509C7042,1700,Empty,Empty,Empty
940,FA282304C3024,5700,Empty,Empty,Empty
941,N6247311C4203,1700,Empty,Empty,Empty
942,V69DC7828A,3600,,,
943,N6945011C7328,1700,Empty,Empty,Empty
944,FA302219C0002,5700,Empty,Empty,Empty
945,GS10P15LTC7020,4740,0,$0,0%
946,GS11P16YMC7069,4740,0,$0,0%
947,N6246703C0293,1700,Empty,Empty,Empty
948,GS09P16NPC7032,4740,,,
949,W912DR16C0047,2100,,,
950,W9123606C0033,2100,,,
951,47PJ0019C0047,4740,,,
952,N6134020C0019,1700,Empty,Empty,Empty
953,NGA06Y018,3355,0,$0,0%
954,N4008011C1002,1700,Empty,Empty,Empty
955,INPC8000050907,1443,0,$0,0%
956,N4008518C6101,1700,Empty,Empty,Empty
957,FA480318C0013,5700,Empty,Empty,Empty
958,VA263C0333,3600,,,
959,V528C53521,3600,0,$0,0%
960,SR000200309DGS05P03SRC0798,4740,0,$0,0%
961,47PD0421C0006,4740,,,
962,W911S710C0049,2100,0,$0,0%
963,N6871105C5612,1700,Empty,Empty,Empty
964,N6945020C0051,1700,Empty,Empty,Empty
965,AG3143C110026,1205,0,$0,0%
966,W917BG08C0028,2100,0,$0,0%
967,VA250C0697,3600,0,$0,0%
968,FA460006C0004,5700,Empty,Empty,Empty
969,GS03P05PSC0058,4740,0,$0,0%
970,DJB30106154,1540,,,
971,INPC1274070072,1443,0,$0,0%
972,EPC09033,6800,0,$0,0%
973,47PK1618C0025,4740,0,$0,0%
974,V528C52092,3600,0,$0,0%
975,W50S8T20C0003,2100,Empty,Empty,Empty
976,DTFANM09C00069,6920,0,$0,0%
977,VA262C0961,3600,0,$0,0%
978,GS09P09WFC0052,4740,0,$0,0%
979,GS05P17SVC0032,4740,,,
980,N4008014C0502,1700,Empty,Empty,Empty
981,VA258C0446,3600,0,$0,0%
982,INP12PC01050,1443,0,$0,0%
983,W5K9FH11C0136,2100,0,$0,0%
984,GS03P08CDC0020,4740,0,$0,0%
985,W9126G15C0257,2100,0,$0,0%
986,HSCG8305C3WF081,7008,Empty,Empty,Empty
987,N6247310C2023,1700,Empty,Empty,Empty
988,GS04P12EXC0129,4740,0,$0,0%
989,V664C05158A,3600,0,$0,0%
990,HSBP1109C02163,7014,0,$0,0%
991,W91GEU09C6015,2100,0,$0,0%
992,36C24219C0258,3600,0,$0,0%
993,GS09P13WMC0002,4740,0,$0,0%
994,47PF0021C0024,4740,,,
995,W91QV115C0091,2100,0,$0,0%
996,VA25914C0260,3600,Empty,Empty,Empty
997,AG32KWC120022,12K3,Empty,Empty,Empty
998,DTFAGL10C00181,6920,Empty,Empty,Empty
999,W50S6L22C0003,2100,Empty,Empty,Empty
1000,W912HP12C0019,2100,Empty,Empty,Empty
1001,VA25916C0339,3600,Empty,Empty,Empty
1002,FA446010C0023,5700,Empty,Empty,Empty
1003,N4425519C8002,1700,Empty,Empty,Empty
1004,FA440709C0025,5700,Empty,Empty,Empty
1005,VA246C0517,3600,Empty,Empty,Empty
1006,GS11P11MAC0028,4740,Empty,Empty,Empty
1007,SP470218C0513,97AS,Empty,Empty,Empty
1008,FA446005C0001,5700,Empty,Empty,Empty
1009,N4008008C0522,1700,Empty,Empty,Empty
1010,95170022C0420,9568,Empty,Empty,Empty
1011,VA69DC1101,3600,Empty,Empty,Empty
1012,F4161203C0037,5700,Empty,Empty,Empty
1013,02NV200305D5002NV36001B,12C2,Empty,Empty,Empty
1014,FA813722C0040,5700,Empty,Empty,Empty
1015,70LGLY23CSSB00003,7015,Empty,Empty,Empty
1016,W91B4N11C8221,2100,Empty,Empty,Empty
1017,GS04P16EWC7040,4740,Empty,Empty,Empty
1018,GS05P04GAC0042,4740,Empty,Empty,Empty
1019,V255C589A40279,3600,Empty,Empty,Empty
1020,GS11P15YMC7008,4740,Empty,Empty,Empty
1021,00631200309DV631C726,3600,0,$0,0%
1022,W912L715C0009,2100,0,$0,0%
1023,VA255C0360,3600,0,$0,0%
1024,N4008016C0159,1700,Empty,Empty,Empty
1025,N4008008C0154,1700,Empty,Empty,Empty
1026,N6945020C0026,1700,Empty,Empty,Empty
1027,N3319113C1203,1700,Empty,Empty,Empty
1028,FA670323C0003,5700,Empty,Empty,Empty
1029,N4008012C3049,1700,Empty,Empty,Empty
1030,FA252108C0050,5700,Empty,Empty,Empty
1031,GS09P05WKC0016,4740,,,
1032,GS09P06WDC3004,4740,0,$0,0%
1033,HHSD200200721341C,7523,,,
1034,VA250C0395,3600,0,$0,0%
1035,GS03P08QFP0025,4740,Empty,Empty,Empty
1036,VA69D16C0181,3600,0,$0,0%
1037,W91B4M09C4018,2100,0,$0,0%
1038,00247200308DV247P1420,3600,0,$0,0%
1039,VA52812C0189,3600,Empty,Empty,Empty
1040,VA52815C0006,3600,0,$0,0%
1041,N4008007C0151,1700,Empty,Empty,Empty
1042,W912L608C0011,2100,0,$0,0%
1043,GS09P15WFC0022,4740,0,$0,0%
1044,W91SMC16C0010,2100,0,$0,0%
1045,VA259C1030,3600,0,$0,0%
1046,N4008509C7010,1700,Empty,Empty,Empty
1047,GS11P09YEC0189,4740,0,$0,0%
1048,W91B4P12C0048,2100,0,$0,0%
1049,GS11P13MAM0162,4740,0,$0,0%
1050,N6945014C3062,1700,Empty,Empty,Empty
1051,FA671217C0006,5700,Empty,Empty,Empty
1052,FA500009C0001,5700,Empty,Empty,Empty
1053,N6247308C8219,1700,Empty,Empty,Empty
1054,VA69DC1842,3600,0,$0,0%
1055,FA667518C0006,5700,Empty,Empty,Empty
1056,GS08P14JBC0071,4740,0,$0,0%
1057,GS04P14EXC0102,4740,0,$0,0%
1058,W9128F10C0069,2100,0,$0,0%
1059,FA667507C0008,5700,Empty,Empty,Empty
1060,INP13PC00108,1443,,,
1061,HDEC0313C0005,97AZ,Empty,Empty,Empty
1062,GS06P16TNC7004,4740,0,$0,0%
1063,W91B4M09C4161,2100,0,$0,0%
1064,47PM0718C0003,4740,,,
1065,GS09P11WKC0006,4740,0,$0,0%
1066,V605C05408A,3600,0,$0,0%
1067,GS07P15URC0004,4740,0,$0,0%
1068,W9127N06C0024,2100,0,$0,0%
1069,VA246C0148,3600,0,$0,0%
1070,W912DQ06C0059,2100,Empty,Empty,Empty
1071,GS03P14DXC0049,4740,,,
1072,N4008508C2101,1700,Empty,Empty,Empty
1073,SP060010C9471,97AS,Empty,Empty,Empty
1074,N6247320C0615,1700,Empty,Empty,Empty
1075,N4425512C3011,1700,Empty,Empty,Empty
1076,FA485524C0001,5700,Empty,Empty,Empty
1077,N6945014C0769,1700,Empty,Empty,Empty
1078,W912DW19C0029,2100,0,$0,0%
1079,N6945008C3582,1700,Empty,Empty,Empty
1080,HSCG8308C3WT314,7008,0,$0,0%
1081,36C24420C0103,3600,Empty,Empty,Empty
1082,FA481920C0045,5700,Empty,Empty,Empty
1083,GS11P12YEC0100,4740,0,$0,0%
1084,GS03P03DXC0031,4740,0,$0,0%
1085,N6274201C1306,1700,Empty,Empty,Empty
1086,GS10P15XCC7011,4740,0,$0,0%
1087,36C25924C0037,3600,0,$0,0%
1088,W91ZRU18C5001,2100,0,$0,0%
1089,N4008006C0523,1700,Empty,Empty,Empty
1090,W91B4L12C0125,2100,0,$0,0%
1091,GS11P05ZGC0139,4740,0,$0,0%
1092,V463C85179,3600,0,$0,0%
1093,INP11PC00310,1443,,,
1094,VA263C0998,3600,0,$0,0%
1095,36C25724C0064,3600,0,$0,0%
1096,GS10P04XCC0012,4740,0,$0,0%
1097,SP049007C6091,97AS,Empty,Empty,Empty
1098,VA24313C0274,3600,0,$0,0%
1099,FA663311C0007,5700,Empty,Empty,Empty
1100,N4008012C2044,1700,Empty,Empty,Empty
1101,N4425519C0003,1700,Empty,Empty,Empty
1102,W9124B19C0020,2100,,,
1103,FA487723C0010,5700,Empty,Empty,Empty
1104,GS01P10BZC0029,4740,0,$0,0%
1105,GS11P11YTP0132,4740,0,$0,0%
1106,W90WL512C0005,2100,0,$0,0%
1107,F0960703C3016,5700,Empty,Empty,Empty
1108,VA25917C0352,3600,0,$0,0%
1109,VA241C1412,3600,,,
1110,N6246706C0191,1700,Empty,Empty,Empty
1111,140P5319C0016,1443,Empty,Empty,Empty
1112,DEFE0014089,8900,Empty,Empty,Empty
1113,F6550103C0037,5700,Empty,Empty,Empty
1114,W91B4M12C6503,2100,Empty,Empty,Empty
1115,47PE0719C0019,4740,Empty,Empty,Empty
1116,SJM37008C0003MOO1,1900,Empty,Empty,Empty
1117,V687C453,3600,Empty,Empty,Empty
1118,FA486120C0023,5700,Empty,Empty,Empty
1119,NNS06AB74C,8000,Empty,Empty,Empty
1120,W5K9FH11C0052,2100,Empty,Empty,Empty
1121,68HERC22C0055,6800,Empty,Empty,Empty
1122,AG4568C120063,12C2,Empty,Empty,Empty
1123,FA446005C0004,5700,Empty,Empty,Empty
1124,STH20010C1011,1900,Empty,Empty,Empty
1125,FA487720C0040,5700,Empty,Empty,Empty
1126,F4860803C0009,5700,Empty,Empty,Empty
1127,V247C05638A,3600,Empty,Empty,Empty
1128,VA255C0341,3600,Empty,Empty,Empty
1129,VA25914C0154,3600,Empty,Empty,Empty
1130,75N99020C00063,7529,Empty,Empty,Empty
1131,47PD0620C0005,4740,Empty,Empty,Empty
1132,W5KA4N10C0041,2100,Empty,Empty,Empty
1133,V246C00204,3600,Empty,Empty,Empty
1134,47PK1223C0020,4740,Empty,Empty,Empty
1135,GS03P05QPM3010,4740,Empty,Empty,Empty
1136,W50S8120C0003,2100,Empty,Empty,Empty
1137,W912BU15C0085,2100,Empty,Empty,Empty
1138,INA14PC00192,1450,Empty,Empty,Empty
1139,FA813720C0067,5700,Empty,Empty,Empty
1140,W911QX20C0002,2100,Empty,Empty,Empty
1141,FA665609C0006,5700,Empty,Empty,Empty
1142,W912QR10C0091,2100,Empty,Empty,Empty
1143,VA69DC0309,3600,0,$0,0%
1144,1333ND22CNB190024,1341,,,
1145,W9115106C0028,2100,0,$0,0%
1146,W9123611C0054,2100,0,$0,0%
1147,36C77623C0087,3600,0,$0,0%
1148,GS09P14WMC0020,4740,0,$0,0%
1149,VA250C0255,3600,0,$0,0%
1150,INPC3000080060,1443,0,$0,0%
1151,W912DW04C0015,2100,,,
1152,FA910107C0031,5700,Empty,Empty,Empty
1153,HHSD200201461265C,7523,0,$0,0%
1154,V69DC8358A,3600,0,$0,0%
1155,INP16PC00558,1443,,,
1156,47PE0623C0004,4740,,,
1157,W912QR23C0032,2100,,,
1158,W912PP12C0002,2100,0,$0,0%
1159,GS11P11MAM0492,4740,0,$0,0%
1160,V691C05288A,3600,0,$0,0%
1161,GS11P06YEC0224,4740,0,$0,0%
1162,N6247098C3954,1700,Empty,Empty,Empty
1163,47PC0322C0004,4740,,,
1164,N6247316C4805,1700,Empty,Empty,Empty
1165,W91ZRU18C5006,2100,,,
1166,W5J9LE12C0054,2100,Empty,Empty,Empty
1167,W9124M11C0021,2100,0,$0,0%
1168,W912DR07C0053,2100,0,$0,0%
1169,VA250C0085,3600,0,$0,0%
1170,W912HN09C0050,2100,0,$0,0%
1171,W911S111C0038,2100,0,$0,0%
1172,1282A719C0015,12C2,,,
1173,W5KA4N12C0050,2100,0,$0,0%
1174,INPC2011091517,1443,0,$0,0%
1175,N0042122C0037,1700,Empty,Empty,Empty
1176,AG4283C070027,12C2,0,$0,0%
1177,W912DR16C0034,2100,,,
1178,V247C0526,3600,0,$0,0%
1179,W9124L23C0002,2100,0,$0,0%
1180,AE134180000320,1630,Empty,Empty,Empty
1181,GS04P15EXC0286,4740,0,$0,0%
1182,GS05P16SCC7040,4740,0,$0,0%
1183,36C26123C0024,3600,0,$0,0%
1184,N4008518C1107,1700,Empty,Empty,Empty
1185,N4008011C3035,1700,Empty,Empty,Empty
1186,47PK1721C0022,4740,,,
1187,FA330017C0020,5700,Empty,Empty,Empty
1188,FA452820C0030,5700,Empty,Empty,Empty
1189,VA69D15C0243,3600,0,$0,0%
1190,W912BU09C0050,2100,0,$0,0%
1191,DTFANM09C00114,6920,0,$0,0%
1192,N6945009C4118,1700,Empty,Empty,Empty
1193,N4008507C3746,1700,Empty,Empty,Empty
