Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
W9127804C0017,2100,Empty,Empty,Empty
W912JV04C0009,2100,Empty,Empty,Empty
GS08P07VPC0025,4740,Empty,Empty,Empty
W91GEY09C0069,2100,Empty,Empty,Empty
W912QR09C0040,2100,Empty,Empty,Empty
INP16PC00392,1443,Empty,Empty,Empty
VA26315C0074,3600,Empty,Empty,Empty
N6660422C0298,1700,Empty,Empty,Empty
VA259C1056,3600,Empty,Empty,Empty
W9126G12C0098,2100,Empty,Empty,Empty
VA244C1939,3600,Empty,Empty,Empty
47PK1520C0018,4740,Empty,Empty,Empty
W9124B11C0011,2100,Empty,Empty,Empty
47PK0919C0019,4740,Empty,Empty,Empty
W912JB15C8005,2100,Empty,Empty,Empty
V523C68258,3600,Empty,Empty,Empty
N4008008C1066,1700,Empty,Empty,Empty
FA483012C2013,5700,Empty,Empty,Empty
W91B4M09C7067,2100,Empty,Empty,Empty
GS07P05UEM3005,4740,Empty,Empty,Empty
VA24813C0208,3600,Empty,Empty,Empty
SP470217C0004,97AS,Empty,Empty,Empty
DACA2103C0041,2100,Empty,Empty,Empty
N6247003C0049,1700,Empty,Empty,Empty
GS04P15EXC0216,4740,Empty,Empty,Empty
GS03P16PSC7020,4740,Empty,Empty,Empty
W91B4M12C6530,2100,Empty,Empty,Empty
36C24419C0143,3600,Empty,Empty,Empty
FA860112C0285,5700,Empty,Empty,Empty
W50S8Q20C6002,2100,Empty,Empty,Empty
VA259C0339,3600,Empty,Empty,Empty
NGA14FC1354,3355,Empty,Empty,Empty
N6247313C4226,1700,Empty,Empty,Empty
V247C03488A,3600,Empty,Empty,Empty
DACA5103C0037,2100,Empty,Empty,Empty
N4008516C9335,1700,Empty,Empty,Empty
N4008311C1024,1700,Empty,Empty,Empty
GS09P13NPC0005,4740,Empty,Empty,Empty
W9124M04C0051,2100,Empty,Empty,Empty
W9124N08C0026,2100,Empty,Empty,Empty
W91QV118C0115,2100,Empty,Empty,Empty
W5K9UR11C7031,2100,Empty,Empty,Empty
47PE0218C0020,4740,Empty,Empty,Empty
33330222CF0010057,3300,Empty,Empty,Empty
F0360203C0053,5700,Empty,Empty,Empty
W911RZ04C0008,2100,Empty,Empty,Empty
GS04P09EWC0091,4740,Empty,Empty,Empty
33330219CF0010170,3300,Empty,Empty,Empty
DTFAGL07C00319,6920,Empty,Empty,Empty
47PK1422C0005,4740,Empty,Empty,Empty
VA248C1316,3600,Empty,Empty,Empty
36C26223C0262,3600,Empty,Empty,Empty
47PE0619C0022,4740,Empty,Empty,Empty
F2660003CA028,5700,Empty,Empty,Empty
N4008018C4428,1700,Empty,Empty,Empty
FA302215C0009,5700,Empty,Empty,Empty
VA24716C0150,3600,Empty,Empty,Empty
36C26224C0169,3600,Empty,Empty,Empty
N6247320C0055,1700,Empty,Empty,Empty
36C24222C0179,3600,Empty,Empty,Empty
19AQMM18C0092,1900,Empty,Empty,Empty
W912L114C0012,2100,Empty,Empty,Empty
SJA80006C3006,1900,Empty,Empty,Empty
47PK1719C0018,4740,Empty,Empty,Empty
W91B4M10C6510,2100,Empty,Empty,Empty
VA26313C0035,3600,Empty,Empty,Empty
FA446004C0010,5700,Empty,Empty,Empty
GS10P08XJC0038,4740,Empty,Empty,Empty
VA69D16C0191,3600,Empty,Empty,Empty
36C24124C0029,3600,Empty,Empty,Empty
W912DR08C0028,2100,Empty,Empty,Empty
N4008010C1042,1700,Empty,Empty,Empty
GS09P15KZC7002,4740,Empty,Empty,Empty
V249C00678AWO1,3600,Empty,Empty,Empty
FA860106C0014,5700,Empty,Empty,Empty
W911S712C0007,2100,Empty,Empty,Empty
VA256C0176,3600,Empty,Empty,Empty
140P5424C0022,1443,Empty,Empty,Empty
GS10P06LTC3068,4740,Empty,Empty,Empty
VA26312C0170,3600,Empty,Empty,Empty
36C24220C0074,3600,Empty,Empty,Empty
F2660003CA014,5700,Empty,Empty,Empty
DTFACT15C00023,6920,Empty,Empty,Empty
DOLJ041A00011,1630,Empty,Empty,Empty
VA263C0024,3600,Empty,Empty,Empty
VA255C0570,3600,Empty,Empty,Empty
HC102809C2014,97AK,Empty,Empty,Empty
W912MM11C0002,2100,Empty,Empty,Empty
GS11P08YEC0073,4740,Empty,Empty,Empty
TOS09043,2001,Empty,Empty,Empty
W912BV19C0022,2100,Empty,Empty,Empty
DOCSB134110CN0137,1341,Empty,Empty,Empty
GS07P08HHC0098,4740,Empty,Empty,Empty
GS11P08YTC0162,4740,Empty,Empty,Empty
W912HN08C0060,2100,Empty,Empty,Empty
GS01P09NLC0014,4740,Empty,Empty,Empty
W9124M04C0017,2100,Empty,Empty,Empty
N6945010C6360,1700,Empty,Empty,Empty
36E77620C0012,3600,Empty,Empty,Empty
W912CL12C0002,2100,Empty,Empty,Empty
FA820106C0018,5700,Empty,Empty,Empty
DOLETA15C0086,1630,Empty,Empty,Empty
GS01P06BZC0024,4740,Empty,Empty,Empty
VA243C0572,3600,Empty,Empty,Empty
N4008510C0212,1700,Empty,Empty,Empty
GS09P11WFC0041,4740,Empty,Empty,Empty
W912HP12C0004,2100,Empty,Empty,Empty
N6945015C5917,1700,Empty,Empty,Empty
DOCAB133F05CN1010,1330,Empty,Empty,Empty
W9115108C0040,2100,Empty,Empty,Empty
GS02P11PWC0022,4740,Empty,Empty,Empty
VA246C0084,3600,Empty,Empty,Empty
FA446008C0008,5700,Empty,Empty,Empty
VA249C0548,3600,Empty,Empty,Empty
HHSD200200928584C,7523,Empty,Empty,Empty
GS10P08XCC0027,4740,Empty,Empty,Empty
W91GFL10C0010,2100,Empty,Empty,Empty
W912CL11C0007,2100,Empty,Empty,Empty
FA255012C1016,5700,Empty,Empty,Empty
47PL0118C0008,4740,Empty,Empty,Empty
VA25516C0218,3600,Empty,Empty,Empty
GS04P14EXC0017,4740,Empty,Empty,Empty
36C24923C0043,3600,Empty,Empty,Empty
W91B4L10C0122,2100,Empty,Empty,Empty
AE121710000220,1630,Empty,Empty,Empty
6923G223C000009,6938,Empty,Empty,Empty
VA26313C0188,3600,Empty,Empty,Empty
W912HN10C0024,2100,Empty,Empty,Empty
47PM1123C0001,4740,Empty,Empty,Empty
GS11P17YTC0006,4740,Empty,Empty,Empty
36C25622C0053,3600,Empty,Empty,Empty
FA671218C0002,5700,Empty,Empty,Empty
W81XWH14C0157,2100,Empty,Empty,Empty
140A2324C0010,1450,Empty,Empty,Empty
N4008010C1036,1700,Empty,Empty,Empty
W90YVD10C2016,2100,Empty,Empty,Empty
N6945011C3109,1700,Empty,Empty,Empty
N6274210C1301,1700,Empty,Empty,Empty
N4008013C3519,1700,Empty,Empty,Empty
HSCG8304CDTCG8304C3WF016,7008,Empty,Empty,Empty
INPC6020040906,1443,Empty,Empty,Empty
N6247310C3613,1700,Empty,Empty,Empty
W912JM08C0015,2100,Empty,Empty,Empty
N6945014C3609,1700,Empty,Empty,Empty
VA262C0126,3600,Empty,Empty,Empty
VA69DC0477,3600,Empty,Empty,Empty
36C25918C0198,3600,Empty,Empty,Empty
47PK1218C0026,4740,Empty,Empty,Empty
47PM0424C0001,4740,Empty,Empty,Empty
W912HN09C0046,2100,Empty,Empty,Empty
GS09P08KZC0024,4740,Empty,Empty,Empty
697DCK19C00209,6920,Empty,Empty,Empty
F1060303C3011,5700,Empty,Empty,Empty
697DCK22C00131,6920,Empty,Empty,Empty
HHSD200200514885C,7523,Empty,Empty,Empty
VA258RA0289,3600,Empty,Empty,Empty
VA262C1104,3600,Empty,Empty,Empty
GS08P08VPC0003,4740,Empty,Empty,Empty
N6247308C7515,1700,Empty,Empty,Empty
FA671210C0005,5700,Empty,Empty,Empty
36C25819C0138,3600,Empty,Empty,Empty
HQ003414C0090,97F5,Empty,Empty,Empty
SAF20016C0043,1900,Empty,Empty,Empty
W911SD06C0031,2100,Empty,Empty,Empty
W9126G09C0016,2100,Empty,Empty,Empty
FA500422C0029,5700,Empty,Empty,Empty
GS04P11RAC0057,4740,Empty,Empty,Empty
W912J205C0006,2100,Empty,Empty,Empty
47PD0223C0002,4740,Empty,Empty,Empty
N4008010C0010,1700,Empty,Empty,Empty
36C25818C0157,3600,Empty,Empty,Empty
W912DQ10C4007,2100,Empty,Empty,Empty
FA488709C0055,5700,Empty,Empty,Empty
VA258C0440,3600,Empty,Empty,Empty
V598C1142,3600,Empty,Empty,Empty
HQ009504C0040,97F5,Empty,Empty,Empty
FA500006C0019,5700,Empty,Empty,Empty
FA820115C0031,5700,Empty,Empty,Empty
75N99020C00068,7529,Empty,Empty,Empty
19AQMM22C0119,1900,Empty,Empty,Empty
N6246703C0268,1700,Empty,Empty,Empty
INPC6520040004,1443,Empty,Empty,Empty
47PE0518C0013,4740,Empty,Empty,Empty
GS10P15LTC7016,4740,Empty,Empty,Empty
N6945009C6825,1700,Empty,Empty,Empty
N6945008C0773,1700,Empty,Empty,Empty
DTFACN16C00209,6920,Empty,Empty,Empty
47PD1022C0024,4740,Empty,Empty,Empty
DOCSB134107CN0028,1341,Empty,Empty,Empty
GS09P11WRC0025,4740,Empty,Empty,Empty
SAQMMA08C0183,1900,Empty,Empty,Empty
INP13PC00231,1443,Empty,Empty,Empty
75N99019C00034,7529,Empty,Empty,Empty
VA688C0015,3600,Empty,Empty,Empty
W9124Q08C0684,2100,Empty,Empty,Empty
W912L112C0035,2100,Empty,Empty,Empty
36C24419C0180,3600,Empty,Empty,Empty
36C24819C0119,3600,Empty,Empty,Empty
N3319113C1228,1700,Empty,Empty,Empty
GS02P09PGP0005,4740,Empty,Empty,Empty
GS06P13TBC0018,4740,Empty,Empty,Empty
GS04P04RQC0025,4740,Empty,Empty,Empty
DEFE0014292,8900,Empty,Empty,Empty
FA703709C8013,5700,Empty,Empty,Empty
V605C67071,3600,Empty,Empty,Empty
W912ER10C0013,2100,Empty,Empty,Empty
VA24817C0169,3600,Empty,Empty,Empty
VA263C1347,3600,Empty,Empty,Empty
VA26216C0180,3600,Empty,Empty,Empty
GS04P06EXC0175,4740,Empty,Empty,Empty
VA261C0074,3600,Empty,Empty,Empty
W917BK08C0021,2100,Empty,Empty,Empty
FA570217C0032,5700,Empty,Empty,Empty
HSCG8805C623001,7008,Empty,Empty,Empty
FA441609C0044,5700,Empty,Empty,Empty
W15QKN20C5036,2100,Empty,Empty,Empty
N6274214C1315,1700,Empty,Empty,Empty
VA257C0076,3600,Empty,Empty,Empty
W912WJ20C0007,2100,Empty,Empty,Empty
W912L510C0001,2100,Empty,Empty,Empty
36C24622C0085,3600,Empty,Empty,Empty
36C25618C0181,3600,Empty,Empty,Empty
36C24418C0174,3600,Empty,Empty,Empty
W91LV209C0084,2100,Empty,Empty,Empty
FA667522C0004,5700,Empty,Empty,Empty
V575C181,3600,Empty,Empty,Empty
W9124L08C0010,2100,Empty,Empty,Empty
VA249C0007,3600,Empty,Empty,Empty
W9127804C0054,2100,Empty,Empty,Empty
W912QR06C0014,2100,Empty,Empty,Empty
36C25020C0253,3600,Empty,Empty,Empty
N4008515C8720,1700,Empty,Empty,Empty
00636200304DV636C1019,3600,Empty,Empty,Empty
HQ003414C0038,97F5,Empty,Empty,Empty
W911KB20C0006,2100,Empty,Empty,Empty
N6247319C1611,1700,Empty,Empty,Empty
W5J9JE11C0177,2100,Empty,Empty,Empty
DABJ2303C0012,2100,Empty,Empty,Empty
V636A8C7168A,3600,Empty,Empty,Empty
W81XWH09C0165,2100,Empty,Empty,Empty
N6247308C7524,1700,Empty,Empty,Empty
N0016724C0010,1700,Empty,Empty,Empty
W912GB24C0035,2100,Empty,Empty,Empty
GS09P11WAC0013,4740,Empty,Empty,Empty
N6247307C1008,1700,Empty,Empty,Empty
W912PM12C0016,2100,Empty,Empty,Empty
VA263C1243,3600,Empty,Empty,Empty
W91QV112C0001,2100,Empty,Empty,Empty
N4008015C0167,1700,Empty,Empty,Empty
36C25521C0032,3600,Empty,Empty,Empty
GS11P12YTP0010,4740,Empty,Empty,Empty
N4425514C8012,1700,Empty,Empty,Empty
FA480305C9033,5700,Empty,Empty,Empty
W912BU08C0024,2100,Empty,Empty,Empty
FA301620C0096,5700,Empty,Empty,Empty
DOCSB134109CN0018,1341,Empty,Empty,Empty
GS09P12WNC0023,4740,Empty,Empty,Empty
SJM37006R0017,1900,Empty,Empty,Empty
INF60181AC657,1448,Empty,Empty,Empty
AG05G2C060020,12C2,Empty,Empty,Empty
VA247C0014,3600,Empty,Empty,Empty
VA101CFMC0067,3600,Empty,Empty,Empty
DTFAGL07C00377,6920,Empty,Empty,Empty
19AQMM20C0235,1900,Empty,Empty,Empty
1305M323CNFFM0080,1330,Empty,Empty,Empty
V652Z80002,3600,Empty,Empty,Empty
W912DR24C0027,2100,Empty,Empty,Empty
FA860107C0046,5700,Empty,Empty,Empty
W91B4M10C4084,2100,Empty,Empty,Empty
INR10PC40045,1425,Empty,Empty,Empty
AG9JGPC160096,12C2,Empty,Empty,Empty
VA250C0295,3600,Empty,Empty,Empty
W912DR19C0060,2100,Empty,Empty,Empty
W5K9FH10C0063,2100,Empty,Empty,Empty
W912HN20C3008,2100,Empty,Empty,Empty
W91QV117C0275,2100,Empty,Empty,Empty
GS09P10WJC0011,4740,Empty,Empty,Empty
VA26315C0161,3600,Empty,Empty,Empty
FA441707C0007,5700,Empty,Empty,Empty
36C24519C0097,3600,Empty,Empty,Empty
W912JM16C0012,2100,Empty,Empty,Empty
VA26313C0043,3600,Empty,Empty,Empty
FA448422C0012,5700,Empty,Empty,Empty
FA671220C0003,5700,Empty,Empty,Empty
VA246C0052,3600,Empty,Empty,Empty
FA488708C0034,5700,Empty,Empty,Empty
W912DR08C0019,2100,Empty,Empty,Empty
W912QM10C0004,2100,Empty,Empty,Empty
W5KA4N12C0085,2100,Empty,Empty,Empty
W90YVD11C0010,2100,Empty,Empty,Empty
FA875119CA006,5700,Empty,Empty,Empty
GS01P10NFC0030,4740,Empty,Empty,Empty
AG4568C110047,12C2,Empty,Empty,Empty
FA255020C0018,5700,Empty,Empty,Empty
FA254324C0008,5700,Empty,Empty,Empty
V691C07728A,3600,Empty,Empty,Empty
W913FT09C0037,2100,Empty,Empty,Empty
GS11P17YMC0041,4740,Empty,Empty,Empty
140L4323C0003,1422,Empty,Empty,Empty
V664C05528A,3600,Empty,Empty,Empty
N6927204C1026,1700,Empty,Empty,Empty
36C24221C0089,3600,Empty,Empty,Empty
W91GXE09C0005,2100,Empty,Empty,Empty
VA24912C0272,3600,Empty,Empty,Empty
697DCK22C00085,6920,Empty,Empty,Empty
AG32SCC130072,12H2,Empty,Empty,Empty
VA69D15C0051,3600,Empty,Empty,Empty
47PK0923C0015,4740,Empty,Empty,Empty
VA256C1355,3600,Empty,Empty,Empty
12639524C0037,12K3,Empty,Empty,Empty
VA24415C0468,3600,Empty,Empty,Empty
VA259RA0685,3600,Empty,Empty,Empty
36C25518C0158,3600,Empty,Empty,Empty
GS11P07ZGM0286,4740,Empty,Empty,Empty
N4008012C0002,1700,Empty,Empty,Empty
VA241C0767,3600,Empty,Empty,Empty
W912DS04C0013,2100,Empty,Empty,Empty
GS09P16WNC7006,4740,Empty,Empty,Empty
GS11P17YTC0025,4740,Empty,Empty,Empty
GS11P16YTC7152,4740,Empty,Empty,Empty
N3654A08C4002,1700,Empty,Empty,Empty
N4008011C2004,1700,Empty,Empty,Empty
W15QKN17C1036,2100,Empty,Empty,Empty
W917BK07C0004,2100,Empty,Empty,Empty
GS08P13JAC0007,4740,Empty,Empty,Empty
N0042124C0045,1700,Empty,Empty,Empty
W912LA11C6002,2100,Empty,Empty,Empty
GS02P10PVC0061,4740,Empty,Empty,Empty
W912LA19C8005,2100,Empty,Empty,Empty
W5J9JE11C0160,2100,Empty,Empty,Empty
W5J9JE11C0124,2100,Empty,Empty,Empty
VA25717C0127,3600,Empty,Empty,Empty
36C25921C0053,3600,Empty,Empty,Empty
W912DY23C0050,2100,Empty,Empty,Empty
FA665620C0002,5700,Empty,Empty,Empty
N6945011C3619,1700,Empty,Empty,Empty
DOLETA16C0090,1630,Empty,Empty,Empty
GS05P07FBC0057,4740,Empty,Empty,Empty
GS05P04SKC0011,4740,Empty,Empty,Empty
FA302222C0012,5700,Empty,Empty,Empty
36E77618C0033,3600,Empty,Empty,Empty
FA281607C0010,5700,Empty,Empty,Empty
W9126G10C0070,2100,Empty,Empty,Empty
VA24312C0121,3600,Empty,Empty,Empty
47PK0918C0015,4740,Empty,Empty,Empty
VA256P1358,3600,Empty,Empty,Empty
W912DR20C0064,2100,Empty,Empty,Empty
W912JM10C0005,2100,Empty,Empty,Empty
GS11P17MAC0013,4740,Empty,Empty,Empty
SAQMMA11C0147,1900,Empty,Empty,Empty
47PJ0019C0088,4740,Empty,Empty,Empty
INF301817C034,1448,Empty,Empty,Empty
GS11P09YTC0477,4740,Empty,Empty,Empty
W912PL18C0019,2100,Empty,Empty,Empty
FA301616C0063,5700,Empty,Empty,Empty
W917BK06C0037,2100,Empty,Empty,Empty
GS09P05KTC0045,4740,Empty,Empty,Empty
HSCGG108C3WK005,7008,Empty,Empty,Empty
47PF0018C0008,4740,Empty,Empty,Empty
36C26023C0012,3600,Empty,Empty,Empty
N4008509C7042,1700,Empty,Empty,Empty
FA282304C3024,5700,Empty,Empty,Empty
N6247311C4203,1700,Empty,Empty,Empty
V69DC7828A,3600,Empty,Empty,Empty
N6945011C7328,1700,Empty,Empty,Empty
FA302219C0002,5700,Empty,Empty,Empty
GS10P15LTC7020,4740,Empty,Empty,Empty
GS11P16YMC7069,4740,Empty,Empty,Empty
N6246703C0293,1700,Empty,Empty,Empty
GS09P16NPC7032,4740,Empty,Empty,Empty
W912DR16C0047,2100,Empty,Empty,Empty
W9123606C0033,2100,Empty,Empty,Empty
47PJ0019C0047,4740,Empty,Empty,Empty
N6134020C0019,1700,Empty,Empty,Empty
NGA06Y018,3355,Empty,Empty,Empty
N4008011C1002,1700,Empty,Empty,Empty
INPC8000050907,1443,Empty,Empty,Empty
N4008518C6101,1700,Empty,Empty,Empty
FA480318C0013,5700,Empty,Empty,Empty
VA263C0333,3600,Empty,Empty,Empty
V528C53521,3600,Empty,Empty,Empty
SR000200309DGS05P03SRC0798,4740,Empty,Empty,Empty
47PD0421C0006,4740,Empty,Empty,Empty
W911S710C0049,2100,Empty,Empty,Empty
N6871105C5612,1700,Empty,Empty,Empty
N6945020C0051,1700,Empty,Empty,Empty
AG3143C110026,1205,Empty,Empty,Empty
W917BG08C0028,2100,Empty,Empty,Empty
VA250C0697,3600,Empty,Empty,Empty
FA460006C0004,5700,Empty,Empty,Empty
GS03P05PSC0058,4740,Empty,Empty,Empty
DJB30106154,1540,Empty,Empty,Empty
INPC1274070072,1443,Empty,Empty,Empty
EPC09033,6800,Empty,Empty,Empty
47PK1618C0025,4740,Empty,Empty,Empty
V528C52092,3600,Empty,Empty,Empty
W50S8T20C0003,2100,Empty,Empty,Empty
DTFANM09C00069,6920,Empty,Empty,Empty
VA262C0961,3600,Empty,Empty,Empty
GS09P09WFC0052,4740,Empty,Empty,Empty
GS05P17SVC0032,4740,Empty,Empty,Empty
N4008014C0502,1700,Empty,Empty,Empty
VA258C0446,3600,Empty,Empty,Empty
INP12PC01050,1443,Empty,Empty,Empty
W5K9FH11C0136,2100,Empty,Empty,Empty
GS03P08CDC0020,4740,Empty,Empty,Empty
W9126G15C0257,2100,Empty,Empty,Empty
HSCG8305C3WF081,7008,Empty,Empty,Empty
N6247310C2023,1700,Empty,Empty,Empty
GS04P12EXC0129,4740,Empty,Empty,Empty
V664C05158A,3600,Empty,Empty,Empty
HSBP1109C02163,7014,Empty,Empty,Empty
W91GEU09C6015,2100,Empty,Empty,Empty
36C24219C0258,3600,Empty,Empty,Empty
GS09P13WMC0002,4740,Empty,Empty,Empty
47PF0021C0024,4740,Empty,Empty,Empty
W91QV115C0091,2100,Empty,Empty,Empty
VA25914C0260,3600,Empty,Empty,Empty
AG32KWC120022,12K3,Empty,Empty,Empty
DTFAGL10C00181,6920,Empty,Empty,Empty
W50S6L22C0003,2100,Empty,Empty,Empty
W912HP12C0019,2100,Empty,Empty,Empty
VA25916C0339,3600,Empty,Empty,Empty
FA446010C0023,5700,Empty,Empty,Empty
N4425519C8002,1700,Empty,Empty,Empty
FA440709C0025,5700,Empty,Empty,Empty
VA246C0517,3600,Empty,Empty,Empty
GS11P11MAC0028,4740,Empty,Empty,Empty
SP470218C0513,97AS,Empty,Empty,Empty
FA446005C0001,5700,Empty,Empty,Empty
N4008008C0522,1700,Empty,Empty,Empty
95170022C0420,9568,Empty,Empty,Empty
VA69DC1101,3600,Empty,Empty,Empty
F4161203C0037,5700,Empty,Empty,Empty
02NV200305D5002NV36001B,12C2,Empty,Empty,Empty
FA813722C0040,5700,Empty,Empty,Empty
70LGLY23CSSB00003,7015,Empty,Empty,Empty
W91B4N11C8221,2100,Empty,Empty,Empty
GS04P16EWC7040,4740,Empty,Empty,Empty
GS05P04GAC0042,4740,Empty,Empty,Empty
V255C589A40279,3600,Empty,Empty,Empty
GS11P15YMC7008,4740,Empty,Empty,Empty
00631200309DV631C726,3600,Empty,Empty,Empty
W912L715C0009,2100,Empty,Empty,Empty
VA255C0360,3600,Empty,Empty,Empty
N4008016C0159,1700,Empty,Empty,Empty
N4008008C0154,1700,Empty,Empty,Empty
N6945020C0026,1700,Empty,Empty,Empty
N3319113C1203,1700,Empty,Empty,Empty
FA670323C0003,5700,Empty,Empty,Empty
N4008012C3049,1700,Empty,Empty,Empty
FA252108C0050,5700,Empty,Empty,Empty
GS09P05WKC0016,4740,Empty,Empty,Empty
GS09P06WDC3004,4740,Empty,Empty,Empty
HHSD200200721341C,7523,Empty,Empty,Empty
VA250C0395,3600,Empty,Empty,Empty
GS03P08QFP0025,4740,Empty,Empty,Empty
VA69D16C0181,3600,Empty,Empty,Empty
W91B4M09C4018,2100,Empty,Empty,Empty
00247200308DV247P1420,3600,Empty,Empty,Empty
VA52812C0189,3600,Empty,Empty,Empty
VA52815C0006,3600,Empty,Empty,Empty
N4008007C0151,1700,Empty,Empty,Empty
W912L608C0011,2100,Empty,Empty,Empty
GS09P15WFC0022,4740,Empty,Empty,Empty
W91SMC16C0010,2100,Empty,Empty,Empty
VA259C1030,3600,Empty,Empty,Empty
N4008509C7010,1700,Empty,Empty,Empty
GS11P09YEC0189,4740,Empty,Empty,Empty
W91B4P12C0048,2100,Empty,Empty,Empty
GS11P13MAM0162,4740,Empty,Empty,Empty
N6945014C3062,1700,Empty,Empty,Empty
FA671217C0006,5700,Empty,Empty,Empty
FA500009C0001,5700,Empty,Empty,Empty
N6247308C8219,1700,Empty,Empty,Empty
VA69DC1842,3600,Empty,Empty,Empty
FA667518C0006,5700,Empty,Empty,Empty
GS08P14JBC0071,4740,Empty,Empty,Empty
GS04P14EXC0102,4740,Empty,Empty,Empty
W9128F10C0069,2100,Empty,Empty,Empty
FA667507C0008,5700,Empty,Empty,Empty
INP13PC00108,1443,Empty,Empty,Empty
HDEC0313C0005,97AZ,Empty,Empty,Empty
GS06P16TNC7004,4740,Empty,Empty,Empty
W91B4M09C4161,2100,Empty,Empty,Empty
47PM0718C0003,4740,Empty,Empty,Empty
GS09P11WKC0006,4740,Empty,Empty,Empty
V605C05408A,3600,Empty,Empty,Empty
GS07P15URC0004,4740,Empty,Empty,Empty
W9127N06C0024,2100,Empty,Empty,Empty
VA246C0148,3600,Empty,Empty,Empty
W912DQ06C0059,2100,Empty,Empty,Empty
GS03P14DXC0049,4740,Empty,Empty,Empty
N4008508C2101,1700,Empty,Empty,Empty
SP060010C9471,97AS,Empty,Empty,Empty
N6247320C0615,1700,Empty,Empty,Empty
N4425512C3011,1700,Empty,Empty,Empty
FA485524C0001,5700,Empty,Empty,Empty
N6945014C0769,1700,Empty,Empty,Empty
W912DW19C0029,2100,Empty,Empty,Empty
N6945008C3582,1700,Empty,Empty,Empty
HSCG8308C3WT314,7008,Empty,Empty,Empty
36C24420C0103,3600,Empty,Empty,Empty
FA481920C0045,5700,Empty,Empty,Empty
GS11P12YEC0100,4740,Empty,Empty,Empty
GS03P03DXC0031,4740,Empty,Empty,Empty
N6274201C1306,1700,Empty,Empty,Empty
GS10P15XCC7011,4740,Empty,Empty,Empty
36C25924C0037,3600,Empty,Empty,Empty
W91ZRU18C5001,2100,Empty,Empty,Empty
N4008006C0523,1700,Empty,Empty,Empty
W91B4L12C0125,2100,Empty,Empty,Empty
GS11P05ZGC0139,4740,Empty,Empty,Empty
V463C85179,3600,Empty,Empty,Empty
INP11PC00310,1443,Empty,Empty,Empty
VA263C0998,3600,Empty,Empty,Empty
36C25724C0064,3600,Empty,Empty,Empty
GS10P04XCC0012,4740,Empty,Empty,Empty
SP049007C6091,97AS,Empty,Empty,Empty
VA24313C0274,3600,Empty,Empty,Empty
FA663311C0007,5700,Empty,Empty,Empty
N4008012C2044,1700,Empty,Empty,Empty
N4425519C0003,1700,Empty,Empty,Empty
W9124B19C0020,2100,Empty,Empty,Empty
FA487723C0010,5700,Empty,Empty,Empty
GS01P10BZC0029,4740,Empty,Empty,Empty
GS11P11YTP0132,4740,Empty,Empty,Empty
W90WL512C0005,2100,Empty,Empty,Empty
F0960703C3016,5700,Empty,Empty,Empty
VA25917C0352,3600,Empty,Empty,Empty
VA241C1412,3600,Empty,Empty,Empty
N6246706C0191,1700,Empty,Empty,Empty
140P5319C0016,1443,Empty,Empty,Empty
DEFE0014089,8900,Empty,Empty,Empty
F6550103C0037,5700,Empty,Empty,Empty
W91B4M12C6503,2100,Empty,Empty,Empty
47PE0719C0019,4740,Empty,Empty,Empty
SJM37008C0003MOO1,1900,Empty,Empty,Empty
V687C453,3600,Empty,Empty,Empty
FA486120C0023,5700,Empty,Empty,Empty
NNS06AB74C,8000,Empty,Empty,Empty
W5K9FH11C0052,2100,Empty,Empty,Empty
68HERC22C0055,6800,Empty,Empty,Empty
AG4568C120063,12C2,Empty,Empty,Empty
FA446005C0004,5700,Empty,Empty,Empty
STH20010C1011,1900,Empty,Empty,Empty
FA487720C0040,5700,Empty,Empty,Empty
F4860803C0009,5700,Empty,Empty,Empty
V247C05638A,3600,Empty,Empty,Empty
VA255C0341,3600,Empty,Empty,Empty
VA25914C0154,3600,Empty,Empty,Empty
75N99020C00063,7529,Empty,Empty,Empty
47PD0620C0005,4740,Empty,Empty,Empty
W5KA4N10C0041,2100,Empty,Empty,Empty
V246C00204,3600,Empty,Empty,Empty
47PK1223C0020,4740,Empty,Empty,Empty
GS03P05QPM3010,4740,Empty,Empty,Empty
W50S8120C0003,2100,Empty,Empty,Empty
W912BU15C0085,2100,Empty,Empty,Empty
INA14PC00192,1450,Empty,Empty,Empty
FA813720C0067,5700,Empty,Empty,Empty
W911QX20C0002,2100,Empty,Empty,Empty
FA665609C0006,5700,Empty,Empty,Empty
W912QR10C0091,2100,Empty,Empty,Empty
VA69DC0309,3600,Empty,Empty,Empty
1333ND22CNB190024,1341,Empty,Empty,Empty
W9115106C0028,2100,Empty,Empty,Empty
W9123611C0054,2100,Empty,Empty,Empty
36C77623C0087,3600,Empty,Empty,Empty
GS09P14WMC0020,4740,Empty,Empty,Empty
VA250C0255,3600,Empty,Empty,Empty
INPC3000080060,1443,Empty,Empty,Empty
W912DW04C0015,2100,Empty,Empty,Empty
FA910107C0031,5700,Empty,Empty,Empty
HHSD200201461265C,7523,Empty,Empty,Empty
V69DC8358A,3600,Empty,Empty,Empty
INP16PC00558,1443,Empty,Empty,Empty
47PE0623C0004,4740,Empty,Empty,Empty
W912QR23C0032,2100,Empty,Empty,Empty
W912PP12C0002,2100,Empty,Empty,Empty
GS11P11MAM0492,4740,Empty,Empty,Empty
V691C05288A,3600,Empty,Empty,Empty
