Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
697DCK24C00277,6920,Empty,Empty,Empty
00562200309DV562C438,3600,Empty,Empty,Empty
GS01P04BWC0125GSP0108NF0032,4740,Empty,Empty,Empty
W911SG10C0006,2100,Empty,Empty,Empty
W9124V05C0002,2100,Empty,Empty,Empty
697DCK18C00341,6920,Empty,Empty,Empty
140F0121C0021,1448,Empty,Empty,Empty
V691P7236,3600,Empty,Empty,Empty
GS11P07YEC0008,4740,Empty,Empty,Empty
N4008308C1018,1700,Empty,Empty,Empty
N4008009C2025,1700,Empty,Empty,Empty
HSCG8206C3WCA34,7008,Empty,Empty,Empty
W912HN20C4001,2100,Empty,Empty,Empty
FA301620C0060,5700,Empty,Empty,Empty
W912HN17C0015,2100,Empty,Empty,Empty
V605C7692,3600,Empty,Empty,Empty
W91B4M09C4040,2100,Empty,Empty,Empty
VA247C0573,3600,Empty,Empty,Empty
FA449718C0024,5700,Empty,Empty,Empty
DOLJ069624439,1605,Empty,Empty,Empty
FA452815C3002,5700,Empty,Empty,Empty
FA441714C0030,5700,Empty,Empty,Empty
N4008507C1900,1700,Empty,Empty,Empty
N6945012C6842,1700,Empty,Empty,Empty
W9125F05C0015,2100,Empty,Empty,Empty
INR14PC00092,1425,Empty,Empty,Empty
GS03P08QPP0023,4740,Empty,Empty,Empty
SAQMMA08C0270,1900,Empty,Empty,Empty
GS11P12YEC0047,4740,Empty,Empty,Empty
FA465417C0003,5700,Empty,Empty,Empty
VA259C0479,3600,Empty,Empty,Empty
47PM0518C0034,4740,Empty,Empty,Empty
INPC1274050099,1443,Empty,Empty,Empty
HQ003415C0055,97F5,Empty,Empty,Empty
36C26223C0151,3600,Empty,Empty,Empty
GS11P07MKC0039,4740,Empty,Empty,Empty
12805B24C0012,12H2,Empty,Empty,Empty
TOS13F025,2001,Empty,Empty,Empty
W912J713C0001,2100,Empty,Empty,Empty
1305M322CNRMJ0056,1330,Empty,Empty,Empty
FA486104CA015,5700,Empty,Empty,Empty
V247C04838A,3600,Empty,Empty,Empty
W9127813C0032,2100,Empty,Empty,Empty
VA26212C0123,3600,Empty,Empty,Empty
GS11P12MAM0228,4740,Empty,Empty,Empty
FA813722C0012,5700,Empty,Empty,Empty
W917BE09C0015,2100,Empty,Empty,Empty
W912L820C0004,2100,Empty,Empty,Empty
47PL0122C0001,4740,Empty,Empty,Empty
GS11P13MAP0198,4740,Empty,Empty,Empty
DACA2195C0165,2100,Empty,Empty,Empty
N6246705C3712,1700,Empty,Empty,Empty
FA283524C0007,5700,Empty,Empty,Empty
1305M420CNAAJ0070,1330,Empty,Empty,Empty
W91GFL10C0018,2100,Empty,Empty,Empty
VA246C0306,3600,Empty,Empty,Empty
47PE0718C0012,4740,Empty,Empty,Empty
W912PX10C0002,2100,Empty,Empty,Empty
AG84N8C170007,12C2,Empty,Empty,Empty
GS11P13YTC0344,4740,Empty,Empty,Empty
140P5219C0019,1443,Empty,Empty,Empty
140P5120C0029,1443,Empty,Empty,Empty
GS05P08GBC0003,4740,Empty,Empty,Empty
INP08PC75290,1443,Empty,Empty,Empty
N6246705C6545,1700,Empty,Empty,Empty
SP470217C0018,97AS,Empty,Empty,Empty
W912DR20C0077,2100,Empty,Empty,Empty
FA489705C3022,5700,Empty,Empty,Empty
INPC1211060903,1443,Empty,Empty,Empty
W91B4K09C4056,2100,Empty,Empty,Empty
47PC0222C0001,4740,Empty,Empty,Empty
W9124M16C0020,2100,Empty,Empty,Empty
W9126G11C0094,2100,Empty,Empty,Empty
FA850117C0010,5700,Empty,Empty,Empty
W9124N17C0009,2100,Empty,Empty,Empty
GS11P05YEC0232,4740,Empty,Empty,Empty
W9126G18C0021,2100,Empty,Empty,Empty
W90YVD10C7022,2100,Empty,Empty,Empty
GS09P17WDC0009,4740,Empty,Empty,Empty
36C24719C0100,3600,Empty,Empty,Empty
47PD0520C0004,4740,Empty,Empty,Empty
W9123613C0011,2100,Empty,Empty,Empty
W9124808C0013,2100,Empty,Empty,Empty
HSCG3110CLBC059,7008,Empty,Empty,Empty
20000200309DC5010030903,1443,Empty,Empty,Empty
BBG50C140033,9568,Empty,Empty,Empty
W912P823C0060,2100,Empty,Empty,Empty
VA25012C0066,3600,Empty,Empty,Empty
36C25020C0155,3600,Empty,Empty,Empty
36C26123C0053,3600,Empty,Empty,Empty
W5J9JE13C0021,2100,Empty,Empty,Empty
GS06P16TDC7008,4740,Empty,Empty,Empty
FA252120C0036,5700,Empty,Empty,Empty
W912L610C0003,2100,Empty,Empty,Empty
W91QV116C0066,2100,Empty,Empty,Empty
36C26220C0111,3600,Empty,Empty,Empty
FA462612C0007,5700,Empty,Empty,Empty
HSFLGL07C00012,7015,Empty,Empty,Empty
W912DR15C0025,2100,Empty,Empty,Empty
30000200309DC2665030025,1443,Empty,Empty,Empty
GS11P10YEC0151,4740,Empty,Empty,Empty
47PD0218C0010,4740,Empty,Empty,Empty
VA25517C0151,3600,Empty,Empty,Empty
0536CC10437,3300,Empty,Empty,Empty
VA516C0023,3600,Empty,Empty,Empty
47PE0118C0011,4740,Empty,Empty,Empty
140P2020C0065,1443,Empty,Empty,Empty
47PD0223C0004,4740,Empty,Empty,Empty
SP049007C6102,97AS,Empty,Empty,Empty
W917BG08C0011,2100,Empty,Empty,Empty
HSCG8807C623221,7008,Empty,Empty,Empty
HQ003424C0103,97F5,Empty,Empty,Empty
697DCK24C00027,6920,Empty,Empty,Empty
GS09P12WCC0009,4740,Empty,Empty,Empty
70B01C18C00000133,7014,Empty,Empty,Empty
191T7020C0020,1900,Empty,Empty,Empty
127EAW23C0002,12C2,Empty,Empty,Empty
N3319114C0640,1700,Empty,Empty,Empty
N4008509C2842,1700,Empty,Empty,Empty
F6550103C0042,5700,Empty,Empty,Empty
56A1200307D4356A130145,12C2,Empty,Empty,Empty
W9126G09C0062,2100,Empty,Empty,Empty
GS11P06YTC0442,4740,Empty,Empty,Empty
DTFANE10C00061,6920,Empty,Empty,Empty
W912BV05C2008,2100,Empty,Empty,Empty
DTFANM10C00172,6920,Empty,Empty,Empty
GS09P11WJC0005,4740,Empty,Empty,Empty
INF14PC00267,1448,Empty,Empty,Empty
36C25019C0123,3600,Empty,Empty,Empty
VA24312C0122,3600,Empty,Empty,Empty
HHSN292200300108C,7529,Empty,Empty,Empty
36C78622C0049,3600,Empty,Empty,Empty
W50S6L22C0006,2100,Empty,Empty,Empty
2032H323C00030,2001,Empty,Empty,Empty
W91QV117C0164,2100,Empty,Empty,Empty
W5K9FH12C0086,2100,Empty,Empty,Empty
VA25713C0083,3600,Empty,Empty,Empty
47PG0420C0008,4740,Empty,Empty,Empty
INF501815C038,1448,Empty,Empty,Empty
N4008514C6874,1700,Empty,Empty,Empty
GS08P09JFC0014,4740,Empty,Empty,Empty
EA133E03CN0044,1330,Empty,Empty,Empty
GS01P10NFC0024,4740,Empty,Empty,Empty
47PK1221C0007,4740,Empty,Empty,Empty
36C25918C0088,3600,Empty,Empty,Empty
47PM1022C0018,4740,Empty,Empty,Empty
W911S713C0019,2100,Empty,Empty,Empty
W912J205C0007,2100,Empty,Empty,Empty
VA26313C0126,3600,Empty,Empty,Empty
FA820116C0020,5700,Empty,Empty,Empty
VA553C0017,3600,Empty,Empty,Empty
N0016724C0007,1700,Empty,Empty,Empty
GS11P07YTC0500,4740,Empty,Empty,Empty
GS07P13URC0018,4740,Empty,Empty,Empty
VA263C0131,3600,Empty,Empty,Empty
F0536CW10128,3300,Empty,Empty,Empty
VA250C0244,3600,Empty,Empty,Empty
VA255C0071,3600,Empty,Empty,Empty
VA248RA1334,3600,Empty,Empty,Empty
W9126G05C0035,2100,Empty,Empty,Empty
FA442722C0031,5700,Empty,Empty,Empty
V247C03598A,3600,Empty,Empty,Empty
N6945008C2578,1700,Empty,Empty,Empty
FA302012C0003,5700,Empty,Empty,Empty
HSFE0109C0054,7022,Empty,Empty,Empty
47PL0123C0005,4740,Empty,Empty,Empty
VA263C0267,3600,Empty,Empty,Empty
V541ES3480,3600,Empty,Empty,Empty
12305B19C0054,12H2,Empty,Empty,Empty
36C24518C0215,3600,Empty,Empty,Empty
W9124Q04C0147,2100,Empty,Empty,Empty
VA791C0026,3600,Empty,Empty,Empty
V564C70164,3600,Empty,Empty,Empty
W9123810C0023,2100,Empty,Empty,Empty
W91B4M09C7341,2100,Empty,Empty,Empty
W50S6N22C0002,2100,Empty,Empty,Empty
36C25924C0050,3600,Empty,Empty,Empty
GS06P11TNC0064,4740,Empty,Empty,Empty
W912JM08C0005,2100,Empty,Empty,Empty
VA260C0468,3600,Empty,Empty,Empty
GS11P17NWC0040,4740,Empty,Empty,Empty
15F06719C0004420,1549,Empty,Empty,Empty
70CMSW23C00000026,7012,Empty,Empty,Empty
47PE0219C0032,4740,Empty,Empty,Empty
N4008010C2026,1700,Empty,Empty,Empty
47PM0417C0038,4740,Empty,Empty,Empty
W91B4N11C8161,2100,Empty,Empty,Empty
GS11P08YEC0137,4740,Empty,Empty,Empty
36C24221C0113,3600,Empty,Empty,Empty
N6274209C6516,1700,Empty,Empty,Empty
W9124E12C0009,2100,Empty,Empty,Empty
47PM0222C0013,4740,Empty,Empty,Empty
INF14PC00283,1448,Empty,Empty,Empty
68HE0219C0006,6800,Empty,Empty,Empty
FA487722C0019,5700,Empty,Empty,Empty
W912DQ15C4006,2100,Empty,Empty,Empty
GY000200212DGS06P02GYD0006,4740,Empty,Empty,Empty
36C26124C0025,3600,Empty,Empty,Empty
VA26312C0148,3600,Empty,Empty,Empty
W91GXE10C0025,2100,Empty,Empty,Empty
FA304715C0076,5700,Empty,Empty,Empty
N0042124C0059,1700,Empty,Empty,Empty
V649C03918A,3600,Empty,Empty,Empty
VA263C1343,3600,Empty,Empty,Empty
W912HN09C0054,2100,Empty,Empty,Empty
W9124720C0032,2100,Empty,Empty,Empty
GS01P16NFC7014,4740,Empty,Empty,Empty
697DCK18C00043,6920,Empty,Empty,Empty
F0260103CC009,5700,Empty,Empty,Empty
W91GF509C8179,2100,Empty,Empty,Empty
INPC1524063465,1443,Empty,Empty,Empty
GS05P11FBC0029,4740,Empty,Empty,Empty
GS04P08EXC0047,4740,Empty,Empty,Empty
FA488711C0003,5700,Empty,Empty,Empty
75H71322C00003,7527,Empty,Empty,Empty
N4008517C4100,1700,Empty,Empty,Empty
33330221CF0010048,3300,Empty,Empty,Empty
DTCG8603C633115,7008,Empty,Empty,Empty
GS07P11URC0021,4740,Empty,Empty,Empty
GS08P12JFC0110,4740,Empty,Empty,Empty
GS03P16QNC7008,4740,Empty,Empty,Empty
W9124722C0043,2100,Empty,Empty,Empty
VA249C0798,3600,Empty,Empty,Empty
VA244C0424,3600,Empty,Empty,Empty
W9123619C0048,2100,Empty,Empty,Empty
N6945007C3313,1700,Empty,Empty,Empty
W5J9JE11C0072,2100,Empty,Empty,Empty
FA468622C0007,5700,Empty,Empty,Empty
GS08P14JBP0081,4740,Empty,Empty,Empty
VA25517C0187,3600,Empty,Empty,Empty
GS08P12JFC0130,4740,Empty,Empty,Empty
W50S7Y20C6002,2100,Empty,Empty,Empty
VA26316C0092,3600,Empty,Empty,Empty
DOCWC133F08CN0193,1330,Empty,Empty,Empty
47PJ0018C0063,4740,Empty,Empty,Empty
W917PM06C0041,2100,Empty,Empty,Empty
W911S713C0026,2100,Empty,Empty,Empty
N0042122C0030,1700,Empty,Empty,Empty
N6247314C4025,1700,Empty,Empty,Empty
FA468609C0045,5700,Empty,Empty,Empty
SALMEC05C0046,1900,Empty,Empty,Empty
DEAC0506OR23252,8900,Empty,Empty,Empty
GS09P10NPC0006,4740,Empty,Empty,Empty
VA528C0571,3600,Empty,Empty,Empty
W9124Q05C0303,2100,Empty,Empty,Empty
VA262C0701,3600,Empty,Empty,Empty
EW000200305DGS04P03EWC0086,4740,Empty,Empty,Empty
INF10PC76225,1448,Empty,Empty,Empty
8191200301D5094TZ30065,12C2,Empty,Empty,Empty
W9124719C0122,2100,Empty,Empty,Empty
75H70120C00011,7527,Empty,Empty,Empty
W912JM09C0030,2100,Empty,Empty,Empty
W91B4M09C4052,2100,Empty,Empty,Empty
W911SG07C0033,2100,Empty,Empty,Empty
W91B4N15C8014,2100,Empty,Empty,Empty
VA25013C0141,3600,Empty,Empty,Empty
GS01P07NFC0035,4740,Empty,Empty,Empty
SALMEC03C0038,1900,Empty,Empty,Empty
N6945018C6411,1700,Empty,Empty,Empty
W912PM20C0029,2100,Empty,Empty,Empty
19AQMM18C0246,1900,Empty,Empty,Empty
FA500007C0010,5700,Empty,Empty,Empty
W15QKN19C1022,2100,Empty,Empty,Empty
GS07P17UTC0003,4740,Empty,Empty,Empty
697DCK18C00187,6920,Empty,Empty,Empty
W91QF709C0044,2100,Empty,Empty,Empty
VA249C0737,3600,Empty,Empty,Empty
N6247310C3811,1700,Empty,Empty,Empty
GS09P16WKC7014,4740,Empty,Empty,Empty
W9128F21C0019,2100,Empty,Empty,Empty
75N99021C00014,7529,Empty,Empty,Empty
70CMSW23C00000020,7012,Empty,Empty,Empty
FA700010C0036,5700,Empty,Empty,Empty
47PM1023C0018,4740,Empty,Empty,Empty
00006200209D601812C312,1448,Empty,Empty,Empty
47PD0418C0002,4740,Empty,Empty,Empty
W911SA05C0009,2100,Empty,Empty,Empty
V623C738,3600,Empty,Empty,Empty
W9127809C0086,2100,Empty,Empty,Empty
SALMEC05C0002,1900,Empty,Empty,Empty
HSCG8309N3YD118,7008,Empty,Empty,Empty
12305B19C0026,12H2,Empty,Empty,Empty
W9124723C0017,2100,Empty,Empty,Empty
36C24819C0062,3600,Empty,Empty,Empty
47PD1219C0024,4740,Empty,Empty,Empty
VA260C0628,3600,Empty,Empty,Empty
N6274209C1309,1700,Empty,Empty,Empty
W912DR17C0061,2100,Empty,Empty,Empty
GS05P04GBC0044,4740,Empty,Empty,Empty
GS11P06YTC0422,4740,Empty,Empty,Empty
EPC11021,6800,Empty,Empty,Empty
N6247318C1020,1700,Empty,Empty,Empty
GS07P09UTC0021,4740,Empty,Empty,Empty
N6247311C1009,1700,Empty,Empty,Empty
140P5323C0071,1443,Empty,Empty,Empty
GS04P06EXC0170,4740,Empty,Empty,Empty
W911SG06C0006,2100,Empty,Empty,Empty
W9127806C0057,2100,Empty,Empty,Empty
FA301018C0006,5700,Empty,Empty,Empty
00262200309DV600C4868A,3600,Empty,Empty,Empty
VA249C0648,3600,Empty,Empty,Empty
DTFAAC12C00036,6920,Empty,Empty,Empty
47PD0821C0003,4740,Empty,Empty,Empty
W911S705C0022,2100,Empty,Empty,Empty
W91B4N11C8064,2100,Empty,Empty,Empty
W911S712C0013,2100,Empty,Empty,Empty
N4008014C2014,1700,Empty,Empty,Empty
W917BG07C0135,2100,Empty,Empty,Empty
W912BU14C0045,2100,Empty,Empty,Empty
W9127807C0067,2100,Empty,Empty,Empty
W912PM14C0015,2100,Empty,Empty,Empty
M6785411C8081,1700,Empty,Empty,Empty
W5J9JE12C0131,2100,Empty,Empty,Empty
INF15PC00162,1448,Empty,Empty,Empty
DTFASA17C00264,6920,Empty,Empty,Empty
140L5720C0006,1422,Empty,Empty,Empty
36C24822C0014,3600,Empty,Empty,Empty
N4008523C0001,1700,Empty,Empty,Empty
GS09P08WJC0002,4740,Empty,Empty,Empty
V573C553,3600,Empty,Empty,Empty
W91GF509C8031,2100,Empty,Empty,Empty
GS05P10SLC0067,4740,Empty,Empty,Empty
70Z08324CCLEV0002,7008,Empty,Empty,Empty
N6246706C5760,1700,Empty,Empty,Empty
VA546C90267,3600,Empty,Empty,Empty
VA256C0695,3600,Empty,Empty,Empty
F0865003C0036,5700,Empty,Empty,Empty
V69DC8468A,3600,Empty,Empty,Empty
DENA0001446,8900,Empty,Empty,Empty
INP15PC00819,1443,Empty,Empty,Empty
GS06P07THC0050,4740,Empty,Empty,Empty
SP071002C0026,97AS,Empty,Empty,Empty
VA246C0157,3600,Empty,Empty,Empty
HSBP1109C02356,7014,Empty,Empty,Empty
VA260C0844,3600,Empty,Empty,Empty
47PK1518C0012,4740,Empty,Empty,Empty
VA247C0065,3600,Empty,Empty,Empty
W9133L12C0053,2100,Empty,Empty,Empty
AG52B1C070005,12C2,Empty,Empty,Empty
W9123616C0028,2100,Empty,Empty,Empty
W91QV117C0204,2100,Empty,Empty,Empty
36C78618C0122,3600,Empty,Empty,Empty
FA813722C0038,5700,Empty,Empty,Empty
W912HN05C0060,2100,Empty,Empty,Empty
36C25921C0091,3600,Empty,Empty,Empty
VA263C0082,3600,Empty,Empty,Empty
FA461013C0025,5700,Empty,Empty,Empty
36C24923C0074,3600,Empty,Empty,Empty
W912DW12C0036,2100,Empty,Empty,Empty
N6247310C0053,1700,Empty,Empty,Empty
W91GY309C0025,2100,Empty,Empty,Empty
47PM0419C0001,4740,Empty,Empty,Empty
140F0419C0005,1448,Empty,Empty,Empty
HSCG8213CPMV229,7008,Empty,Empty,Empty
W912DR12C0030,2100,Empty,Empty,Empty
6973GH24C00010,6920,Empty,Empty,Empty
VA25612C0212,3600,Empty,Empty,Empty
W912DS23C0034,2100,Empty,Empty,Empty
INL14PC00099,1422,Empty,Empty,Empty
AG6395C170183,12K3,Empty,Empty,Empty
M6785406C8129,1700,Empty,Empty,Empty
VA25611C1460,3600,Empty,Empty,Empty
GS09P08KZC0022,4740,Empty,Empty,Empty
DOLOPS16C0075,1605,Empty,Empty,Empty
AG3K15503K1540300,12H2,Empty,Empty,Empty
GS10P14XFC0011,4740,Empty,Empty,Empty
47PK0918C0029,4740,Empty,Empty,Empty
47PK0621C0003,4740,Empty,Empty,Empty
FA481921C0006,5700,Empty,Empty,Empty
W912SR18C0005,2100,Empty,Empty,Empty
VA259C0045,3600,Empty,Empty,Empty
GS09P09WRC0025,4740,Empty,Empty,Empty
GS03P11QKC0037,4740,Empty,Empty,Empty
DTFANM08C00107,6920,Empty,Empty,Empty
47PD1219C0018,4740,Empty,Empty,Empty
V901C07128A,3600,Empty,Empty,Empty
DTFASO10C00393,6920,Empty,Empty,Empty
N6247309C2810,1700,Empty,Empty,Empty
GS11P14YEC0122,4740,Empty,Empty,Empty
N4008516C6154,1700,Empty,Empty,Empty
36C24619C0058,3600,Empty,Empty,Empty
47PK1519C0024,4740,Empty,Empty,Empty
N6945010C7328,1700,Empty,Empty,Empty
FA282316C4028,5700,Empty,Empty,Empty
12314218C0020,1205,Empty,Empty,Empty
F4168903C0001,5700,Empty,Empty,Empty
W912L709C0007,2100,Empty,Empty,Empty
N6945022C0033,1700,Empty,Empty,Empty
FA282319CA069,5700,Empty,Empty,Empty
DACW3103C0017,2100,Empty,Empty,Empty
VA263C0813,3600,Empty,Empty,Empty
W919QC11C0049,2100,Empty,Empty,Empty
GS04P17CXC0008,4740,Empty,Empty,Empty
75P00119C00028,7570,Empty,Empty,Empty
V528A8C5329,3600,Empty,Empty,Empty
V244C00220,3600,Empty,Empty,Empty
V671Z85022,3600,Empty,Empty,Empty
W911XK09C0038,2100,Empty,Empty,Empty
GS09P11WDC0004,4740,Empty,Empty,Empty
FA461012C0015,5700,Empty,Empty,Empty
N6871104C6322,1700,Empty,Empty,Empty
W912L618C1003,2100,Empty,Empty,Empty
GS11P09YEC0129,4740,Empty,Empty,Empty
GS09P12WFC0016,4740,Empty,Empty,Empty
GS08P09VPC0012,4740,Empty,Empty,Empty
00546200305DV546C449,3600,Empty,Empty,Empty
36C24818C0035,3600,Empty,Empty,Empty
W912JM13C0029,2100,Empty,Empty,Empty
GS04P06EXC0087,4740,Empty,Empty,Empty
N4008521C0016,1700,Empty,Empty,Empty
N4008518C8701,1700,Empty,Empty,Empty
47PD1219C0002,4740,Empty,Empty,Empty
N6247314C0411,1700,Empty,Empty,Empty
VA24415C0489,3600,Empty,Empty,Empty
47PD0819C0008,4740,Empty,Empty,Empty
INLHAC042010,1422,Empty,Empty,Empty
FA570712C0040,5700,Empty,Empty,Empty
47PA0319C0035,4740,Empty,Empty,Empty
36C25819C0085,3600,Empty,Empty,Empty
GS02P04DTC0030,4740,Empty,Empty,Empty
VA701C0076,3600,Empty,Empty,Empty
VA25114C0120,3600,Empty,Empty,Empty
W912L814C0003,2100,Empty,Empty,Empty
GS00P17LYC0016,4740,Empty,Empty,Empty
DOCSB134109CN0008,1341,Empty,Empty,Empty
GS04P14BVC0060,4740,Empty,Empty,Empty
W912C608C0004,2100,Empty,Empty,Empty
00523200309DV523C1271,3600,Empty,Empty,Empty
GS11P08YTC0161,4740,Empty,Empty,Empty
N6247312C2810,1700,Empty,Empty,Empty
47PF0020C0029,4740,Empty,Empty,Empty
FA283524C0042,5700,Empty,Empty,Empty
VA24914C0196,3600,Empty,Empty,Empty
6973GH23C00110,6920,Empty,Empty,Empty
VA255C1561,3600,Empty,Empty,Empty
DJFA0C1025600,1549,Empty,Empty,Empty
36C24124C0063,3600,Empty,Empty,Empty
GS03P17QMC0007,4740,Empty,Empty,Empty
V69D695C40864,3600,Empty,Empty,Empty
VA244C0570,3600,Empty,Empty,Empty
VA797T13C0003,3600,Empty,Empty,Empty
47PJ0017C0033,4740,Empty,Empty,Empty
DTFAWN14C00112,6920,Empty,Empty,Empty
VA256C1030,3600,Empty,Empty,Empty
FA468609C0062,5700,Empty,Empty,Empty
VA26113C0112,3600,Empty,Empty,Empty
V636C1066,3600,Empty,Empty,Empty
W917BE08C0068,2100,Empty,Empty,Empty
GS04P15EXC0041,4740,Empty,Empty,Empty
W9127S05C6002,2100,Empty,Empty,Empty
47PM1017C0023,4740,Empty,Empty,Empty
FA860109C0060,5700,Empty,Empty,Empty
V69D282J40142,3600,Empty,Empty,Empty
W912QR24C0035,2100,Empty,Empty,Empty
N4008517C4112,1700,Empty,Empty,Empty
VA244RA1061,3600,Empty,Empty,Empty
N6945009C2761,1700,Empty,Empty,Empty
INPC1117070022,1443,Empty,Empty,Empty
GS11P08YTC0304,4740,Empty,Empty,Empty
HSCG3311CPQQ181,7008,Empty,Empty,Empty
VA259C0377,3600,Empty,Empty,Empty
W9123619C0014,2100,Empty,Empty,Empty
W917PM08C0082,2100,Empty,Empty,Empty
W912UM13C0033,2100,Empty,Empty,Empty
W911SF06C0016,2100,Empty,Empty,Empty
VA26217C0245,3600,Empty,Empty,Empty
N6274203C1401,1700,Empty,Empty,Empty
W5J9JE12C0089,2100,Empty,Empty,Empty
GS09P09WFC0010,4740,Empty,Empty,Empty
W91B4N10C8275,2100,Empty,Empty,Empty
GS00P17LYC0001,4740,Empty,Empty,Empty
W9124M11C0040,2100,Empty,Empty,Empty
HQ003406C1018,97F5,Empty,Empty,Empty
W91GET09C0011,2100,Empty,Empty,Empty
SAQMMA17C0287,1900,Empty,Empty,Empty
1240LU21C0009,12C2,Empty,Empty,Empty
FA468607C0021,5700,Empty,Empty,Empty
36C26319C0228,3600,Empty,Empty,Empty
47PH0420C0028,4740,Empty,Empty,Empty
36C26222C0091,3600,Empty,Empty,Empty
W9127S10C6021,2100,Empty,Empty,Empty
VA24614C0187,3600,Empty,Empty,Empty
VA249C0908,3600,Empty,Empty,Empty
W912KC15C0040,2100,Empty,Empty,Empty
75N99024C00060,7529,Empty,Empty,Empty
NNG11AZ04C,8000,Empty,Empty,Empty
GS06P04TEC0007,4740,Empty,Empty,Empty
36C24625C0008,3600,Empty,Empty,Empty
GS09P06KLC0009,4740,Empty,Empty,Empty
FA302010C0018,5700,Empty,Empty,Empty
697DCK23C00082,6920,Empty,Empty,Empty
GS07P10UKM0089,4740,Empty,Empty,Empty
VA262C1123,3600,Empty,Empty,Empty
W912BU15C0065,2100,Empty,Empty,Empty
GS05P08GBC0009,4740,Empty,Empty,Empty
GS06P15GZC7003,4740,Empty,Empty,Empty
W9124719C0116,2100,Empty,Empty,Empty
47PB0025C0002,4740,Empty,Empty,Empty
N4008009C0524,1700,Empty,Empty,Empty
VA241C1878,3600,Empty,Empty,Empty
VA24315C0115,3600,Empty,Empty,Empty
DTFAWP09C00091,6920,Empty,Empty,Empty
47PK0917C0015,4740,Empty,Empty,Empty
N6247820C4016,1700,Empty,Empty,Empty
VA24713C0311,3600,Empty,Empty,Empty
36C24518C0163,3600,Empty,Empty,Empty
RA000200303DGS04P03RAC0066,4740,Empty,Empty,Empty
FA671211C0009,5700,Empty,Empty,Empty
W15QKN24C5040,2100,Empty,Empty,Empty
FA850109C0017,5700,Empty,Empty,Empty
GS07P13URC0014,4740,Empty,Empty,Empty
W91B4N11C8048,2100,Empty,Empty,Empty
V260C00020,3600,Empty,Empty,Empty
INA11PC00468,1450,Empty,Empty,Empty
VA69DC1113,3600,Empty,Empty,Empty
36C24419C0139,3600,Empty,Empty,Empty
12405B20C0022,12H2,Empty,Empty,Empty
INPC2011090539,1443,Empty,Empty,Empty
F3860103C9012,5700,Empty,Empty,Empty
GS03P12DXC0019,4740,Empty,Empty,Empty
N4008512C4572,1700,Empty,Empty,Empty
FA480304C9009,5700,Empty,Empty,Empty
FA252105C0007,5700,Empty,Empty,Empty
GS10P10LTC0080,4740,Empty,Empty,Empty
W912DS19C0033,2100,Empty,Empty,Empty
140P8319C0001,1443,Empty,Empty,Empty
N4008012C0504,1700,Empty,Empty,Empty
W9127809C0081,2100,Empty,Empty,Empty
DOCSB134110CN0111,1341,Empty,Empty,Empty
NNG13WA40C,8000,Empty,Empty,Empty
GS11P14NWD0012,4740,Empty,Empty,Empty
VA243RA0943,3600,Empty,Empty,Empty
W912PM18C0027,2100,Empty,Empty,Empty
47PE0120C0019,4740,Empty,Empty,Empty
140D0422C0062,1406,Empty,Empty,Empty
47PB0020C0002,4740,Empty,Empty,Empty
47PK1122C0002,4740,Empty,Empty,Empty
36C24823C0109,3600,Empty,Empty,Empty
36C24620C0048,3600,Empty,Empty,Empty
47PE0724C0003,4740,Empty,Empty,Empty
W912L511C0004,2100,Empty,Empty,Empty
GS04P17EXC0037,4740,Empty,Empty,Empty
VA69D12C0168,3600,Empty,Empty,Empty
W9128A15C0012,2100,Empty,Empty,Empty
VA248C1585,3600,Empty,Empty,Empty
VA26316C0073,3600,Empty,Empty,Empty
FA488709C0037,5700,Empty,Empty,Empty
GS05P08SAC0050,4740,Empty,Empty,Empty
140F0322C0007,1448,Empty,Empty,Empty
GS09P01KTC0019,4740,Empty,Empty,Empty
GS03P12QPC0010,4740,Empty,Empty,Empty
W5J9LE11C0054,2100,Empty,Empty,Empty
N3654A07C8000,1700,Empty,Empty,Empty
36C25622C0024,3600,Empty,Empty,Empty
36C77623C0092,3600,Empty,Empty,Empty
V564C354,3600,Empty,Empty,Empty
GS09P11WRC0039,4740,Empty,Empty,Empty
INF40181RC015,1448,Empty,Empty,Empty
W9128F06C0008,2100,Empty,Empty,Empty
2032H323C00016,2001,Empty,Empty,Empty
AG7MN1C100005,12H2,Empty,Empty,Empty
W912HP20C1005,2100,Empty,Empty,Empty
W50S8224C0004,2100,Empty,Empty,Empty
47PF0019C0060,4740,Empty,Empty,Empty
GS04P08EXC0082,4740,Empty,Empty,Empty
INF14PC00177,1448,Empty,Empty,Empty
FA664820C0005,5700,Empty,Empty,Empty
VA263C0434,3600,Empty,Empty,Empty
INPC8430090616,1443,Empty,Empty,Empty
W912DS08C0001,2100,Empty,Empty,Empty
VA246C0315,3600,Empty,Empty,Empty
W912WJ11C0007,2100,Empty,Empty,Empty
VA69DC0351,3600,Empty,Empty,Empty
EPC10065,6800,Empty,Empty,Empty
47PF0024C0023,4740,Empty,Empty,Empty
N4008014C3012,1700,Empty,Empty,Empty
36C26223C0024,3600,Empty,Empty,Empty
V631C80143,3600,Empty,Empty,Empty
W912GB09C0045,2100,Empty,Empty,Empty
N6247312C3216,1700,Empty,Empty,Empty
N6247317C3405,1700,Empty,Empty,Empty
47PE0119C0013,4740,Empty,Empty,Empty
